bill_id,date,chamber,sequence,action
446842,2013-01-09,House,3,"Referred To Committee On Tax Policy"
446842,2013-01-22,House,4,"Printed Bill Filed 01/10/2013"
446842,2013-06-19,House,5,"Reported With Recommendation Without Amendment"
446842,2013-06-19,House,6,"Referred To Second Reading"
446842,2014-01-22,House,7,"Read A Second Time"
446842,2014-01-22,House,8,"Placed On Third Reading"
446842,2014-01-23,House,9,"Read A Third Time"
446842,2014-01-23,House,10,"Passed; Given Immediate Effect Roll Call # 8 Yeas 107 Nays 0"
446842,2014-01-23,House,11,Transmitted
446842,2014-01-28,Senate,12,"Referred To Committee On Finance"
446842,2014-02-18,Senate,13,"Reported Favorably Without Amendment"
446842,2014-02-18,Senate,14,"Committee Recommended Immediate Effect"
446842,2014-02-18,Senate,15,"Referred To Committee Of The Whole"
446842,2014-06-11,Senate,16,"Reported By Committee Of The Whole Favorably With Substitute S-3"
446842,2014-06-11,Senate,17,"Substitute  S-3 Concurred In"
446842,2014-06-11,Senate,18,"Placed On Order Of Third Reading With Substitute S-3"
446842,2014-06-11,Senate,19,"Rules Suspended"
446842,2014-06-11,Senate,20,"Placed On Immediate Passage"
446842,2014-06-11,Senate,21,"Passed; Given Immediate Effect Roll Call # 455 Yeas 38 Nays 0 Excused 0 Not Voting 0"
446842,2014-06-12,House,22,"Returned From Senate With Substitute S-3 With Immediate Effect"
446842,2014-06-12,House,23,"Laid Over One Day Under The Rules"
446842,2014-06-12,House,24,"Rule Suspended"
446842,2014-06-12,House,25,"Senate Substitute S-3 Concurred In"
446842,2014-06-12,House,26," Roll Call # 428 Yeas 109 Nays 1"
446842,2014-06-12,House,27,"Bill Ordered Enrolled"
446842,2014-07-16,House,28,"Presented To The Governor 6/17/2014 @ 9:40 Am"
446842,2014-07-16,House,29,"Approved By The Governor 6/21/2014 @ 5:58 Pm"
446842,2014-07-16,House,30,"Filed With Secretary Of State 6/27/2014 @ 2:07 Pm"
446842,2014-07-16,House,31,"Assigned Pa 240'14 With Immediate Effect"
446858,2013-01-09,House,1,"Introduced By Representative Mike Shirkey"
446858,2013-01-09,House,2,"Read A First Time"
446858,2013-01-09,House,3,"Referred To Committee On Tax Policy"
446858,2013-01-22,House,4,"Printed Bill Filed 01/10/2013"
446858,2013-03-06,House,5,"Reported With Recommendation With Substitute H-2"
446858,2013-03-06,House,6,"Referred To Second Reading"
446858,2013-04-11,House,7,"Read A Second Time"
446858,2013-04-11,House,8,"Substitute  H-2 Adopted"
446858,2013-04-11,House,9,"Placed On Third Reading"
446858,2013-04-18,House,10,"Read A Third Time"
446858,2013-04-18,House,11,"Substitute  H-3 Adopted"
446858,2013-04-18,House,12,"Passed; Given Immediate Effect Roll Call # 77 Yeas 107 Nays 0"
446858,2013-04-18,House,13,Transmitted
446858,2013-04-23,Senate,14,"Referred To Committee On Finance"
446858,2013-05-28,Senate,15,"Reported Favorably Without Amendment"
446858,2013-05-28,Senate,16,"Committee Recommended Immediate Effect"
446858,2013-05-28,Senate,17,"Referred To Committee Of The Whole"
446858,2013-10-02,Senate,18,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
446858,2013-10-02,Senate,19,"Placed On Order Of Third Reading"
446858,2013-10-03,Senate,20,"Substitute  S-1 Adopted"
446858,2013-10-03,Senate,21,"Passed; Given Immediate Effect Roll Call # 388 Yeas 37 Nays 0 Excused 1 Not Voting 0"
446858,2013-10-03,House,22,"Returned From Senate With Substitute S-1 With Immediate Effect"
446858,2013-10-03,House,23,"Laid Over One Day Under The Rules"
446858,2013-10-09,House,24,"Postponed Temporarily"
446858,2013-10-09,House,25,"Senate Substitute S-1 Concurred In"
446858,2013-10-09,House,26," Roll Call # 313 Yeas 108 Nays 0"
446858,2013-10-09,House,27,"Bill Ordered Enrolled"
446858,2013-10-15,House,28,"Presented To The Governor 10/10/2013 @ 2:52 Pm"
446858,2013-10-16,House,29,"Approved By The Governor 10/15/2013 @ 12:26 Pm"
446858,2013-10-16,House,30,"Filed With Secretary Of State 10/15/2013 @ 4:14 Pm"
446858,2013-10-16,House,31,"Assigned Pa 133'13 With Immediate Effect"
446875,2013-01-09,House,1,"Introduced By Representative Mike Shirkey"
446875,2013-01-09,House,2,"Read A First Time"
446875,2013-01-09,House,3,"Referred To Committee On Oversight, Reform, And Ethics"
446875,2013-01-22,House,4,"Printed Bill Filed 01/10/2013"
446875,2013-11-13,House,5,"Reported With Recommendation With Substitute  H-4"
446875,2013-11-13,House,6,"Referred To Second Reading"
446875,2014-03-19,House,7,"Read A Second Time"
446875,2014-03-19,House,8,"Substitute H-4 Not Adopted"
446875,2014-03-19,House,9,"Substitute H-6 Adopted And Amended"
446875,2014-03-19,House,10,"Placed On Third Reading"
446875,2014-03-20,House,11,"Read A Third Time"
446875,2014-03-20,House,12,Amended
446875,2014-03-20,House,13,"Passed; Given Immediate Effect Roll Call # 147 Yeas 102 Nays 8"
446875,2014-03-20,House,14,"Title Amended"
446875,2014-03-20,House,15,Transmitted
446875,2014-03-25,Senate,16,"Referred To Committee On Government Operations"
446875,2014-12-18,Senate,17,"Discharge Committee Approved"
446875,2014-12-18,Senate,18,"Placed On Order Of General Orders"
446875,2014-12-19,Senate,19,"Reported By Committee Of The Whole Favorably With Substitute S-2"
446875,2014-12-19,Senate,20,"Substitute  S-2 Concurred In"
446875,2014-12-19,Senate,21,"Placed On Order Of Third Reading With Substitute S-2"
446875,2014-12-19,Senate,22,"Rules Suspended"
446875,2014-12-19,Senate,23,"Placed On Immediate Passage"
446875,2014-12-19,Senate,24,"Amendment(s) Offered"
446875,2014-12-19,Senate,25,"Postponed Temporarily"
446875,2014-12-19,Senate,26,"Amendment(s) Withdrawn"
446875,2014-12-19,Senate,27,"Passed; Given Immediate Effect Roll Call # 935 Yeas 30 Nays 8 Excused 0 Not Voting 0"
446875,2014-12-19,Senate,28,"Inserted Full Title"
446875,2014-12-19,House,29,"Returned From Senate With Substitute S-2 With Immediate Effect And Full Title"
446875,2014-12-19,House,30,"Laid Over One Day Under The Rules"
446875,2014-12-19,House,31,"Rule Suspended"
446875,2014-12-19,House,32,"Senate Substitute S-2 Concurred In"
446875,2014-12-19,House,33," Roll Call # 810 Yeas 101 Nays 9"
446875,2014-12-19,House,34,"Full Title Agreed To"
446875,2014-12-19,House,35,"Bill Ordered Enrolled"
446875,2014-12-31,House,36,"Presented To The Governor 1/8/2015 @ 11:24 Am 2014 Addenda"
446875,2014-12-31,House,37,"Approved By The Governor 1/11/2015 @ 10:32 Am 2014 Addenda"
446875,2014-12-31,House,38,"Filed With Secretary Of State 1/15/2015 @ 2:56 Pm 2014 Addenda"
446875,2014-12-31,House,39,"Assigned Pa 563'14 With Immediate Effect 2014 Addenda"
446939,2013-01-09,Senate,1,"Introduced By Senator Phillip Pavlov"
446939,2013-01-09,Senate,2,"Rules Suspended"
446939,2013-01-09,Senate,3,Adopted
446939,2013-01-09,House,4,"Received In House"
446939,2013-01-09,House,5,"Adopted And Returned"
446939,2013-01-16,Senate,6,"House Concurrence Received"
446939,2013-01-16,Senate,7,"Referred To Secretary For Record"
446977,2013-01-09,Senate,1,"Introduced By Senator Phillip Pavlov"
446977,2013-01-09,Senate,2,"Rules Suspended"
446977,2013-01-09,Senate,3,Adopted
446977,2013-01-09,House,4,"Received In House"
446977,2013-01-09,House,5,"Adopted And Returned"
446977,2013-01-16,Senate,6,"House Concurrence Received"
446977,2013-01-16,Senate,7,"Referred To Secretary For Record"
447016,2013-01-09,Senate,1,"Introduced By Senator Phillip Pavlov"
447016,2013-01-09,House,2,"Received In House"
447016,2013-01-09,House,3,"Adopted And Returned"
447016,2013-01-09,Senate,4,"Rules Suspended"
447016,2013-01-09,Senate,5,Adopted
447016,2013-01-16,Senate,6,"House Concurrence Received"
447016,2013-01-16,Senate,7,"Referred To Secretary For Record"
447049,2013-01-09,Senate,1,"Introduced By Senator Phillip Pavlov"
447049,2013-01-09,Senate,2,"Rules Suspended"
447049,2013-01-09,Senate,3,Adopted
447085,2013-01-09,Senate,1,"Introduced By Senator Phillip Pavlov"
447085,2013-01-09,Senate,2,"Rules Suspended"
447085,2013-01-09,Senate,3,Adopted
456829,2013-01-16,Senate,1,"Introduced By Senator Randy Richardville"
456829,2013-01-16,Senate,2,"Rules Suspended"
456829,2013-01-16,Senate,3,Adopted
456829,2013-01-16,Senate,4,"Entire Membership Of The Senate And Lieutenant Governor Named Co-sponsors"
456834,2013-01-16,Senate,1,"Introduced By Senator John Proos"
456834,2013-01-16,Senate,2,"Referred To Committee On Reforms, Restructuring And Reinventing"
456836,2013-01-16,Senate,1,"Introduced By Senator David Hildenbrand"
456836,2013-01-16,Senate,2,"Referred To Committee On Reforms, Restructuring And Reinventing"
456838,2013-01-16,Senate,1,"Introduced By Senator Glenn Anderson"
456838,2013-01-16,Senate,2,"Referred To Committee On Government Operations"
456841,2013-01-16,Senate,1,"Introduced By Senator Glenn Anderson"
456841,2013-01-16,Senate,2,"Referred To Committee On Government Operations"
456843,2013-01-16,Senate,1,"Introduced By Senator Howard Walker"
456843,2013-01-16,Senate,2,"Referred To Committee On Appropriations"
456843,2014-06-11,Senate,3,"Discharge Committee Approved"
456843,2014-06-11,Senate,4,"Placed On Order Of General Orders"
456843,2014-06-11,Senate,5,"Reported By Committee Of The Whole Favorably With Substitute S-1 And Amendment(s)"
456843,2014-06-11,Senate,6,"Substitute  S-1 As Amended Concurred In"
456843,2014-06-11,Senate,7,"Placed On Order Of Third Reading With Substitute S-1 As Amended"
456843,2014-06-11,Senate,8,"Rules Suspended"
456843,2014-06-11,Senate,9,"Placed On Immediate Adoption"
456843,2014-06-11,Senate,10,"Defeated Roll Call # 414 Yeas 14 Nays 24 Excused 0 Not Voting 0"
456843,2014-06-11,Senate,11,"Reconsider Vote Postponed"
456843,2014-11-13,Senate,12,"Vote Reconsidered"
456843,2014-11-13,Senate,13,"Defeated Roll Call # 657 Yeas 18 Nays 19 Excused 1 Not Voting 0"
456843,2014-11-13,Senate,14,"Reconsider Vote Postponed"
456847,2013-01-16,Senate,1,"Introduced By Senator John Proos"
456847,2013-01-16,Senate,2,"Referred To Committee On Government Operations"
456850,2013-01-16,Senate,1,"Introduced By Senator Phillip Pavlov"
456850,2013-01-16,Senate,2,"Referred To Committee On Judiciary"
456850,2013-01-24,Senate,3,"Reported Favorably Without Amendment"
456850,2013-01-24,Senate,4,"Committee Recommended Immediate Effect"
456850,2013-01-24,Senate,5,"Referred To Committee Of The Whole"
456852,2013-01-16,Senate,1,"Introduced By Senator Virgil Smith"
456852,2013-01-16,Senate,2,"Referred To Committee On Insurance"
456852,2013-01-30,Senate,3,"Reported Favorably Without Amendment"
456852,2013-01-30,Senate,4,"Committee Recommended Immediate Effect"
456852,2013-01-30,Senate,5,"Referred To Committee Of The Whole"
456852,2013-01-30,Senate,6,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
456852,2013-01-30,Senate,7,"Placed On Order Of Third Reading"
456852,2013-01-31,Senate,8,"Amendment(s) Defeated"
456852,2013-01-31,Senate,9,"Passed Roll Call # 7 Yeas 37 Nays 0 Excused 0 Not Voting 0"
456852,2013-01-31,House,10,"Received On 01/31/2013"
456852,2013-01-31,House,11,"Read A First Time"
456852,2013-01-31,House,12,"Referred To Committee On Insurance"
456852,2013-02-21,House,13,"Reported With Recommendation Without Amendment"
456852,2013-02-21,House,14,"Referred To Second Reading"
456852,2013-02-27,House,15,"Read A Second Time"
456852,2013-02-27,House,16,"Placed On Third Reading"
456852,2013-02-28,House,17,"Read A Third Time"
456852,2013-02-28,House,18,"Passed; Given Immediate Effect Roll Call # 17 Yeas 92 Nays 18"
456852,2013-02-28,House,19,"Inserted Full Title"
456852,2013-02-28,House,20,"Returned To Senate"
456852,2013-03-05,Senate,21,"House Inserted Full Title"
456852,2013-03-05,Senate,22,"Given Immediate Effect"
456852,2013-03-05,Senate,23,"Full Title Agreed To"
456852,2013-03-05,Senate,24,"Ordered Enrolled"
456852,2013-03-19,Senate,25,"Presented To Governor 3/15/2013 @ 10:49 Am"
456852,2013-03-19,Senate,26,"Approved By Governor 3/18/2013 @ 11:24 Am"
456852,2013-03-19,Senate,27,"Filed With Secretary Of State 3/18/2013 @ 1:36 Pm"
456852,2013-03-19,Senate,28,"Assigned Pa 0005'13 With Immediate Effect"
456854,2013-01-16,Senate,1,"Introduced By Senator Joe Hune"
456854,2013-01-16,Senate,2,"Referred To Committee On Insurance"
456854,2013-01-30,Senate,3,"Reported Favorably Without Amendment"
456854,2013-01-30,Senate,4,"Committee Recommended Immediate Effect"
456854,2013-01-30,Senate,5,"Referred To Committee Of The Whole"
456854,2013-01-30,Senate,6,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
456854,2013-01-30,Senate,7,"Placed On Order Of Third Reading"
456854,2013-01-31,Senate,8,"Amendment(s) Defeated"
456854,2013-01-31,Senate,9,"Amendment(s) Adopted"
456854,2013-01-31,Senate,10,"Passed Roll Call # 5 Yeas 36 Nays 0 Excused 1 Not Voting 0"
456854,2013-01-31,House,11,"Received On 01/31/2013"
456854,2013-01-31,House,12,"Read A First Time"
456854,2013-01-31,House,13,"Referred To Committee On Insurance"
456854,2013-02-21,House,14,"Reported With Recommendation With Substitute H-2"
456854,2013-02-21,House,15,"Referred To Second Reading"
456854,2013-02-27,House,16,"Read A Second Time"
456854,2013-02-27,House,17,"Substitute H-2 Not Adopted"
456854,2013-02-27,House,18,"Substitute  H-3 Adopted And Amended"
456854,2013-02-27,House,19,"Placed On Third Reading"
456854,2013-02-28,House,20,"Read A Third Time"
456854,2013-02-28,House,21,Amended
456854,2013-02-28,House,22,"Passed; Given Immediate Effect Roll Call # 16 Yeas 92 Nays 18"
456854,2013-02-28,House,23,"Inserted Full Title"
456854,2013-02-28,House,24,"Returned To Senate"
456854,2013-03-05,Senate,25,"House Inserted Full Title"
456854,2013-03-05,Senate,26,"House Substitute H-3 Concurred In"
456854,2013-03-05,Senate,27," Roll Call # 32 Yeas 36 Nays 0 Excused 1 Not Voting 0"
456854,2013-03-05,Senate,28,"Given Immediate Effect"
456854,2013-03-05,Senate,29,"Full Title Agreed To"
456854,2013-03-05,Senate,30,"Ordered Enrolled"
456854,2013-03-19,Senate,31,"Presented To Governor 3/15/2013 @ 10:47 Am"
456854,2013-03-19,Senate,32,"Approved By Governor 3/18/2013 @ 11:22 Am"
456854,2013-03-19,Senate,33,"Filed With Secretary Of State 3/18/2013 @ 1:34 Pm"
456854,2013-03-19,Senate,34,"Assigned Pa 0004'13 With Immediate Effect"
456858,2013-01-16,Senate,1,"Introduced By Senator Michael Green"
456858,2013-01-16,Senate,2,"Referred To Committee On Judiciary"
456858,2013-01-24,Senate,3,"Reported Favorably With Substitute S-2"
456858,2013-01-24,Senate,4,"Committee Recommended Immediate Effect"
456858,2013-01-24,Senate,5,"Referred To Committee Of The Whole With Substitute S-2"
456858,2013-01-24,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute S-2"
456858,2013-01-24,Senate,7,"Substitute  S-2 Concurred In"
456858,2013-01-24,Senate,8,"Placed On Order Of Third Reading With Substitute S-2"
456858,2013-01-24,Senate,9,"Rules Suspended"
456858,2013-01-24,Senate,10,"Placed On Immediate Passage"
456858,2013-01-24,Senate,11,"Passed Roll Call # 2 Yeas 31 Nays 5 Excused 1 Not Voting 0"
456858,2013-01-24,House,12,"Received On 01/24/2013"
456858,2013-01-24,House,13,"Read A First Time"
456858,2013-01-24,House,14,"Referred To Committee On Natural Resources"
456858,2013-02-12,House,15,"Reported With Recommendation Without Amendment"
456858,2013-02-12,House,16,"Referred To Second Reading"
456858,2013-02-20,House,17,"Read A Second Time"
456858,2013-02-20,House,18,"Placed On Third Reading"
456858,2013-02-21,House,19,"Read A Third Time"
456858,2013-02-21,House,20,"Passed; Given Immediate Effect Roll Call # 10 Yeas 75 Nays 34"
456858,2013-02-21,House,21,"Returned To Senate"
456858,2013-02-26,Senate,22,"Given Immediate Effect"
456858,2013-02-26,Senate,23,"Ordered Enrolled"
456858,2013-03-07,Senate,24,"Presented To Governor 3/6/2013 @ 3:10 Pm"
456858,2013-03-13,Senate,25,"Approved By Governor 3/12/2013 @ 9:34 Am"
456858,2013-03-13,Senate,26,"Filed With Secretary Of State 3/12/2013 @ 1:25 Pm"
456858,2013-03-13,Senate,27,"Assigned Pa 0003'13 With Immediate Effect"
456861,2013-01-16,Senate,1,"Introduced By Senator Darwin Booher"
456861,2013-01-16,Senate,2,"Referred To Committee On Natural Resources, Environment And Great Lakes"
456861,2013-02-05,Senate,3,"Reported Favorably With Substitute S-1"
456861,2013-02-05,Senate,4,"Committee Recommended Immediate Effect"
456861,2013-02-05,Senate,5,"Referred To Committee Of The Whole With Substitute S-1"
456861,2013-02-07,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute S-1"
456861,2013-02-07,Senate,7,"Substitute  S-1 Concurred In"
456861,2013-02-07,Senate,8,"Placed On Order Of Third Reading With Substitute S-1"
456861,2013-02-12,Senate,9,"Passed Roll Call # 21 Yeas 36 Nays 0 Excused 1 Not Voting 0"
456861,2013-02-12,House,10,"Received On 02/12/2013"
456861,2013-02-12,House,11,"Read A First Time"
456861,2013-02-12,House,12,"Referred To Committee On Natural Resources"
456861,2014-04-29,House,13,"Reported With Recommendation With Substitute  H-1"
456861,2014-04-29,House,14,"Referred To Second Reading"
456861,2014-05-21,House,15,"Read A Second Time"
456861,2014-05-21,House,16,"Substitute  H-1 Adopted"
456861,2014-05-21,House,17,"Placed On Third Reading"
456861,2014-05-22,House,18,"Read A Third Time"
456861,2014-05-22,House,19,"Passed; Given Immediate Effect Roll Call # 277 Yeas 107 Nays 3"
456861,2014-05-22,House,20,"Title Amended"
456861,2014-05-22,House,21,"Returned To Senate"
456861,2014-05-27,Senate,22,"House Amended Title"
456861,2014-05-27,Senate,23,"House Substitute H-1 Concurred In"
456861,2014-05-27,Senate,24," Roll Call # 312 Yeas 35 Nays 0 Excused 3 Not Voting 0"
456861,2014-05-27,Senate,25,"Given Immediate Effect"
456861,2014-05-27,Senate,26,"Title Amendment Agreed To"
456861,2014-06-05,Senate,27,"Presented To Governor 6/4/2014 @ 11:25 Am"
456861,2014-06-10,Senate,28,"Approved By Governor 6/4/2014 @ 1:42 Pm"
456861,2014-06-10,Senate,29,"Filed With Secretary Of State 6/4/2014 @ 4:28 Pm"
456861,2014-06-10,Senate,30,"Assigned Pa 0146'14 With Immediate Effect"
456863,2013-01-16,Senate,1,"Introduced By Senator John Moolenaar"
456863,2013-01-16,Senate,2,"Referred To Committee On Natural Resources, Environment And Great Lakes"
456863,2013-02-05,Senate,3,"Reported Favorably With Substitute S-1"
456863,2013-02-05,Senate,4,"Committee Recommended Immediate Effect"
456863,2013-02-05,Senate,5,"Referred To Committee Of The Whole With Substitute S-1"
456863,2013-02-07,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute S-1"
456863,2013-02-07,Senate,7,"Substitute  S-1 Concurred In"
456863,2013-02-07,Senate,8,"Placed On Order Of Third Reading With Substitute S-1"
456863,2013-02-12,Senate,9,"Passed Roll Call # 20 Yeas 36 Nays 0 Excused 1 Not Voting 0"
456863,2013-02-12,House,10,"Received On 02/12/2013"
456863,2013-02-12,House,11,"Read A First Time"
456863,2013-02-12,House,12,"Referred To Committee On Natural Resources"
456863,2013-03-06,House,13,"Reported With Recommendation Without Amendment"
456863,2013-03-06,House,14,"Referred To Second Reading"
456863,2013-05-22,House,15,"Read A Second Time"
456863,2013-05-22,House,16,"Placed On Third Reading"
456863,2013-05-23,House,17,"Read A Third Time"
456863,2013-05-23,House,18,"Passed; Given Immediate Effect Roll Call # 175 Yeas 89 Nays 18"
456863,2013-05-23,House,19,"Inserted Full Title"
456863,2013-05-23,House,20,"Returned To Senate"
456863,2013-05-28,Senate,21,"House Inserted Full Title"
456863,2013-05-28,Senate,22,"Postponed For The Day"
456863,2013-05-29,Senate,23,"Given Immediate Effect"
456863,2013-05-29,Senate,24,"Full Title Agreed To"
456863,2013-05-29,Senate,25,"Ordered Enrolled"
456863,2013-06-04,Senate,26,"Presented To Governor 6/3/2013 @ 11:24 Am"
456863,2013-06-11,Senate,27,"Approved By Governor 6/5/2013 @ 1:08 Pm"
456863,2013-06-11,Senate,28,"Filed With Secretary Of State 6/6/2013 @ 12:56 Pm"
456863,2013-06-11,Senate,29,"Assigned Pa 0047'13 With Immediate Effect"
456866,2013-01-16,Senate,1,"Introduced By Senator Arlan Meekhof"
456866,2013-01-16,Senate,2,"Referred To Committee On Natural Resources, Environment And Great Lakes"
456866,2013-02-05,Senate,3,"Reported Favorably With Substitute S-1"
456866,2013-02-05,Senate,4,"Committee Recommended Immediate Effect"
456866,2013-02-05,Senate,5,"Referred To Committee Of The Whole With Substitute S-1"
456866,2013-02-07,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute S-1"
456866,2013-02-07,Senate,7,"Substitute  S-1 Concurred In"
456866,2013-02-07,Senate,8,"Placed On Order Of Third Reading With Substitute S-1"
456866,2013-02-12,Senate,9,"Passed Roll Call # 19 Yeas 36 Nays 0 Excused 1 Not Voting 0"
456866,2013-02-12,House,10,"Received On 02/12/2013"
456866,2013-02-12,House,11,"Read A First Time"
456866,2013-02-12,House,12,"Referred To Committee On Natural Resources"
456866,2013-03-06,House,13,"Reported With Recommendation Without Amendment"
456866,2013-03-06,House,14,"Referred To Second Reading"
456866,2013-05-22,House,15,"Read A Second Time"
456866,2013-05-22,House,16,"Placed On Third Reading"
456866,2013-05-23,House,17,"Read A Third Time"
456866,2013-05-23,House,18,"Passed; Given Immediate Effect Roll Call # 174 Yeas 89 Nays 18"
456866,2013-05-23,House,19,"Inserted Full Title"
456866,2013-05-23,House,20,"Returned To Senate"
456866,2013-05-28,Senate,21,"House Inserted Full Title"
456866,2013-05-28,Senate,22,"Postponed For The Day"
456866,2013-05-29,Senate,23,"Given Immediate Effect"
456866,2013-05-29,Senate,24,"Full Title Agreed To"
456866,2013-05-29,Senate,25,"Ordered Enrolled"
456866,2013-06-04,Senate,26,"Presented To Governor 6/3/2013 @ 11:22 Am"
456866,2013-06-11,Senate,27,"Approved By Governor 6/5/2013 @ 1:06 Pm"
456866,2013-06-11,Senate,28,"Filed With Secretary Of State 6/6/2013 @ 12:54 Pm"
456866,2013-06-11,Senate,29,"Assigned Pa 0046'13 With Immediate Effect"
456869,2013-01-16,Senate,1,"Introduced By Senator Darwin Booher"
456869,2013-01-16,Senate,2,"Referred To Committee On Natural Resources, Environment And Great Lakes"
456869,2013-02-05,Senate,3,"Reported Favorably With Substitute S-1"
456869,2013-02-05,Senate,4,"Committee Recommended Immediate Effect"
456869,2013-02-05,Senate,5,"Referred To Committee Of The Whole With Substitute S-1"
456869,2013-02-07,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute S-2"
456869,2013-02-07,Senate,7,"Substitute  S-2 Concurred In"
456869,2013-02-07,Senate,8,"Placed On Order Of Third Reading With Substitute S-2"
456869,2013-02-12,Senate,9,"Passed Roll Call # 18 Yeas 36 Nays 0 Excused 1 Not Voting 0"
456869,2013-02-12,House,10,"Received On 02/12/2013"
456869,2013-02-12,House,11,"Read A First Time"
456869,2013-02-12,House,12,"Referred To Committee On Natural Resources"
456869,2013-03-06,House,13,"Reported With Recommendation Without Amendment"
456869,2013-03-06,House,14,"Referred To Second Reading"
456869,2013-05-22,House,15,"Read A Second Time"
456869,2013-05-22,House,16,"Substitute  H-1 Adopted"
456869,2013-05-22,House,17,"Placed On Third Reading"
456869,2013-05-23,House,18,"Read A Third Time"
456869,2013-05-23,House,19,"Passed; Given Immediate Effect Roll Call # 173 Yeas 87 Nays 20"
456869,2013-05-23,House,20,"Inserted Full Title"
456869,2013-05-23,House,21,"Returned To Senate"
456869,2013-05-28,Senate,22,"House Inserted Full Title"
456869,2013-05-28,Senate,23,"Laid Over One Day Under The Rules"
456869,2013-05-29,Senate,24,"House Substitute H-1 Concurred In"
456869,2013-05-29,Senate,25," Roll Call # 225 Yeas 36 Nays 0 Excused 2 Not Voting 0"
456869,2013-05-29,Senate,26,"Given Immediate Effect"
456869,2013-05-29,Senate,27,"Full Title Agreed To"
456869,2013-05-29,Senate,28,"Ordered Enrolled"
456869,2013-06-04,Senate,29,"Presented To Governor 6/3/2013 @ 11:20 Am"
456869,2013-06-11,Senate,30,"Approved By Governor 6/5/2013 @ 1:04 Pm"
456869,2013-06-11,Senate,31,"Filed With Secretary Of State 6/6/2013 @ 12:52 Pm"
456869,2013-06-11,Senate,32,"Assigned Pa 0045'13 With Immediate Effect"
456872,2013-01-16,Senate,1,"Introduced By Senator Michael Green"
456872,2013-01-16,Senate,2,"Referred To Committee On Natural Resources, Environment And Great Lakes"
456872,2013-02-05,Senate,3,"Reported Favorably With Substitute S-1"
456872,2013-02-05,Senate,4,"Committee Recommended Immediate Effect"
456872,2013-02-05,Senate,5,"Referred To Committee Of The Whole With Substitute S-1"
456872,2013-02-07,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute S-1"
456872,2013-02-07,Senate,7,"Substitute  S-1 Concurred In"
456872,2013-02-07,Senate,8,"Placed On Order Of Third Reading With Substitute S-1"
456872,2013-02-12,Senate,9,"Passed Roll Call # 17 Yeas 36 Nays 0 Excused 1 Not Voting 0"
456872,2013-02-12,House,10,"Received On 02/12/2013"
456872,2013-02-12,House,11,"Read A First Time"
456872,2013-02-12,House,12,"Referred To Committee On Natural Resources"
456872,2013-03-06,House,13,"Reported With Recommendation Without Amendment"
456872,2013-03-06,House,14,"Referred To Second Reading"
456872,2013-05-22,House,15,"Read A Second Time"
456872,2013-05-22,House,16,"Placed On Third Reading"
456872,2013-05-23,House,17,"Read A Third Time"
