bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
456869,227101,2013-02-05,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
456869,230860,2013-02-12,Senate,"Senate Third Reading: Passed Roll Call # 18",36,0,0,1,37
456869,242771,2013-03-06,House,"Reported With Recommendation Without Amendment",9,0,0,0,9
456869,283412,2013-05-23,House,"House Third Reading: Given Immediate Effect Roll Call # 173",87,20,0,0,107
456869,285623,2013-05-29,Senate,"Senate Third Reading:  Roll Call # 225",36,0,0,2,38
456869,382998,2013-05-29,Senate,"Senate Third Reading: Roll Call # 225",36,0,0,2,38
456872,227108,2013-02-05,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
456872,229937,2013-02-12,Senate,"Senate Third Reading: Passed Roll Call # 17",36,0,0,1,37
456872,242821,2013-03-06,House,"Reported With Recommendation Without Amendment",9,0,0,0,9
456872,283362,2013-05-23,House,"House Third Reading: Given Immediate Effect Roll Call # 172",80,27,0,0,107
456874,227118,2013-02-05,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
456874,229938,2013-02-12,Senate,"Senate Third Reading: Passed Roll Call # 16",35,0,0,2,37
456874,242829,2013-03-06,House,"Reported With Recommendation Without Amendment",9,0,0,0,9
456874,283372,2013-05-23,House,"House Third Reading: Given Immediate Effect Roll Call # 171",82,25,0,0,107
456877,227121,2013-02-05,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
456877,229941,2013-02-12,Senate,"Senate Third Reading: Passed Roll Call # 15",35,0,0,2,37
456880,227130,2013-02-05,Senate,"Reported Favorably With Substitute S-2",7,0,0,0,7
456880,229949,2013-02-12,Senate,"Senate Third Reading: Passed Roll Call # 14",35,0,0,2,37
456880,382086,2014-12-02,House,"Reported With Recommendation For Referral To Committee On Appropriations",9,0,0,0,9
456880,382345,2014-12-03,House,"Reported With Recommendation With Substitute  H-1",10,5,0,0,15
456883,226151,2013-02-05,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
456883,229957,2013-02-12,Senate,"Senate Third Reading: Passed Roll Call # 13",35,0,0,2,37
456883,242817,2013-03-06,House,"Reported With Recommendation Without Amendment",9,0,0,0,9
456883,283436,2013-05-23,House,"House Third Reading: Given Immediate Effect Roll Call # 170",79,28,0,0,107
456883,285631,2013-05-29,Senate,"Senate Third Reading:  Roll Call # 224",36,0,0,2,38
456883,382995,2013-05-29,Senate,"Senate Third Reading: Roll Call # 224",36,0,0,2,38
456885,288608,2013-06-12,Senate,"Reported Favorably With Substitute S-1",5,2,0,0,7
456885,288929,2013-06-13,Senate,"Senate Third Reading: Passed Roll Call # 270",27,11,0,0,38
456885,289755,2013-06-18,House,"Reported With Recommendation With Substitute H-1",7,0,0,0,7
456885,299786,2013-09-12,House,"House Third Reading: Given Immediate Effect Roll Call # 275",80,28,0,0,108
456885,301169,2013-09-18,Senate,"Senate Third Reading:  Roll Call # 355",26,9,0,3,38
456885,383005,2013-09-18,Senate,"Senate Third Reading: Roll Call # 355",26,9,0,3,38
456888,221875,2013-01-24,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
456888,359697,2014-04-24,Senate,"Senate Third Reading: Passed Roll Call # 196",36,2,0,0,38
456888,363459,2014-05-08,House,"Reported With Recommendation With Substitute  H-1",7,3,0,0,10
456888,370104,2014-06-05,House,"House Third Reading: Given Immediate Effect Roll Call # 351",80,28,0,0,108
456888,370695,2014-06-10,Senate,"Senate Third Reading:  Roll Call # 395",35,2,0,1,38
456888,382924,2014-06-10,Senate,"Senate Third Reading: Roll Call # 395",35,2,0,1,38
456891,226160,2013-02-05,Senate,"Reported Favorably Without Amendment",4,1,0,0,5
456891,231940,2013-02-14,Senate,"Senate Third Reading: Passed Roll Call # 23",26,9,0,2,37
456891,242578,2013-02-20,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
456891,243307,2013-03-07,House,"House Third Reading: Given Immediate Effect Roll Call # 23",56,52,0,0,108
456891,247742,2013-03-12,Senate,"Senate Third Reading: House Amendment(s) Concurred In Roll Call # 44",26,8,0,3,37
456903,221884,2013-01-24,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
456903,223549,2013-01-29,Senate,"Senate Third Reading: Passed Roll Call # 3",37,0,0,0,37
456903,227838,2013-02-06,House,"Reported With Recommendation With Amendment(s)",7,1,0,0,8
456903,241118,2013-02-27,Senate,"Senate Third Reading: House Amendment(s) Concurred In Roll Call # 29",36,0,0,1,37
456903,241981,2013-02-19,House,"House Third Reading: Given Immediate Effect Roll Call # 7",106,3,0,0,109
456905,221890,2013-01-24,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
456905,230863,2013-02-13,Senate,"Senate Third Reading: Passed Roll Call # 22",35,0,0,2,37
456905,263807,2013-04-11,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
456905,272400,2013-04-25,House,"House Third Reading: Passed Roll Call # 94",108,0,0,0,108
456905,274922,2013-05-01,Senate,"Senate Third Reading:  Roll Call # 149",37,0,0,0,37
456905,382897,2013-05-01,Senate,"Senate Third Reading: Roll Call # 149",37,0,0,0,37
456916,243888,2013-03-07,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
456916,268774,2013-04-18,Senate,"Senate Third Reading: Passed Roll Call # 84",35,1,0,1,37
456916,303979,2013-11-05,House,"Reported With Recommendation Without Amendment",12,0,0,0,12
456916,304506,2013-11-14,House,"House Third Reading: Passed Roll Call # 429",106,4,0,0,110
456916,304507,2013-11-14,House,"House Third Reading: Passed Roll Call # 431",103,7,0,0,110
456916,305022,2013-12-05,Senate,"Senate Third Reading: House Amendment(s) Concurred In Roll Call # 558",35,1,0,2,38
456919,243884,2013-03-07,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
456919,268951,2013-04-18,Senate,"Senate Third Reading: Passed Roll Call # 83",35,1,0,1,37
456919,304017,2013-11-05,House,"Reported With Recommendation Without Amendment",12,0,0,0,12
456919,304468,2013-11-14,House,"House Third Reading: Passed Roll Call # 428",95,15,0,0,110
456921,243365,2013-03-07,Senate,"Reported Favorably With Substitute S-1",3,0,0,0,3
456921,268647,2013-04-18,Senate,"Senate Third Reading: Passed Roll Call # 82",35,1,0,1,37
456921,304018,2013-11-05,House,"Reported With Recommendation With Substitute H-1",12,0,0,0,12
456921,304502,2013-11-14,House,"House Third Reading: Passed Roll Call # 427",106,4,0,0,110
456921,305012,2013-12-05,Senate,"Senate Third Reading:  Roll Call # 557",35,1,0,2,38
456921,382656,2013-12-05,Senate,"Senate Third Reading: Roll Call # 557",35,1,0,2,38
456925,243383,2013-03-07,Senate,"Reported Favorably With Substitute S-1",3,0,0,0,3
456925,268748,2013-04-18,Senate,"Senate Third Reading: Passed Roll Call # 81",35,1,1,0,37
456925,303999,2013-11-05,House,"Reported With Recommendation With Substitute H-1",12,0,0,0,12
456925,304499,2013-11-14,House,"House Third Reading: Passed Roll Call # 426",106,4,0,0,110
456925,305016,2013-12-05,Senate,"Senate Third Reading:  Roll Call # 556",35,1,0,2,38
456925,382635,2013-12-05,Senate,"Senate Third Reading: Roll Call # 556",35,1,0,2,38
456927,243385,2013-03-07,Senate,"Reported Favorably With Substitute S-1",3,0,0,0,3
456927,268789,2013-04-18,Senate,"Senate Third Reading: Passed Roll Call # 80",35,1,1,0,37
456927,303967,2013-11-05,House,"Reported With Recommendation With Substitute H-1",12,0,0,0,12
456927,304492,2013-11-14,House,"House Third Reading: Passed Roll Call # 425",105,5,0,0,110
456927,305013,2013-12-05,Senate,"Senate Third Reading:  Roll Call # 555",35,1,0,2,38
456927,382660,2013-12-05,Senate,"Senate Third Reading: Roll Call # 555",35,1,0,2,38
456936,248866,2013-03-13,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
456936,251948,2013-03-20,Senate,"Senate Third Reading: Passed Roll Call # 58",37,0,0,0,37
456936,305118,2013-12-10,House,"Reported With Recommendation Without Amendment",15,0,0,0,15
456936,312844,2014-01-28,House,"House Third Reading: Given Immediate Effect Roll Call # 19",108,0,0,0,108
456938,242679,2013-03-06,Senate,"Reported Favorably With Recommendation For Referral To Committee On Judiciary",7,0,0,0,7
456938,248680,2013-03-13,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
456938,251882,2013-03-20,Senate,"Senate Third Reading: Passed Roll Call # 57",37,0,0,0,37
456938,305105,2013-12-10,House,"Reported With Recommendation Without Amendment",15,0,0,0,15
456938,312691,2014-01-28,House,"House Third Reading: Given Immediate Effect Roll Call # 18",108,0,0,0,108
456943,241853,2013-02-26,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
456943,274895,2013-05-01,Senate,"Senate Third Reading: Passed Roll Call # 150",36,1,0,0,37
456943,339807,2014-03-11,House,"Reported With Recommendation With Amendment(s)",12,2,0,0,14
456949,271086,2013-04-23,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
456949,276914,2013-05-07,Senate,"Senate Third Reading: Passed Roll Call # 158",37,0,0,0,37
456949,281937,2013-05-21,House,"Reported With Recommendation Without Amendment",12,1,0,0,13
456949,288106,2013-06-11,House,"House Third Reading: Given Immediate Effect Roll Call # 212",101,7,0,0,108
456949,288483,2013-06-12,Senate,"Senate Third Reading:  Roll Call # 247",37,0,0,1,38
456949,383051,2013-06-12,Senate,"Senate Third Reading: Roll Call # 247",37,0,0,1,38
456954,261890,2013-04-09,Senate,"Reported Favorably Without Amendment",5,1,0,0,6
456954,275721,2013-05-02,Senate,"Senate Third Reading: Passed Roll Call # 155",35,0,0,2,37
456954,302819,2013-09-25,House,"Reported With Recommendation Without Amendment",14,0,0,0,14
456954,303222,2013-10-03,House,"House Third Reading: Given Immediate Effect Roll Call # 312",102,6,0,0,108
456963,303994,2013-11-05,Senate,"Reported Favorably With Substitute S-2",5,2,0,0,7
456963,304320,2013-11-12,Senate,"Senate Third Reading: Passed Roll Call # 510",36,2,0,0,38
456965,303998,2013-11-05,Senate,"Reported Favorably With Substitute S-2",3,0,0,0,3
456965,304342,2013-11-12,Senate,"Senate Third Reading: Passed Roll Call # 509",36,2,0,0,38
456969,271138,2013-04-23,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
456969,290308,2013-06-20,Senate,"Senate Third Reading: Passed Roll Call # 324",38,0,0,0,38
456969,369702,2014-06-03,House,"Reported With Recommendation With Substitute  H-1",9,0,0,0,9
456969,370986,2014-06-11,House,"House Third Reading: Given Immediate Effect Roll Call # 405",110,0,0,0,110
456969,370987,2014-06-11,Senate,"Senate Third Reading:  Roll Call # 459",38,0,0,0,38
456969,382906,2014-06-11,Senate,"Senate Third Reading: Roll Call # 459",38,0,0,0,38
456972,230257,2013-02-12,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
456972,242156,2013-02-20,Senate,"Senate Third Reading: Passed Roll Call # 26",36,0,0,1,37
456972,242879,2013-03-06,House,"Reported With Recommendation Without Amendment",8,0,0,0,8
456972,252072,2013-03-20,House,"House Third Reading: Given Immediate Effect Roll Call # 49",109,1,0,0,110
456980,230306,2013-02-12,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
456980,242686,2013-02-14,Senate,"Senate Third Reading: Passed Roll Call # 24",35,0,0,2,37
456980,275231,2013-05-01,House,"Reported With Recommendation Without Amendment",8,0,0,0,8
456980,279429,2013-05-14,House,"House Third Reading: Given Immediate Effect Roll Call # 125",107,0,0,0,107
457002,224552,2013-01-31,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
457002,226825,2013-02-05,Senate,"Senate Third Reading: Passed Roll Call # 9",35,1,0,1,37
457002,278103,2013-05-09,House,"Reported With Recommendation With Substitute H-1",12,0,0,0,12
457002,339334,2013-05-09,House,"Reported With Recommendation With Substitute  H-1",12,0,0,0,12
457005,224573,2013-01-31,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
457005,226833,2013-02-05,Senate,"Senate Third Reading: Passed Roll Call # 8",35,1,0,1,37
457005,278067,2013-05-09,House,"Reported With Recommendation With Substitute H-1",12,0,0,0,12
457005,339037,2013-05-09,House,"Reported With Recommendation With Substitute  H-1",12,0,0,0,12
457007,366326,2014-05-21,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
457007,370099,2014-06-05,Senate,"Senate Third Reading: Passed Roll Call # 388",37,0,0,1,38
457018,268862,2013-04-18,Senate,"Reported Favorably With Substitute S-1",6,1,0,0,7
457018,304389,2013-11-13,Senate,"Senate Third Reading: Passed Roll Call # 526",20,18,0,0,38
465335,279350,2013-05-14,House,"Reported With Recommendation Without Amendment",15,0,0,0,15
465335,282650,2013-05-22,House,"House Third Reading: Given Immediate Effect Roll Call # 163",108,0,0,0,108
465335,332121,2014-02-27,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 57",36,0,0,2,38
465378,231804,2013-02-13,House,"Reported With Recommendation Without Amendment",15,0,0,0,15
465378,263037,2013-04-10,House,"House Third Reading: Given Immediate Effect Roll Call # 73",108,1,0,0,109
465378,288508,2013-06-12,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 251",37,0,0,1,38
465378,288509,2013-06-12,House,"House Third Reading:  Roll Call # 220",107,1,0,0,108
465378,382641,2013-06-12,House,"House Third Reading: Roll Call # 220",107,1,0,0,108
465387,231796,2013-02-13,House,"Reported With Recommendation Without Amendment",15,0,0,0,15
465387,262705,2013-04-10,House,"House Third Reading: Given Immediate Effect Roll Call # 72",108,1,0,0,109
465387,288506,2013-06-12,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 250",37,0,0,1,38
465400,277695,2013-05-08,House,"Reported With Recommendation Without Amendment",8,0,0,0,8
465411,231813,2013-02-13,House,"Reported With Recommendation Without Amendment",15,0,0,0,15
465411,262753,2013-04-10,House,"House Third Reading: Given Immediate Effect Roll Call # 71",108,1,0,0,109
465411,288578,2013-06-12,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 255",37,0,0,1,38
465411,288579,2013-06-12,House,"House Third Reading:  Roll Call # 219",106,2,0,0,108
465411,383131,2013-06-12,House,"House Third Reading: Roll Call # 219",106,2,0,0,108
465423,231811,2013-02-13,House,"Reported With Recommendation Without Amendment",15,0,0,0,15
465423,263111,2013-04-10,House,"House Third Reading: Given Immediate Effect Roll Call # 70",108,1,0,0,109
465435,241721,2013-02-27,House,"Reported With Recommendation Without Amendment",23,0,0,0,23
465435,243818,2013-03-07,House,"House Third Reading: Given Immediate Effect Roll Call # 25",108,1,0,0,109
465435,289876,2013-06-19,Senate,"Reported Favorably With Substitute S-1",3,1,0,0,4
465435,290230,2013-06-20,Senate,"Senate Third Reading: Passed Roll Call # 328",38,0,0,0,38
465435,290231,2013-06-20,House,"House Third Reading:  Roll Call # 264",108,1,0,0,109
465435,290768,2013-06-20,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 328",38,0,0,0,38
465435,383050,2013-06-20,House,"House Third Reading: Roll Call # 264",108,1,0,0,109
465561,242606,2013-03-06,House,"Reported With Recommendation With Substitute H-1",9,0,0,0,9
465561,251476,2013-03-19,House,"House Third Reading: Given Immediate Effect Roll Call # 36",98,12,0,0,110
465561,270963,2013-04-23,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
465561,280047,2013-05-14,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 166",38,0,0,0,38
465616,241302,2013-02-21,House,"Reported With Recommendation With Amendment(s)",10,0,0,0,10
465616,242869,2013-03-06,House,"House Third Reading: Given Immediate Effect Roll Call # 21",105,3,0,0,108
465616,304181,2013-11-07,Senate,"Reported Favorably With Substitute S-3",3,0,0,0,3
465616,305015,2013-12-05,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 559",36,0,0,2,38
465616,305110,2013-12-10,House,"House Third Reading:  Roll Call # 466",109,0,0,0,109
465616,382668,2013-12-10,House,"House Third Reading: Roll Call # 466",109,0,0,0,109
465729,241310,2013-02-21,House,"Reported With Recommendation With Substitute H-1",9,0,0,0,9
465729,242147,2013-03-05,House,"House Third Reading: Given Immediate Effect Roll Call # 19",107,1,0,0,108
465729,248723,2013-03-13,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
465729,271651,2013-04-24,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 96",36,0,0,1,37
465729,274530,2013-04-30,House,"House Third Reading:  Roll Call # 104",107,1,0,0,108
465729,382921,2013-04-30,House,"House Third Reading: Roll Call # 104",107,1,0,0,108
465743,241311,2013-02-20,House,"Reported With Recommendation Without Amendment",18,0,0,0,18
465743,241312,2013-02-28,House,"House Third Reading: Given Immediate Effect Roll Call # 15",109,1,0,0,110
465743,252384,2013-03-21,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
465743,263835,2013-04-11,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 76",37,0,0,0,37
465753,241314,2013-02-20,House,"Reported With Recommendation With Substitute H-1",18,0,0,0,18
465753,241315,2013-02-28,House,"House Third Reading: Given Immediate Effect Roll Call # 14",109,1,0,0,110
465753,252496,2013-03-21,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
465753,263575,2013-04-11,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 75",37,0,0,0,37
465764,241296,2013-02-26,House,"Reported With Recommendation Without Amendment",11,1,0,0,12
465775,241329,2013-02-20,House,"Reported With Recommendation With Substitute H-2",9,0,0,0,9
465775,243611,2013-03-07,House,"House Third Reading: Given Immediate Effect Roll Call # 24",108,1,0,0,109
465775,278170,2013-05-09,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
465775,282227,2013-05-21,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 200",38,0,0,0,38
465835,226188,2013-02-05,House,"Reported With Recommendation With Substitute H-1",13,0,0,0,13
465835,230924,2013-02-13,House,"House Third Reading: Given Immediate Effect Roll Call # 4",109,0,0,0,109
465835,251492,2013-03-19,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
465835,262184,2013-04-09,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 71",36,0,0,1,37
465845,305138,2013-12-10,House,"Reported With Recommendation Without Amendment",12,0,0,0,12
465845,305403,2013-12-12,House,"House Third Reading: Given Immediate Effect Roll Call # 508",72,37,0,0,109
465845,334203,2014-03-04,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
465845,337332,2014-03-04,Senate,"Reported Favorably With Substitute  S-1",7,0,0,0,7
465870,243101,2013-03-06,House,"Reported With Recommendation Without Amendment",9,0,0,0,9
465870,259899,2013-03-14,House,"House Third Reading: Given Immediate Effect Roll Call # 31",109,1,0,0,110
465870,278257,2013-05-09,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
465870,281879,2013-05-21,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 199",37,1,0,0,38
465914,279357,2013-05-14,House,"Reported With Recommendation With Substitute H-1",7,2,0,0,9
465914,283361,2013-05-23,House,"House Third Reading: Given Immediate Effect Roll Call # 167",103,4,0,0,107
465914,370619,2014-06-10,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
465914,382264,2014-12-03,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 690",38,0,0,0,38
465928,241803,2013-02-20,House,"Reported With Recommendation With Substitute H-2",12,0,0,0,12
465928,241804,2013-02-28,House,"House Third Reading: Passed Roll Call # 12",110,0,0,0,110
465928,248885,2013-03-13,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
465928,274935,2013-05-01,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 151",37,0,0,0,37
466052,248829,2013-03-13,House,"Reported With Recommendation With Substitute H-1",5,0,0,0,5
466052,262855,2013-04-10,House,"House Third Reading: Given Immediate Effect Roll Call # 74",109,0,0,0,109
466110,304391,2013-11-13,House,"Reported With Recommendation With Substitute H-2",11,0,0,0,11
466110,304987,2013-12-04,House,"House Third Reading: Passed Roll Call # 449",109,0,0,0,109
466110,363527,2014-05-08,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
466110,380397,2014-10-02,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 609",36,0,2,0,38
466110,380398,2014-10-02,Senate,"Senate Third Reading: Passed Roll Call # 610",38,0,0,0,38
466110,380399,2014-10-02,House,"House Third Reading:  Roll Call # 552",107,0,0,0,107
466110,383099,2014-10-02,House,"House Third Reading: Roll Call # 552",107,0,0,0,107
466198,277096,2013-05-07,House,"Reported With Recommendation With Substitute H-3",11,0,0,0,11
466198,338682,2013-05-07,House,"Reported With Recommendation With Substitute  H-3",11,0,0,0,11
467181,231615,2013-02-13,Senate,"Reported Favorably Without Amendment",8,1,0,0,9
467181,241283,2013-02-19,Senate,"Senate Third Reading:  Roll Call # 25",35,1,0,1,37
467181,241284,2013-02-26,House,"Reported With Recommendation Without Amendment",18,0,0,0,18
467241,305390,2013-12-12,Senate,"Reported Favorably With Substitute S-2",4,0,0,0,4
467241,365912,2013-12-12,Senate,"Reported Favorably With Substitute  S-2",4,0,0,0,4
467241,368240,2014-05-28,Senate,"Senate Third Reading: Passed Roll Call # 323",36,0,0,2,38
467241,369874,2014-06-04,House,"Reported With Recommendation Without Amendment",17,0,0,0,17
467241,371294,2014-06-12,House,"House Third Reading: Passed Roll Call # 445",110,0,0,0,110
467241,380109,2014-09-23,Senate,"Senate Third Reading: House Amendment(s) Concurred In Roll Call # 545",38,0,0,0,38
467273,226536,2013-02-05,Senate,"Reported Favorably With Substitute S-2",7,0,0,0,7
467273,227381,2013-02-06,Senate,"Senate Third Reading: Passed Roll Call # 10",36,0,0,1,37
467273,248870,2013-03-13,House,"Reported With Recommendation Without Amendment",15,0,0,0,15
467273,252101,2013-03-20,House,"House Third Reading: Given Immediate Effect Roll Call # 48",107,3,0,0,110
467303,279610,2013-05-14,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
467303,282664,2013-05-22,Senate,"Senate Third Reading: Passed Roll Call # 204",37,0,0,1,38
467303,288486,2013-06-12,House,"Reported With Recommendation Without Amendment",14,0,0,0,14
467303,305379,2013-12-12,House,"House Third Reading: Given Immediate Effect Roll Call # 534",109,0,0,0,109
467303,305380,2013-12-12,Senate,"Senate Third Reading:  Roll Call # 669",37,0,0,1,38
467303,382642,2013-12-12,Senate,"Senate Third Reading: Roll Call # 669",37,0,0,1,38
467396,249086,2013-03-12,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
467551,240191,2013-02-20,House,"Reported With Recommendation With Substitute H-1",10,0,0,0,10
467551,251900,2013-03-20,House,"House Third Reading: Given Immediate Effect Roll Call # 46",110,0,0,0,110
467551,263485,2013-04-10,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
467551,271724,2013-04-24,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 97",36,0,0,1,37
467585,241280,2013-02-26,House,"Reported With Recommendation Without Amendment",11,1,0,0,12
470581,224392,2013-01-31,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
470644,275708,2013-05-02,Senate,"Reported Favorably With Substitute S-2",4,0,0,0,4
