bill_id,date,chamber,sequence,action
1405855,2021-03-18,House,10,"Referred To Committee On Judiciary"
1405855,2022-05-17,House,11,"Reported With Recommendation Without Amendment"
1405855,2022-05-17,House,12,"Referred To Second Reading"
1405856,2021-01-13,Senate,1,"Introduced By Senator Dale Zorn"
1405856,2021-01-13,Senate,2,"Referred To Committee On Health Policy And Human Services"
1405856,2021-02-16,Senate,3,"Reported Favorably Without Amendment"
1405856,2021-02-16,Senate,4,"Referred To Committee Of The Whole"
1405856,2021-02-17,Senate,5,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
1405856,2021-02-17,Senate,6,"Placed On Order Of Third Reading"
1405856,2021-02-18,Senate,7,"Passed Roll Call # 14 Yeas 25 Nays 10 Excused 1 Not Voting 0"
1405856,2021-02-18,House,8,"Received On 02/18/2021"
1405856,2021-02-18,House,9,"Read A First Time"
1405856,2021-02-18,House,10,"Referred To Committee On Health Policy"
1405856,2021-05-27,House,11,"Reported With Recommendation Without Amendment"
1405856,2021-05-27,House,12,"Referred To Second Reading"
1405857,2021-01-13,Senate,1,"Introduced By Senator Dale Zorn"
1405857,2021-01-13,Senate,2,"Referred To Committee On Finance"
1405858,2021-01-13,Senate,1,"Introduced By Senator Paul Wojno"
1405858,2021-01-13,Senate,2,"Referred To Committee On Elections"
1405859,2021-01-13,House,1,"Introduced By Representative Jason Wentworth"
1405859,2021-01-13,House,2,"Read A First Time"
1405859,2021-01-13,House,3,"Referred To Committee On Elections And Ethics"
1405859,2021-01-26,House,4,"Joint Resolution Electronically Reproduced 01/13/2021"
1405859,2021-02-23,House,5,"Reported With Recommendation Without Amendment"
1405859,2021-02-23,House,6,"Referred To Second Reading"
1405859,2021-02-23,House,7,"Read A Second Time"
1405859,2021-02-23,House,8,"Placed On Third Reading"
1405859,2021-02-24,House,9,"Read A Third Time"
1405859,2021-02-24,House,10,"Adopted By 2/3 Vote Roll Call # 13 Yeas 102 Nays 7 Excused 0 Not Voting 1"
1405859,2021-02-24,House,11,Transmitted
1405859,2021-02-25,Senate,12,"Referred To Committee On Government Operations"
1405860,2021-01-13,Senate,1,"Introduced By Senator Dale Zorn"
1405860,2021-01-13,Senate,2,"Referred To Committee On Local Government"
1405860,2021-02-02,Senate,3,"Reported Favorably Without Amendment"
1405860,2021-02-02,Senate,4,"Committee Recommended Immediate Effect"
1405860,2021-02-02,Senate,5,"Referred To Committee Of The Whole"
1405860,2021-02-09,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute (s-1)"
1405860,2021-02-09,Senate,7,"Substitute (s-1) Concurred In"
1405860,2021-02-09,Senate,8,"Placed On Order Of Third Reading With Substitute (s-1)"
1405860,2021-02-10,Senate,9,"Passed Roll Call # 8 Yeas 34 Nays 0 Excused 2 Not Voting 0"
1405860,2021-02-10,Senate,10,"Vote Reconsidered"
1405860,2021-02-10,Senate,11,"Passed Roll Call # 9 Yeas 35 Nays 0 Excused 1 Not Voting 0"
1405860,2021-02-10,House,12,"Received On 02/10/2021"
1405860,2021-02-10,House,13,"Read A First Time"
1405860,2021-02-10,House,14,"Referred To Committee On Local Government And Municipal Finance"
1405860,2021-03-03,House,15,"Reported With Recommendation Without Amendment"
1405860,2021-03-03,House,16,"Referred To Second Reading"
1405860,2021-04-27,House,17,"Read A Second Time"
1405860,2021-04-27,House,18,"Placed On Third Reading"
1405860,2021-04-28,House,19,"Read A Third Time"
1405860,2021-04-28,House,20,"Passed; Given Immediate Effect Roll Call # 155 Yeas 101 Nays 9 Excused 0 Not Voting 0"
1405860,2021-04-28,House,21,"Inserted Full Title"
1405860,2021-04-28,House,22,"Returned To Senate"
1405860,2021-04-29,Senate,23,"Postponed For The Day"
1405860,2021-05-05,Senate,24,"Given Immediate Effect"
1405860,2021-05-05,Senate,25,"Full Title Agreed To"
1405860,2021-05-05,Senate,26,"Ordered Enrolled"
1405860,2021-05-11,Senate,27,"Presented To Governor 05/10/2021 01:02 Pm"
1405860,2021-05-20,Senate,28,"Approved By Governor 05/19/2021 10:00 Am"
1405860,2021-05-20,Senate,29,"Filed With Secretary Of State 05/19/2021 01:08 Pm"
1405860,2021-05-20,Senate,30,"Assigned Pa 0014'21 With Immediate Effect"
1405861,2021-01-13,Senate,1,"Introduced By Senator Jim Runestad"
1405861,2021-01-13,Senate,2,"Referred To Committee On Elections"
1405862,2021-01-13,Senate,1,"Introduced By Senator Tom Barrett"
1405862,2021-01-13,Senate,2,"Referred To Committee On Finance"
1405863,2021-01-13,Senate,1,"Introduced By Senator Tom Barrett"
1405863,2021-01-13,Senate,2,"Referred To Committee On Appropriations"
1405864,2021-01-13,Senate,1,"Introduced By Senator Jim Stamas"
1405864,2021-01-13,Senate,2,"Referred To Committee On Appropriations"
1405864,2021-02-25,Senate,3,"Reported Favorably With Substitute (s-3)"
1405864,2021-02-25,Senate,4,"Referred To Committee Of The Whole With Substitute (s-3)"
1405864,2021-02-25,Senate,5,"Reported By Committee Of The Whole Favorably With Substitute (s-3)"
1405864,2021-02-25,Senate,6,"Substitute (s-3) Concurred In"
1405864,2021-02-25,Senate,7,"Placed On Order Of Third Reading With Substitute (s-3)"
1405864,2021-02-25,Senate,8,"Rules Suspended"
1405864,2021-02-25,Senate,9,"Placed On Immediate Passage"
1405864,2021-02-25,Senate,10,"Amendment(s) Defeated"
1405864,2021-02-25,Senate,11,"Passed Roll Call # 19 Yeas 20 Nays 15 Excused 1 Not Voting 0"
1405864,2021-03-02,House,12,"Received On 02/25/2021"
1405864,2021-03-02,House,13,"Read A First Time"
1405864,2021-03-02,House,14,"Referred To Committee On Appropriations"
1405864,2021-03-10,House,15,"Rule Suspended"
1405864,2021-03-10,House,16,"Motion To Discharge Committee Approved"
1405864,2021-03-10,House,17,"Placed On Second Reading"
1405864,2021-03-10,House,18,"Read A Second Time"
1405864,2021-03-10,House,19,"Substitute (h-1) Adopted"
1405864,2021-03-10,House,20,"Placed On Third Reading"
1405864,2021-03-10,House,21,"Placed On Immediate Passage"
1405864,2021-03-10,House,22,"Read A Third Time"
1405864,2021-03-10,House,23,"Passed; Given Immediate Effect Roll Call # 41 Yeas 60 Nays 50 Excused 0 Not Voting 0"
1405864,2021-03-10,House,24,"Title Amended"
1405864,2021-03-10,House,25,"Returned To Senate"
1405864,2021-03-11,Senate,26,"Laid Over One Day Under The Rules"
1405864,2021-03-17,Senate,27,"House Substitute (h-1) Concurred In As Substituted (s-5)"
1405864,2021-03-17,Senate,28,"Substitute (s-5) Adopted"
1405864,2021-03-17,Senate,29,"Substitute (s-6) Defeated"
1405864,2021-03-17,Senate,30,"Roll Call: Roll Call # 55 Yeas 20 Nays 15 Excused 1 Not Voting 0"
1405864,2021-03-17,Senate,31,"Title Amended"
1405864,2021-03-17,House,32,"Re-returned From Senate With Substitute (s-5) To House Substitute (h-1) With Title Amendment"
1405864,2021-03-17,House,33,"Laid Over One Day Under The Rules"
1405864,2021-03-17,House,34,"Rule Suspended"
1405864,2021-03-17,House,35,"Senate Substitute (s-5) To House Substitute (h-1) Concurred In"
1405864,2021-03-17,House,36,"Roll Call Roll Call # 48 Yeas 60 Nays 49 Excused 0 Not Voting 2"
1405864,2021-03-17,House,37,"Title Amendment Agreed To"
1405864,2021-03-17,House,38,"Re-returned To Senate"
1405864,2021-03-18,Senate,39,"Immediate Effect Defeated"
1405864,2021-03-18,Senate,40,"Title Amendment Agreed To"
1405864,2021-03-18,Senate,41,"Ordered Enrolled"
1405864,2021-03-24,Senate,42,"Presented To Governor 03/23/2021 08:44 Am"
1405864,2021-04-13,Senate,43,"Vetoed By Governor 03/26/2021"
1405864,2021-04-13,Senate,44,"Postponed For The Day"
1405865,2021-01-13,Senate,1,"Introduced By Senator Jim Runestad"
1405865,2021-01-13,Senate,2,"Referred To Committee On Government Operations"
1405866,2021-01-13,Senate,1,"Introduced By Senator Lana Theis"
1405866,2021-01-13,Senate,2,"Referred To Committee On Regulatory Reform"
1405866,2021-02-24,Senate,3,"Reported Favorably Without Amendment"
1405866,2021-02-24,Senate,4,"Referred To Committee Of The Whole"
1405866,2021-03-03,Senate,5,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
1405866,2021-03-03,Senate,6,"Placed On Order Of Third Reading"
1405866,2021-03-04,Senate,7,"Passed Roll Call # 42 Yeas 20 Nays 15 Excused 1 Not Voting 0"
1405866,2021-03-04,House,8,"Received On 03/04/2021"
1405866,2021-03-04,House,9,"Read A First Time"
1405866,2021-03-04,House,10,"Referred To Committee On Military, Veterans And Homeland Security"
1405866,2021-05-11,House,11,"Reported With Recommendation Without Amendment"
1405866,2021-05-11,House,12,"Referred To Second Reading"
1405866,2022-03-08,House,13,"Read A Second Time"
1405866,2022-03-08,House,14,"Placed On Third Reading"
1405866,2022-03-10,House,15,"Read A Third Time"
1405866,2022-03-10,House,16,"Passed; Given Immediate Effect Roll Call # 102 Yeas 58 Nays 43 Excused 0 Not Voting 5"
1405866,2022-03-10,House,17,"Returned To Senate"
1405866,2022-03-15,Senate,18,"Ordered Enrolled"
1405866,2022-03-22,Senate,19,"Presented To Governor 03/17/2021 12:58 Pm"
1405866,2022-03-22,Senate,20,"Vetoed By Governor 03/18/2022"
1405866,2022-03-22,Senate,21,"Postponed For The Day"
1405867,2021-01-13,Senate,1,"Introduced By Senator Paul Wojno"
1405867,2021-01-13,Senate,2,"Referred To Committee On Transportation And Infrastructure"
1405868,2021-01-13,Senate,1,"Introduced By Senator Jim Stamas"
1405868,2021-01-13,Senate,2,"Referred To Committee On Appropriations"
1405868,2021-03-18,Senate,3,"Reported Favorably Without Amendment"
1405868,2021-03-18,Senate,4,"Committee Recommended Immediate Effect"
1405868,2021-03-18,Senate,5,"Referred To Committee Of The Whole"
1405868,2021-03-18,Senate,6,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
1405868,2021-03-18,Senate,7,"Placed On Order Of Third Reading"
1405868,2021-03-18,Senate,8,"Rules Suspended"
1405868,2021-03-18,Senate,9,"Placed On Immediate Passage"
1405868,2021-03-18,Senate,10,"Passed Roll Call # 63 Yeas 20 Nays 15 Excused 1 Not Voting 0"
1405868,2021-03-18,House,11,"Received On 03/18/2021"
1405868,2021-03-18,House,12,"Read A First Time"
1405868,2021-03-18,House,13,"Referred To Committee On Appropriations"
1405869,2021-01-13,Senate,1,"Introduced By Senator Lana Theis"
1405869,2021-01-13,Senate,2,"Referred To Committee On Government Operations"
1405869,2021-03-02,Senate,3,"Discharge Committee Approved"
1405869,2021-03-02,Senate,4,"Placed On Order Of General Orders"
1405869,2021-03-02,Senate,5,"Reported By Committee Of The Whole Favorably With Substitute (s-1) And Amendment(s)"
1405869,2021-03-02,Senate,6,"Substitute (s-1) As Amended Concurred In"
1405869,2021-03-02,Senate,7,"Placed On Order Of Third Reading With Substitute (s-1) As Amended"
1405869,2021-03-02,Senate,8,"Rules Suspended"
1405869,2021-03-02,Senate,9,"Placed On Immediate Passage"
1405869,2021-03-02,Senate,10,"Passed Roll Call # 38 Yeas 20 Nays 15 Excused 1 Not Voting 0"
1405869,2021-03-02,Senate,11,"Immediate Effect Defeated"
1405869,2021-03-03,House,12,"Received On 03/03/2021"
1405869,2021-03-04,House,13,"Read A First Time"
1405869,2021-03-04,House,14,"Rule Suspended"
1405869,2021-03-04,House,15,"Placed On Second Reading"
1405869,2021-03-09,House,16,"Read A Second Time"
1405869,2021-03-09,House,17,"Placed On Third Reading"
1405869,2021-03-09,House,18,"Placed On Immediate Passage"
1405869,2021-03-09,House,19,"Read A Third Time"
1405869,2021-03-09,House,20,"Passed; Given Immediate Effect Roll Call # 33 Yeas 59 Nays 50 Excused 0 Not Voting 1"
1405869,2021-03-09,House,21,"Inserted Full Title"
1405869,2021-03-09,House,22,"Returned To Senate"
1405869,2021-03-10,Senate,23,"Given Immediate Effect"
1405869,2021-03-10,Senate,24,"Full Title Agreed To"
1405869,2021-03-10,Senate,25,"Ordered Enrolled"
1405869,2021-03-16,Senate,26,"Presented To Governor 03/11/2021 11:50 Am"
1405869,2021-03-25,Senate,27,"Vetoed By Governor 03/24/2021"
1405869,2021-03-25,Senate,28,"Postponed For The Day"
1405870,2021-01-13,Senate,1,"Introduced By Senator Paul Wojno"
1405870,2021-01-13,Senate,2,"Referred To Committee On Economic And Small Business Development"
1405871,2021-01-13,Senate,1,"Introduced By Senator Dale Zorn"
1405871,2021-01-13,Senate,2,"Referred To Committee On Health Policy And Human Services"
1405872,2021-01-13,Senate,1,"Introduced By Senator Dale Zorn"
1405872,2021-01-13,Senate,2,"Referred To Committee On Judiciary And Public Safety"
1405872,2021-03-11,Senate,3,"Reported Favorably Without Amendment"
1405872,2021-03-11,Senate,4,"Referred To Committee Of The Whole"
1405872,2021-03-17,Senate,5,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
1405872,2021-03-17,Senate,6,"Placed On Order Of Third Reading"
1405872,2021-03-18,Senate,7,"Passed Roll Call # 62 Yeas 20 Nays 15 Excused 1 Not Voting 0"
1405872,2021-03-18,House,8,"Received On 03/18/2021"
1405872,2021-03-18,House,9,"Read A First Time"
1405872,2021-03-18,House,10,"Referred To Committee On Judiciary"
1405872,2022-05-17,House,11,"Reported With Recommendation Without Amendment"
1405872,2022-05-17,House,12,"Referred To Second Reading"
1405873,2021-01-13,Senate,1,"Introduced By Senator Dale Zorn"
1405873,2021-01-13,Senate,2,"Referred To Committee On Local Government"
1405873,2021-02-02,Senate,3,"Reported Favorably Without Amendment"
1405873,2021-02-02,Senate,4,"Committee Recommended Immediate Effect"
1405873,2021-02-02,Senate,5,"Referred To Committee Of The Whole"
1405873,2021-02-10,Senate,6,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
1405873,2021-02-10,Senate,7,"Placed On Order Of Third Reading"
1405873,2021-02-11,Senate,8,"Passed Roll Call # 11 Yeas 24 Nays 11 Excused 1 Not Voting 0"
1405873,2021-02-11,House,9,"Received On 02/11/2021"
1405873,2021-02-11,House,10,"Read A First Time"
1405873,2021-02-11,House,11,"Referred To Committee On Local Government And Municipal Finance"
1405873,2021-03-03,House,12,"Reported With Recommendation With Substitute (h-1)"
1405873,2021-03-03,House,13,"Referred To Second Reading"
1405873,2021-04-27,House,14,"Read A Second Time"
1405873,2021-04-27,House,15,"Substitute (h-1) Adopted"
1405873,2021-04-27,House,16,"Placed On Third Reading"
1405873,2021-04-28,House,17,"Read A Third Time"
1405873,2021-04-28,House,18,"Passed; Given Immediate Effect Roll Call # 156 Yeas 61 Nays 49 Excused 0 Not Voting 0"
1405873,2021-04-28,House,19,"Returned To Senate"
1405873,2021-04-29,Senate,20,"Laid Over One Day Under The Rules"
1405873,2021-05-05,Senate,21,"House Substitute (h-1) Concurred In"
1405873,2021-05-05,Senate,22,"Roll Call: Roll Call # 114 Yeas 24 Nays 12 Excused 0 Not Voting 0"
1405873,2021-05-05,Senate,23,"Given Immediate Effect"
1405873,2021-05-05,Senate,24,"Ordered Enrolled"
1405873,2021-05-11,Senate,25,"Presented To Governor 05/10/2021 01:04 Pm"
1405873,2021-05-20,Senate,26,"Vetoed By Governor 05/19/2021"
1405873,2021-05-20,Senate,27,"Postponed For The Day"
1405874,2021-01-13,Senate,1,"Introduced By Senator Tom Barrett"
1405874,2021-01-13,Senate,2,"Referred To Committee On Appropriations"
1405875,2021-01-13,Senate,1,"Introduced By Senator Dale Zorn"
1405875,2021-01-13,Senate,2,"Referred To Committee On Health Policy And Human Services"
1405875,2021-03-23,Senate,3,"Reported Favorably Without Amendment"
1405875,2021-03-23,Senate,4,"Referred To Committee Of The Whole"
1405876,2021-01-13,Senate,1,"Introduced By Senator Paul Wojno"
1405876,2021-01-13,Senate,2,"Referred To Committee On Finance"
1405877,2021-01-13,House,1,"Introduced By Representative Joe Bellino"
1405877,2021-01-13,House,2,"Read A First Time"
1405877,2021-01-13,House,3,"Referred To Committee On Tax Policy"
1405877,2021-01-26,House,4,"Bill Electronically Reproduced 01/13/2021"
1405878,2021-01-13,Senate,1,"Introduced By Senator Paul Wojno"
1405878,2021-01-13,Senate,2,"Referred To Committee On Health Policy And Human Services"
1405879,2021-01-13,Senate,1,"Introduced By Senator Lana Theis"
1405879,2021-01-13,Senate,2,"Referred To Committee On Families, Seniors, And Veterans"
1405879,2021-02-04,Senate,3,"Reported Favorably With Substitute (s-1)"
1405879,2021-02-04,Senate,4,"Referred To Committee Of The Whole With Substitute (s-1)"
1405879,2021-02-09,Senate,5,"Reported By Committee Of The Whole Favorably With Substitute (s-1)"
1405879,2021-02-09,Senate,6,"Substitute (s-1) Concurred In"
1405879,2021-02-09,Senate,7,"Placed On Order Of Third Reading With Substitute (s-1)"
1405879,2021-02-10,Senate,8,"Passed Roll Call # 10 Yeas 35 Nays 0 Excused 1 Not Voting 0"
1405879,2021-02-10,House,9,"Received On 02/10/2021"
1405879,2021-02-10,House,10,"Read A First Time"
1405879,2021-02-10,House,11,"Referred To Committee On Military, Veterans And Homeland Security"
1405879,2021-03-23,House,12,"Reported With Recommendation With Substitute (h-2)"
1405879,2021-03-23,House,13,"Referred To Second Reading"
1405879,2021-05-06,House,14,"Read A Second Time"
1405879,2021-05-06,House,15,"Substitute (h-2) Adopted"
1405879,2021-05-06,House,16,"Placed On Third Reading"
1405879,2021-06-08,House,17,"Read A Third Time"
1405879,2021-06-08,House,18,"Passed; Given Immediate Effect Roll Call # 300 Yeas 109 Nays 0 Excused 0 Not Voting 1"
1405879,2021-06-08,House,19,"Inserted Full Title"
1405879,2021-06-08,House,20,"Returned To Senate"
1405879,2021-06-09,Senate,21,"House Substitute (h-2) Concurred In"
1405879,2021-06-09,Senate,22,"Roll Call: Roll Call # 254 Yeas 35 Nays 0 Excused 1 Not Voting 0"
1405879,2021-06-09,Senate,23,"Given Immediate Effect"
1405879,2021-06-09,Senate,24,"Full Title Agreed To"
1405879,2021-06-09,Senate,25,"Ordered Enrolled"
1405879,2021-06-15,Senate,26,"Presented To Governor 06/10/2021 02:28 Pm"
1405879,2021-06-24,Senate,27,"Approved By Governor 06/24/2021 08:15 Am"
1405879,2021-06-24,Senate,28,"Filed With Secretary Of State 06/24/2021 11:00 Am"
1405879,2021-06-24,Senate,29,"Assigned Pa 0031'21 With Immediate Effect"
1405880,2021-01-13,Senate,1,"Introduced By Senator Jim Stamas"
1405880,2021-01-13,Senate,2,"Referred To Committee On Appropriations"
1405880,2021-03-18,Senate,3,"Reported Favorably Without Amendment"
1405880,2021-03-18,Senate,4,"Committee Recommended Immediate Effect"
1405880,2021-03-18,Senate,5,"Referred To Committee Of The Whole"
1405880,2021-03-18,Senate,6,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
1405880,2021-03-18,Senate,7,"Placed On Order Of Third Reading"
1405880,2021-03-18,Senate,8,"Rules Suspended"
1405880,2021-03-18,Senate,9,"Placed On Immediate Passage"
1405880,2021-03-18,Senate,10,"Passed Roll Call # 64 Yeas 20 Nays 15 Excused 1 Not Voting 0"
1405880,2021-03-18,House,11,"Received On 03/18/2021"
1405880,2021-03-18,House,12,"Read A First Time"
1405880,2021-03-18,House,13,"Referred To Committee On Appropriations"
1405880,2021-06-24,House,14,"Rule Suspended"
1405880,2021-06-24,House,15,"Motion To Discharge Committee Approved"
1405880,2021-06-24,House,16,"Placed On Second Reading"
1405880,2021-06-24,House,17,"Read A Second Time"
1405880,2021-06-24,House,18,"Substitute (h-1) Adopted And Amended"
1405880,2021-06-24,House,19,"Placed On Third Reading"
1405880,2021-06-24,House,20,"Placed On Immediate Passage"
1405880,2021-06-24,House,21,"Read A Third Time"
1405880,2021-06-24,House,22,"Passed; Given Immediate Effect Roll Call # 398 Yeas 95 Nays 13 Excused 0 Not Voting 2"
1405880,2021-06-24,House,23,"Title Amended"
1405880,2021-06-24,House,24,"Returned To Senate"
1405880,2021-06-30,Senate,25,"Amendment(s) Adopted"
1405880,2021-06-30,Senate,26,"Postponed Temporarily"
1405880,2021-06-30,Senate,27,"House Substitute (h-1) Concurred In As Substituted (s-1)"
1405880,2021-06-30,Senate,28,"Roll Call: Roll Call # 325 Yeas 33 Nays 0 Excused 2 Not Voting 1"
1405880,2021-06-30,Senate,29,"Given Immediate Effect"
1405880,2021-06-30,House,30,"Re-returned From Senate With Substitute (s-1) To House Substitute (h-1) With Immediate Effect"
1405880,2021-06-30,House,31,"Laid Over One Day Under The Rules"
1405880,2021-06-30,House,32,"Rule Suspended"
1405880,2021-06-30,House,33,"Senate Substitute (s-1) To House Substitute (h-1) Concurred In"
1405880,2021-06-30,House,34,"Roll Call Roll Call # 418 Yeas 79 Nays 30 Excused 0 Not Voting 1"
1405880,2021-06-30,House,35,"Returned To Senate"
1405880,2021-07-15,Senate,36,"Ordered Enrolled Out Of Session"
1405880,2021-07-15,Senate,37,"Presented To Governor 07/01/2021 03:10 Pm"
1405880,2021-07-27,Senate,38,"Approved By Governor 07/15/2021 12:54 Pm"
1405880,2021-07-27,Senate,39,"Filed With Secretary Of State 07/15/2021 02:02 Pm"
1405880,2021-07-27,Senate,40,"Assigned Pa 0065'21 With Immediate Effect"
1405881,2021-01-13,Senate,1,"Introduced By Senator Jim Stamas"
1405881,2021-01-13,Senate,2,"Referred To Committee On Appropriations"
1405881,2021-03-18,Senate,3,"Reported Favorably Without Amendment"
1405881,2021-03-18,Senate,4,"Committee Recommended Immediate Effect"
1405881,2021-03-18,Senate,5,"Referred To Committee Of The Whole"
1405881,2021-03-25,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute (s-1)"
1405881,2021-03-25,Senate,7,"Substitute (s-1) Concurred In"
1405881,2021-03-25,Senate,8,"Placed On Order Of Third Reading With Substitute (s-1)"
1405881,2021-03-25,Senate,9,"Rules Suspended"
1405881,2021-03-25,Senate,10,"Placed On Immediate Passage"
1405881,2021-03-25,Senate,11,"Amendment(s) Defeated"
1405881,2021-03-25,Senate,12,"Passed Roll Call # 88 Yeas 20 Nays 15 Excused 1 Not Voting 0"
1405881,2021-03-25,House,13,"Received On 03/25/2021"
1405881,2021-03-25,House,14,"Read A First Time"
1405881,2021-03-25,House,15,"Referred To Committee On Appropriations"
1405881,2021-06-30,House,16,"Rule Suspended"
1405881,2021-06-30,House,17,"Motion To Discharge Committee Approved"
1405881,2021-06-30,House,18,"Placed On Second Reading"
1405881,2021-06-30,House,19,"Read A Second Time"
1405881,2021-06-30,House,20,"Substitute (h-1) Adopted And Amended"
1405881,2021-06-30,House,21,"Placed On Third Reading"
1405881,2021-06-30,House,22,"Placed On Immediate Passage"
1405881,2021-06-30,House,23,"Read A Third Time"
1405881,2021-06-30,House,24,"Passed; Given Immediate Effect Roll Call # 399 Yeas 106 Nays 3 Excused 0 Not Voting 1"
1405881,2021-06-30,House,25,"Returned To Senate"
1405881,2021-07-15,Senate,26,"House Substitute (h-1) Concurred In"
1405881,2021-07-15,Senate,27,"Roll Call: Roll Call # 326 Yeas 35 Nays 0 Excused 1 Not Voting 0"
1405881,2021-07-15,Senate,28,"Given Immediate Effect"
1405881,2021-07-15,Senate,29,"Ordered Enrolled"
1405881,2021-07-27,Senate,30,"Presented To Governor 07/21/2021 10:40 Am"
1405881,2021-07-27,Senate,31,"Approved By Governor 07/26/2021 03:08 Pm"
1405881,2021-07-27,Senate,32,"Filed With Secretary Of State 07/27/2021 09:18 Am"
1405881,2021-07-27,Senate,33,"Assigned Pa 0067'21 With Immediate Effect"
1405882,2021-01-13,Senate,1,"Introduced By Senator Paul Wojno"
1405882,2021-01-13,Senate,2,"Referred To Committee On Regulatory Reform"
1405883,2021-01-13,Senate,1,"Introduced By Senator Paul Wojno"
1405883,2021-01-13,Senate,2,"Referred To Committee On Elections"
1405883,2021-06-17,Senate,3,"Reported Favorably With Substitute (s-1)"
1405883,2021-06-17,Senate,4,"Committee Recommended Immediate Effect"
1405883,2021-06-17,Senate,5,"Referred To Committee Of The Whole With Substitute (s-1)"
1405883,2021-06-23,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute (s-1)"
1405883,2021-06-23,Senate,7,"Substitute (s-1) Concurred In"
