people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
11458,David Robertson,David,B.,Robertson,,,2,R,2,Sen,SD-014,171650,38344,,David_Robertson_(Michigan),119325,0
11459,Joseph Hune,Joseph,,Hune,,Joe,2,R,2,Sen,SD-022,1393809,37928,,Joe_Hune,212902,0
11460,Judith Emmons,Judith,K.,Emmons,,Judy,2,R,2,Sen,SD-033,262229,38055,,Judy_Emmons,212912,0
11461,Thomas Casperson,Thomas,,Casperson,,Tom,2,R,2,Sen,SD-038,611257,38110,,Tom_Casperson,212924,0
11462,John Moolenaar,John,R.,Moolenaar,,,2,R,2,Sen,SD-036,609969,37676,,John_Moolenaar,212920,0
11463,Howard Walker,Howard,,Walker,,,2,R,2,Sen,SD-037,273368,38366,,Howard_Walker,212922,0
11464,Michael Kowall,Michael,W.,Kowall,,Mike,2,R,2,Sen,SD-015,13002320,19994,,Mike_Kowall,195602,0
11465,Patrick Colbeck,Patrick,J.,Colbeck,,,2,R,2,Sen,SD-007,174782,123123,,Patrick_Colbeck,290075,0
11466,Michael Green,Michael,L.,Green,,Mike,2,R,2,Sen,SD-031,13002549,8682,,"Mike_Green,_Michigan",195729,0
11467,Morris Hood,Morris,W.,Hood,III,,1,D,2,Sen,SD-003,321098,37313,,Morris_Hood,212883,0
11468,Steven Bieda,Steven,M.,Bieda,,Steve,1,D,2,Sen,SD-009,255685,19835,,Steven_Bieda,296830,0
11469,Hoon-Yung Hopgood,Hoon-Yung,,Hopgood,,,1,D,2,Sen,SD-006,268219,37791,,Hoon-Yung_Hopgood,212889,0
11474,Virgil Smith,Virgil,K.,Smith,,,1,D,2,Sen,SD-004,13002118,54451,,Virgil_Smith_(Michigan_judge),195599,0
13924,Timothy Greimel,Timothy,A.,Greimel,,Tim,1,D,1,Rep,HD-029,6514501,88580,,Tim_Greimel,401379,0
13925,Joseph Graves,Joseph,,Graves,,,2,R,1,Rep,HD-051,6700052,132316,,Joseph_Graves,400061,0
14515,Theresa Abed,Theresa,,Abed,,,1,D,1,Rep,HD-071,133851,86813,,Theresa_Abed,296368,0
14516,Brian Banks,Brian,R.,Banks,,,1,D,1,Rep,HD-001,12719947,140037,,Brian_Banks,410666,0
14517,Winnie Brinks,Winnie,Theresa,Brinks,,,1,D,1,Rep,SD-029,292533,143374,,Winnie_Brinks,436517,0
14518,Tom Cochran,Tom,,Cochran,,,1,D,1,Rep,HD-067,122097,139966,,Tom_Cochran,415902,0
14519,Scott Dianda,Scott,,Dianda,,,1,D,1,Rep,HD-110,6507056,123171,,Scott_Dianda,290073,0
14520,Gretchen Driskell,Gretchen,D.,Driskell,,,1,D,1,Rep,HD-052,90116,139948,,Gretchen_Driskell,419423,0
14521,Pam Faris,Pam,,Faris,,,1,D,1,Rep,HD-048,12720039,139943,,Pam_Faris,419406,0
14522,Martin Howrylak,Martin,,Howrylak,,,2,R,1,Rep,HD-041,494686,76585,,Martin_Howrylak,401486,0
14523,Tim Kelly,Tim,,Kelly,,,2,R,1,Rep,HD-094,1027944,65644,,Tim_Kelly_(Michigan_state_representative),399175,0
14524,Klint Kesto,Klint,,Kesto,,,2,R,1,Rep,HD-039,12720021,139930,,Klint_Kesto,401485,0
14525,John Kivela,John,,Kivela,,,1,D,1,Rep,HD-109,12720146,140031,,John_Kivela,419590,0
14526,David Knezek,David,,Knezek,Jr.,,1,D,1,Rep,SD-005,12719978,139894,,David_Knezek,399110,0
14527,Robert Kosowski,Robert,L.,Kosowski,,,1,D,1,Rep,HD-016,12719984,139898,,Robert_Kosowski,397958,0
14528,Collene Lamonte,Collene,,Lamonte,,,1,D,1,Rep,HD-091,12720113,140005,,Collene_Lamonte,0,0
14529,Dan Lauwers,Dan,,Lauwers,,,2,R,1,Rep,SD-025,12720097,139989,,Dan_Lauwers,401506,0
14530,Bill LaVoy,Bill,,LaVoy,,,1,D,1,Rep,HD-017,10226022,139901,,Bill_LaVoy,419241,0
14531,Thomas Leonard,Thomas,L.,Leonard,III,Tom,2,R,1,Rep,HD-093,25630,140008,,Tom_Leonard,415923,0
14532,Michael McCready,Michael,D.,McCready,,,2,R,1,Rep,HD-040,820533,139934,,Michael_McCready_(Michigan),415879,0
14533,Dave Pagel,Dave,,Pagel,,,2,R,1,Rep,HD-078,12720092,112911,,Dave_Pagel,419490,0
14534,Rose Mary Robinson,Rose Mary,C.,Robinson,,,1,D,1,Rep,HD-004,12719960,139872,,Rose_Mary_Robinson,415850,0
14535,Andy Schor,Andy,,Schor,,,1,D,1,Rep,HD-068,267015,87203,,Andy_Schor,410689,0
14536,Samir Singh,Samir,,Singh,,,1,D,1,Rep,HD-069,2017490,75776,,Sam_Singh,415906,0
14537,Robert VerHeulen,Robert,,VerHeulen,,Rob,2,R,1,Rep,HD-074,226293,124417,,Rob_VerHeulen,290050,0
14538,Roger Victory,Roger,,Victory,,,2,R,1,Rep,SD-030,56635,140004,,Roger_Victory,410693,0
14539,Henry Yanez,Henry,J.,Yanez,,,1,D,1,Rep,HD-025,176517,124614,,Henry_Yanez,297325,0
14540,Adam Zemke,Adam,,Zemke,,,1,D,1,Rep,HD-055,253862,139952,,Adam_Zemke,397900,0
16057,Phil Phelps,Phil,,Phelps,,,1,D,1,Rep,HD-049,16912356,144688,,Phil_Phelps,474702,0
2784,Douglas Geiss,Douglas,A.,Geiss,,,1,D,1,Rep,HD-012,13002147,76560,,Douglas_Geiss,268250,0
2789,Fred Durhal,Fred,,Durhal,Jr.,,1,D,1,Rep,HD-005,13002113,20126,,"Fred_Durhal,_Jr.",268228,0
2790,Vincent Gregory,Vincent,,Gregory,,,1,D,2,Sen,SD-011,320034,88592,,Vincent_Gregory,268282,0
2794,Bertram Johnson,Bertram,Courtney,Johnson,,Bert,1,D,2,Sen,SD-002,535943,66110,,Bert_Johnson_(Michigan),249360,0
2808,Charles Moss,Charles,J.,Moss,,Chuck,2,R,1,Rep,HD-040,301502,65521,,Charles_Moss_(North_Carolina),249384,0
2809,Kenneth Horn,Kenneth,,Horn,,Ken,2,R,2,Sen,SD-032,26959,65768,,Ken_Horn,249425,0
2811,Marty Knollenberg,Marty,,Knollenberg,,,2,R,2,Sen,SD-013,100993,38241,,Marty_Knollenberg,249386,0
2821,Coleman Young,Coleman,A.,Young,II,,1,D,2,Sen,SD-001,6472861,66445,,Coleman_Young_II,249356,0
2826,Sarah Roberts,Sarah,,Roberts,,,1,D,1,Rep,HD-018,324583,87973,,Sarah_Roberts,268258,0
2832,Tory Rocca,Tory,,Rocca,,,2,R,2,Sen,SD-010,260133,37606,,Tory_Rocca,228483,0
2834,James Marleau,James,,Marleau,,Jim,2,R,2,Sen,SD-012,274863,38124,,James_Marleau,227550,0
2851,Rebekah Warren,Rebekah,,Warren,,,1,D,2,Sen,SD-018,24286,19884,,Rebekah_Warren,249392,0
2855,Darwin Booher,Darwin,L.,Booher,,,2,R,2,Sen,SD-035,54860,37894,,Darwin_Booher,227598,0
2856,Hugh Crawford,Hugh,D.,Crawford,,,2,R,1,Rep,HD-038,13002284,88578,,Hugh_Crawford,268289,0
2857,Goeff Hansen,Goeff,,Hansen,,,2,R,2,Sen,SD-034,188494,38297,,Goeff_Hansen,227596,0
2859,Dave Hildenbrand,Dave,,Hildenbrand,,,2,R,2,Sen,SD-029,6661554,124560,,Dave_Hildenbrand,227582,0
2862,Arlan Meekhof,Arlan,B.,Meekhof,,,2,R,2,Sen,SD-030,63839,65687,,Arlan_Meekhof,249415,0
2864,John Proos,John,M.,Proos,IV,,2,R,2,Sen,SD-021,105287,38165,,John_Proos,161214,0
2865,Wayne Schmidt,Wayne,A.,Schmidt,,,2,R,2,Sen,SD-037,281968,87093,,Wayne_Schmidt,268407,0
2866,Tonya Schuitmaker,Tonya,L.,Schuitmaker,,,2,R,2,Sen,SD-026,24547,124539,,Tonya_Schuitmaker,227574,0
2874,Jim Stamas,Jim,,Stamas,,,2,R,2,Sen,SD-036,57255,105707,,Jim_Stamas,268395,0
2884,Phillip Pavlov,Phillip,J.,Pavlov,,Phil,2,R,2,Sen,SD-025,493750,38280,,Phil_Pavlov,227576,0
2950,Mike Nofs,Mike,,Nofs,,,2,R,2,Sen,SD-019,263443,38437,,Mike_Nofs,212907,0
2957,Rick Jones,Rick,A.,Jones,,,2,R,2,Sen,SD-024,140217,37786,,"Rick_Jones,_Michigan_Senator",227567,0
10642,John Brandenburg,John,M.,Brandenburg,,Jack,2,R,2,Sen,SD-008,545211,19956,,Jack_Brandenburg,212891,0
10822,Kurt Heise,Kurt,L.,Heise,,,2,R,1,Rep,HD-020,98996,124106,,Kurt_Heise,290014,0
10823,Ray Franz,Ray,A.,Franz,,,2,R,1,Rep,HD-101,13002667,105711,,Ray_Franz,297001,0
10824,Andrea LaFontaine,Andrea,,LaFontaine,,,2,R,1,Rep,HD-032,175739,124186,,Andrea_LaFontaine,296931,0
10825,Bruce Rendon,Bruce,R.,Rendon,,,2,R,1,Rep,HD-103,13002686,37310,,Bruce_Rendon,297004,0
10826,Joel Johnson,Joel,,Johnson,,,2,R,1,Rep,HD-097,6689916,124449,,Joel_Johnson_(Michigan),293467,0
10829,Ken Yonker,Ken,,Yonker,,,2,R,1,Rep,HD-072,299435,105574,,Ken_Yonker,494613,0
10832,Mike Callton,Mike,,Callton,,,2,R,1,Rep,HD-087,147776,89320,,Mike_Callton,290051,0
10833,Dale Zorn,Dale,W.,Zorn,,,2,R,2,Sen,SD-017,106937,88207,,Dale_Zorn,291834,0
10834,Philip Potvin,Philip,N.,Potvin,,,2,R,1,Rep,HD-102,13002680,124462,,Phil_Potvin,290065,0
10835,Thomas Hooker,Thomas,B.,Hooker,,,2,R,1,Rep,HD-077,168858,124256,,Tom_Hooker,401503,0
10836,Alton Pscholka,Alton,,Pscholka,,Al,2,R,1,Rep,HD-079,98655,124269,,Al_Pscholka,234218,0
10837,Pat Somerville,Pat,,Somerville,,,2,R,1,Rep,HD-023,6689406,124149,,Pat_Somerville,291811,0
10839,Kevin Cotter,Kevin,M.,Cotter,,,2,R,1,Rep,HD-099,6689931,123137,,Kevin_Cotter,291889,0
10840,Anthony Forlini,Anthony,G.,Forlini,,,2,R,1,Rep,HD-024,153861,124151,,Anthony_Forlini,296342,0
10842,Jon Bumstead,Jon,,Bumstead,,,2,R,1,Rep,SD-034,139421,123095,,Jon_Bumstead,290062,0
10843,Peter Pettalia,Peter,,Pettalia,,,2,R,1,Rep,HD-106,296138,105730,,Peter_Pettalia,268411,0
10845,Paul Muxlow,Paul,,Muxlow,,,2,R,1,Rep,HD-083,6574917,37306,,Paul_Muxlow,291867,0
10846,Bradford Jacobsen,Bradford,C.,Jacobsen,,Brad,2,R,1,Rep,HD-046,558368,88547,,Bradford_Jacobsen,291822,0
10848,Margaret O'Brien,Margaret,E.,O'Brien,,,2,R,2,Sen,SD-020,13002422,76335,,Margaret_O%27Brien_(Michigan),291840,0
10849,Peter MacGregor,Peter,F.,MacGregor,,,2,R,2,Sen,SD-028,183524,124237,,Peter_MacGregor,291851,0
10851,Michael Shirkey,Michael,J.,Shirkey,,Mike,2,R,2,Sen,SD-016,541130,124194,,Mike_Shirkey,290035,0
10852,Ricky Outman,Ricky,L.,Outman,,Rick,2,R,1,Rep,SD-033,6676958,105560,,Rick_Outman,296962,0
10853,Holly Hughes,Holly,,Hughes,,,2,R,1,Rep,HD-091,52847,105635,,Holly_Hughes,268386,0
10854,Jeffry Farrington,Jeffry,,Farrington,,Jeff,2,R,1,Rep,HD-030,6689445,123234,,Jeff_Farrington,291818,0
10855,George Darany,George,T.,Darany,,,1,D,1,Rep,HD-015,144825,75707,,George_Darany,290011,0
10856,Ben Glardon,Ben,,Glardon,,,2,R,1,Rep,HD-085,159507,124407,,Ben_Glardon,290048,0
11166,James Ananich,James,,Ananich,,Jim,1,D,2,Sen,SD-027,147406,37901,,Jim_Ananich,290029,0
11167,Charles Brunner,Charles,M.,Brunner,,,1,D,1,Rep,HD-096,6506973,75649,,Charles_Brunner,291883,0
11169,Paul Clemente,Paul,,Clemente,,,1,D,1,Rep,HD-014,141856,123122,,Paul_Clemente,345927,0
11170,Brandon Dillon,Brandon,C.,Dillon,,,1,D,1,Rep,HD-075,147447,87799,,Brandon_Dillon,291855,0
11174,Ken Goike,Ken,,Goike,,,2,R,1,Rep,HD-033,162125,124191,,Ken_Goike,290024,0
11177,Marcia Hovey-Wright,Marcia,,Hovey-Wright,,,1,D,1,Rep,HD-092,130790,37982,,Marcia_Hovey-Wright,290056,0
11179,Jeff Irwin,Jeff,,Irwin,,,1,D,1,Rep,SD-018,170483,89555,,Jeff_Irwin,296952,0
11180,Nancy Jenkins,Nancy,E.,Jenkins,,,2,R,1,Rep,HD-057,793679,124164,,Nancy_Jenkins,295988,0
11181,Marilyn Lane,Marilyn,,Lane,,,1,D,1,Rep,HD-031,177494,124179,,Marilyn_Lane,291820,0
11182,Lisa Lyons,Lisa,Posthumus,Lyons,,,2,R,1,Rep,HD-086,183067,124415,,Lisa_Posthumus_Lyons,296977,0
11183,Ed McBroom,Ed,,McBroom,,,2,R,1,Rep,SD-038,184827,124476,,Ed_McBroom,297009,0
11185,Aric Nesbitt,Aric,Y.,Nesbitt,,,2,R,1,Rep,SD-026,117409,124278,,Aric_Nesbitt,251486,0
11189,Earl Poleski,Earl,,Poleski,,,2,R,1,Rep,HD-064,74512,87680,,Earl_Poleski,296363,0
11190,Amanda Price,Amanda,,Price,,,2,R,1,Rep,HD-089,201993,124430,,Amanda_Price,263631,0
11191,David Rutledge,David,E.,Rutledge,,,1,D,1,Rep,HD-054,2036168,19875,,David_Rutledge,291832,0
11192,Harvey Santana,Harvey,,Santana,,,1,D,1,Rep,HD-009,6506493,124078,,Harvey_Santana,291799,0
11193,Charles Smiley,Charles,,Smiley,,,1,D,1,Rep,HD-050,13002353,75681,,Charles_Smiley_(Michigan),291828,0
11196,Alberta Talabi,Alberta,,Tinsley-Talabi,,,1,D,1,Rep,HD-002,156593,75761,,Alberta_Tinsley-Talabi,296322,0
11197,Jim Townsend,Jim,,Townsend,,,1,D,1,Rep,HD-026,13002228,124169,,Jim_Townsend_(Michigan),291815,0
11458,David Robertson,David,B.,Robertson,,,2,R,2,Sen,SD-014,171650,38344,,David_Robertson_(Michigan),119325,0
11459,Joseph Hune,Joseph,,Hune,,Joe,2,R,2,Sen,SD-022,1393809,37928,,Joe_Hune,212902,0
11460,Judith Emmons,Judith,K.,Emmons,,Judy,2,R,2,Sen,SD-033,262229,38055,,Judy_Emmons,212912,0
11461,Thomas Casperson,Thomas,,Casperson,,Tom,2,R,2,Sen,SD-038,611257,38110,,Tom_Casperson,212924,0
11464,Michael Kowall,Michael,W.,Kowall,,Mike,2,R,2,Sen,SD-015,13002320,19994,,Mike_Kowall,195602,0
11465,Patrick Colbeck,Patrick,J.,Colbeck,,,2,R,2,Sen,SD-007,174782,123123,,Patrick_Colbeck,290075,0
11466,Michael Green,Michael,L.,Green,,Mike,2,R,2,Sen,SD-031,13002549,8682,,"Mike_Green,_Michigan",195729,0
11467,Morris Hood,Morris,W.,Hood,III,,1,D,2,Sen,SD-003,321098,37313,,Morris_Hood,212883,0
11468,Steven Bieda,Steven,M.,Bieda,,Steve,1,D,2,Sen,SD-009,255685,19835,,Steven_Bieda,296830,0
11469,Hoon-Yung Hopgood,Hoon-Yung,,Hopgood,,,1,D,2,Sen,SD-006,268219,37791,,Hoon-Yung_Hopgood,212889,0
11474,Virgil Smith,Virgil,K.,Smith,,,1,D,2,Sen,SD-004,13002118,54451,,Virgil_Smith_(Michigan_judge),195599,0
13924,Timothy Greimel,Timothy,A.,Greimel,,Tim,1,D,1,Rep,HD-029,6514501,88580,,Tim_Greimel,401379,0
13925,Joseph Graves,Joseph,,Graves,,,2,R,1,Rep,HD-051,6700052,132316,,Joseph_Graves,400061,0
14516,Brian Banks,Brian,R.,Banks,,,1,D,1,Rep,HD-001,12719947,140037,,Brian_Banks,410666,0
14517,Winnie Brinks,Winnie,Theresa,Brinks,,,1,D,1,Rep,SD-029,292533,143374,,Winnie_Brinks,436517,0
14518,Tom Cochran,Tom,,Cochran,,,1,D,1,Rep,HD-067,122097,139966,,Tom_Cochran,415902,0
14519,Scott Dianda,Scott,,Dianda,,,1,D,1,Rep,HD-110,6507056,123171,,Scott_Dianda,290073,0
14520,Gretchen Driskell,Gretchen,D.,Driskell,,,1,D,1,Rep,HD-052,90116,139948,,Gretchen_Driskell,419423,0
14521,Pam Faris,Pam,,Faris,,,1,D,1,Rep,HD-048,12720039,139943,,Pam_Faris,419406,0
14522,Martin Howrylak,Martin,,Howrylak,,,2,R,1,Rep,HD-041,494686,76585,,Martin_Howrylak,401486,0
14523,Tim Kelly,Tim,,Kelly,,,2,R,1,Rep,HD-094,1027944,65644,,Tim_Kelly_(Michigan_state_representative),399175,0
14524,Klint Kesto,Klint,,Kesto,,,2,R,1,Rep,HD-039,12720021,139930,,Klint_Kesto,401485,0
14525,John Kivela,John,,Kivela,,,1,D,1,Rep,HD-109,12720146,140031,,John_Kivela,419590,0
14526,David Knezek,David,,Knezek,Jr.,,1,D,2,Sen,SD-005,12719978,139894,,David_Knezek,399110,0
14527,Robert Kosowski,Robert,L.,Kosowski,,,1,D,1,Rep,HD-016,12719984,139898,,Robert_Kosowski,397958,0
14529,Dan Lauwers,Dan,,Lauwers,,,2,R,1,Rep,SD-025,12720097,139989,,Dan_Lauwers,401506,0
14530,Bill LaVoy,Bill,,LaVoy,,,1,D,1,Rep,HD-017,10226022,139901,,Bill_LaVoy,419241,0
14531,Thomas Leonard,Thomas,L.,Leonard,III,Tom,2,R,1,Rep,HD-093,25630,140008,,Tom_Leonard,415923,0
14532,Michael McCready,Michael,D.,McCready,,,2,R,1,Rep,HD-040,820533,139934,,Michael_McCready_(Michigan),415879,0
14533,Dave Pagel,Dave,,Pagel,,,2,R,1,Rep,HD-078,12720092,112911,,Dave_Pagel,419490,0
14534,Rose Mary Robinson,Rose Mary,C.,Robinson,,,1,D,1,Rep,HD-004,12719960,139872,,Rose_Mary_Robinson,415850,0
14535,Andy Schor,Andy,,Schor,,,1,D,1,Rep,HD-068,267015,87203,,Andy_Schor,410689,0
14536,Samir Singh,Samir,,Singh,,,1,D,1,Rep,HD-069,2017490,75776,,Sam_Singh,415906,0
14537,Robert VerHeulen,Robert,,VerHeulen,,Rob,2,R,1,Rep,HD-074,226293,124417,,Rob_VerHeulen,290050,0
14538,Roger Victory,Roger,,Victory,,,2,R,1,Rep,SD-030,56635,140004,,Roger_Victory,410693,0
14539,Henry Yanez,Henry,J.,Yanez,,,1,D,1,Rep,HD-025,176517,124614,,Henry_Yanez,297325,0
14540,Adam Zemke,Adam,,Zemke,,,1,D,1,Rep,HD-055,253862,139952,,Adam_Zemke,397900,0
16057,Phil Phelps,Phil,,Phelps,,,1,D,1,Rep,HD-049,16912356,144688,,Phil_Phelps,474702,0
17014,John Bizon,John,,Bizon,,,2,R,1,Rep,SD-019,26597,149684,,John_Bizon,479845,0
17015,Tom Barrett,Tom,,Barrett,,,2,R,1,Rep,SD-024,6216270,153540,,Tom_Barrett_(Michigan),494611,0
17061,Chris Afendoulis,Chris,,Afendoulis,,,2,R,1,Rep,HD-073,101552,149687,,Chris_Afendoulis,488677,0
17062,Wendell Byrd,Wendell,L.,Byrd,,,1,D,1,Rep,HD-003,1344850,19675,,Wendell_Byrd,495819,0
17063,Edward Canfield,Edward,J.,Canfield,,Ed,2,R,1,Rep,HD-084,15666114,142990,,Edward_J._Canfield,436538,0
17064,Stephanie Chang,Stephanie,,Chang,,,1,D,1,Rep,SD-001,121391,149654,,Stephanie_Chang,488626,0
17065,Lee Chatfield,Lee,,Chatfield,,,2,R,1,Rep,HD-107,21037648,153621,,Lee_Chatfield,488823,0
17066,John Chirkun,John,,Chirkun,,,1,D,1,Rep,HD-022,257426,76398,,John_Chirkun,488641,0
17067,Triston Cole,Triston,,Cole,,,2,R,1,Rep,HD-105,141941,123126,,Triston_Cole,297005,0
17068,Todd Courser,Todd,,Courser,,,2,R,1,Rep,HD-082,13002538,105596,,Todd_Courser,290086,0
17069,Laura Cox,Laura,,Cox,,,2,R,1,Rep,HD-019,37474,89605,,Laura_Cox,488638,0
17070,Cindy Gamrat,Cindy,,Gamrat,,,2,R,1,Rep,HD-080,20965160,149692,,Cindy_Gamrat,479858,0
17071,Daniela Garcia,Daniela,,Garcia,,,2,R,1,Rep,HD-090,20965525,153589,,Daniela_Garcia,222686,0
17072,Latanya Garrett,Latanya,,Garrett,,,1,D,1,Rep,HD-007,537503,38025,,LaTanya_Garrett,496474,0
17073,Sherry Gay-Dagnogo,Sherry,,Gay-Dagnogo,,,1,D,1,Rep,HD-008,220997,139881,,Sherry_Gay-Dagnogo,415853,0
17074,Gary Glenn,Gary,,Glenn,,,2,R,1,Rep,HD-098,309028,136094,,Gary_Glenn,378584,0
17075,Christine Greig,Christine,E.,Greig,,,1,D,1,Rep,HD-037,337654,153466,,Christine_Greig,494576,0
17076,Vanessa Guerra,Vanessa,,Guerra,,,1,D,1,Rep,HD-095,21013076,153600,,Vanessa_Guerra,494630,0
17077,Jon Hoadley,Jon,,Hoadley,,,1,D,1,Rep,HD-060,187183,153515,,Jon_Hoadley,496528,0
17078,Brandt Iden,Brandt,,Iden,,,2,R,1,Rep,HD-061,23500,132406,,Brandt_Iden,479843,0
17079,Larry Inman,Larry,C.,Inman,,,2,R,1,Rep,HD-104,284213,87085,,Larry_Inman_(Michigan),479869,0
17080,Eric Leutheuser,Eric,,Leutheuser,,,2,R,1,Rep,HD-058,492065,153510,,Eric_Leutheuser,488665,0
17081,Frank Liberati,Frank,,Liberati,,,1,D,1,Rep,HD-013,180980,124092,,Frank_Liberati,290008,0
17082,Leslie Love,Leslie,,Love,,,1,D,1,Rep,HD-010,13002130,105343,,Leslie_Love,291796,0
17083,Peter Lucido,Peter,J.,Lucido,,,2,R,1,Rep,SD-008,47919,149668,,Peter_Lucido,479812,0
17084,David Maturen,David,C.,Maturen,,,2,R,1,Rep,HD-063,94519,87745,,David_Maturen,479847,0
17085,Derek Miller,Derek,E.,Miller,,,1,D,1,Rep,HD-028,23592782,153450,,Derek_Miller,495836,0
17086,Aaron Miller,Aaron,,Miller,,,2,R,1,Rep,HD-059,23592914,149682,,Aaron_Miller_(Michigan),488668,0
17087,Sheldon Neeley,Sheldon,A.,Neeley,,,1,D,1,Rep,HD-034,23592793,75936,,Sheldon_Neeley,488645,0
17088,Kristy Pagan,Kristy,,Pagan,,,1,D,1,Rep,HD-021,14675355,153436,,Kristy_Pagan,495831,0
17089,Julie Plawecki,Julie,,Plawecki,,,1,D,1,Rep,HD-011,23592771,153415,,Julie_Plawecki,494559,0
17090,Brett Roberts,Brett,,Roberts,,,2,R,1,Rep,HD-065,20960758,153528,,Brett_Roberts,496306,0
17091,James Runestad,James,,Runestad,,Jim,2,R,1,Rep,SD-015,20965787,113102,,Jim_Runestad,488661,0
17092,Jason Sheppard,Jason,M.,Sheppard,,,2,R,1,Rep,HD-056,229644,132584,,Jason_Sheppard,494590,0
17093,James Tedder,James,,Tedder,,Jim,2,R,1,Rep,HD-043,341903,149673,,Jim_Tedder,488658,0
17094,Lana Theis,Lana,L.,Theis,,,2,R,1,Rep,SD-022,317248,149672,,Lana_Theis,488656,0
17095,Henry Vaupel,Henry,,Vaupel,,Hank,2,R,1,Rep,HD-047,272307,149676,,Henry_Vaupel,479831,0
17096,Michael Webber,Michael,,Webber,,,2,R,1,Rep,HD-045,275256,76357,,Michael_Webber,488662,0
17097,Robert Wittenberg,Robert,,Wittenberg,,,1,D,1,Rep,HD-027,18920754,153447,,Robert_Wittenberg,494568,0
17213,Curtis Hertel,Curtis,,Hertel,Jr.,,1,D,2,Sen,SD-023,1350509,87212,,Curtis_Hertel,494542,0
17308,Erika Geiss,Erika,,Geiss,,,1,D,1,Rep,SD-006,20972257,149656,,Erika_Geiss,479805,0
17309,Fred Durhal,Fred,,Durhal,III,,1,D,1,Rep,HD-005,26314073,155095,,Fred_Durhal_III,511402,0
17310,Kathy Crawford,Kathy,,Crawford,,,2,R,1,Rep,HD-038,819870,76294,,Kathy_Crawford_(Michigan),488651,0
17385,Jeremy Moss,Jeremy,,Moss,,,1,D,1,Rep,SD-011,20931561,146868,,Jeremy_Moss,494572,0
17923,David LaGrand,David,,LaGrand,,,1,D,1,Rep,HD-075,147500,105929,,David_LaGrand,296318,0
17924,Gary Howell,Gary,,Howell,,,2,R,1,Rep,HD-082,493737,105598,,Gary_Howell_(Michigan),564623,0
17925,Mary Whiteford,Mary,,Whiteford,,,2,R,1,Rep,HD-080,20967960,149693,,Mary_Whiteford,479859,0
18000,Patrick Green,Patrick,,Green,,,1,D,1,Rep,HD-028,28196477,76605,,Patrick_Green,570711,0
18002,Ian Conyers,Ian,,Conyers,,,1,D,2,Sen,SD-004,19502231,176055,,Ian_Conyers,567623,0
18003,Lauren Plawecki,Lauren,,Plawecki,,,1,D,1,Rep,HD-011,23592771,0,,Lauren_Plawecki,593683,0
2790,Vincent Gregory,Vincent,,Gregory,,,1,D,2,Sen,SD-011,320034,88592,,Vincent_Gregory,268282,0
2794,Bertram Johnson,Bertram,Courtney,Johnson,,Bert,1,D,2,Sen,SD-002,535943,66110,,Bert_Johnson_(Michigan),249360,0
2801,Bettie Scott,Bettie,Cook,Scott,,,1,D,1,Rep,HD-003,313597,19954,,Bettie_Cook_Scott,249350,0
2809,Kenneth Horn,Kenneth,,Horn,,Ken,2,R,2,Sen,SD-032,26959,65768,,Ken_Horn,249425,0
2811,Marty Knollenberg,Marty,,Knollenberg,,,2,R,2,Sen,SD-013,100993,38241,,Marty_Knollenberg,249386,0
2821,Coleman Young,Coleman,A.,Young,II,,1,D,2,Sen,SD-001,6472861,66445,,Coleman_Young_II,249356,0
2832,Tory Rocca,Tory,,Rocca,,,2,R,2,Sen,SD-010,260133,37606,,Tory_Rocca,228483,0
2834,James Marleau,James,,Marleau,,Jim,2,R,2,Sen,SD-012,274863,38124,,James_Marleau,227550,0
2851,Rebekah Warren,Rebekah,,Warren,,,1,D,2,Sen,SD-018,24286,19884,,Rebekah_Warren,249392,0
2853,Martin Griffin,Martin,J.,Griffin,,,1,D,1,Rep,HD-064,48981,19801,,Martin_Griffin,249397,0
2855,Darwin Booher,Darwin,L.,Booher,,,2,R,2,Sen,SD-035,54860,37894,,Darwin_Booher,227598,0
2857,Goeff Hansen,Goeff,,Hansen,,,2,R,2,Sen,SD-034,188494,38297,,Goeff_Hansen,227596,0
2859,Dave Hildenbrand,Dave,,Hildenbrand,,,2,R,2,Sen,SD-029,6661554,124560,,Dave_Hildenbrand,227582,0
2862,Arlan Meekhof,Arlan,B.,Meekhof,,,2,R,2,Sen,SD-030,63839,65687,,Arlan_Meekhof,249415,0
2864,John Proos,John,M.,Proos,IV,,2,R,2,Sen,SD-021,105287,38165,,John_Proos,161214,0
2865,Wayne Schmidt,Wayne,A.,Schmidt,,,2,R,2,Sen,SD-037,281968,87093,,Wayne_Schmidt,268407,0
2866,Tonya Schuitmaker,Tonya,L.,Schuitmaker,,,2,R,2,Sen,SD-026,24547,124539,,Tonya_Schuitmaker,227574,0
2874,Jim Stamas,Jim,,Stamas,,,2,R,2,Sen,SD-036,57255,105707,,Jim_Stamas,268395,0
2884,Phillip Pavlov,Phillip,J.,Pavlov,,Phil,2,R,2,Sen,SD-025,493750,38280,,Phil_Pavlov,227576,0
2950,Mike Nofs,Mike,,Nofs,,,2,R,2,Sen,SD-019,263443,38437,,Mike_Nofs,212907,0
2957,Rick Jones,Rick,A.,Jones,,,2,R,2,Sen,SD-024,140217,37786,,"Rick_Jones,_Michigan_Senator",227567,0
