bill_id,date,chamber,sequence,action
907655,2017-06-14,Senate,18,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
907655,2017-06-14,Senate,19,"Placed On Order Of Third Reading"
907655,2017-06-15,Senate,20,"Passed; Given Immediate Effect Roll Call # 269 Yeas 38 Nays 0 Excused 0 Not Voting 0"
907655,2017-06-15,Senate,21,"Inserted Full Title"
907655,2017-06-15,House,22,"Returned From Senate Without Amendment With Immediate Effect And Full Title"
907655,2017-06-15,House,23,"Full Title Agreed To"
907655,2017-06-15,House,24,"Bill Ordered Enrolled"
907655,2017-07-12,House,25,"Presented To The Governor 6/21/2017 @ 1:51 Pm"
907655,2017-07-12,House,26,"Approved By The Governor 6/28/2017 @ 8:54 Am"
907655,2017-07-12,House,27,"Filed With Secretary Of State 6/28/2017 @ 11:20 Am"
907655,2017-07-12,House,28,"Assigned Pa 59'17 With Immediate Effect"
907744,2017-01-11,House,1,"Introduced By Representative Peter Lucido"
907744,2017-01-11,House,2,"Read A First Time"
907744,2017-01-11,House,3,"Referred To Committee On Insurance"
907744,2017-01-12,House,4,"Bill Electronically Reproduced 01/11/2017"
907778,2017-01-11,House,1,"Introduced By Representative Peter Lucido"
907778,2017-01-11,House,2,"Read A First Time"
907778,2017-01-11,House,3,"Referred To Committee On Law And Justice"
907778,2017-01-12,House,4,"Bill Electronically Reproduced 01/11/2017"
907880,2017-01-11,House,1,"Introduced By Representative Peter Lucido"
907880,2017-01-11,House,2,"Read A First Time"
907880,2017-01-11,House,3,"Referred To Committee On Commerce And Trade"
907880,2017-01-12,House,4,"Bill Electronically Reproduced 01/11/2017"
907915,2017-01-11,House,1,"Introduced By Representative Lee Chatfield"
907915,2017-01-11,House,2,"Read A First Time"
907915,2017-01-11,House,3,"Referred To Committee On Tax Policy"
907915,2017-01-12,House,4,"Bill Electronically Reproduced 01/11/2017"
907915,2017-02-15,House,5,"Reported With Recommendation Without Amendment"
907915,2017-02-15,House,6,"Referred To Second Reading"
907915,2017-02-21,House,7,"Read A Second Time"
907915,2017-02-21,House,8,"Substitute H-3 Adopted"
907915,2017-02-21,House,9,"Placed On Third Reading"
907915,2017-02-23,House,10,"Read A Third Time"
907915,2017-02-23,House,11,Amended
907915,2017-02-23,House,12,"Defeated Roll Call # 5 Yeas 52 Nays 55"
907915,2017-02-23,House,13,"Motion To Reconsider"
907915,2017-02-23,House,14,"Postponed For The Day"
907948,2017-01-11,House,1,"Introduced By Representative Peter Lucido"
907948,2017-01-11,House,2,"Read A First Time"
907948,2017-01-11,House,3,"Referred To Committee On Local Government"
907948,2017-01-12,House,4,"Bill Electronically Reproduced 01/11/2017"
907980,2017-01-11,House,1,"Introduced By Representative Peter Lucido"
907980,2017-01-11,House,2,"Read A First Time"
907980,2017-01-11,House,3,"Referred To Committee On Energy Policy"
907980,2017-01-12,House,4,"Bill Electronically Reproduced 01/11/2017"
908019,2017-01-11,House,1,"Introduced By Representative Peter Lucido"
908019,2017-01-11,House,2,"Read A First Time"
908019,2017-01-11,House,3,"Referred To Committee On Families, Children, And Seniors"
908019,2017-01-12,House,4,"Bill Electronically Reproduced 01/11/2017"
908053,2017-01-11,House,1,"Introduced By Representative Peter Lucido"
908053,2017-01-11,House,2,"Read A First Time"
908053,2017-01-11,House,3,"Referred To Committee On Tax Policy"
908053,2017-01-12,House,4,"Bill Electronically Reproduced 01/11/2017"
908086,2017-01-11,House,1,"Introduced By Representative Peter Lucido"
908086,2017-01-11,House,2,"Read A First Time"
908086,2017-01-11,House,3,"Referred To Committee On Judiciary"
908086,2017-01-12,House,4,"Bill Electronically Reproduced 01/11/2017"
908115,2017-01-11,House,1,"Introduced By Representative Patrick Green"
908115,2017-01-11,House,2,"Read A First Time"
908115,2017-01-11,House,3,"Referred To Committee On Transportation And Infrastructure"
908115,2017-01-12,House,4,"Bill Electronically Reproduced 01/11/2017"
909167,2017-01-11,Senate,1,"Introduced By Senator Michael Kowall"
909167,2017-01-11,Senate,2,"Rules Suspended"
909167,2017-01-11,Senate,3,Adopted
909167,2017-01-11,House,4,"Received In House"
909167,2017-01-11,House,5,"Adopted And Returned"
909167,2017-01-18,Senate,6,"House Concurrence Received"
909167,2017-01-18,Senate,7,"Referred To Secretary For Record"
909285,2017-01-11,Senate,1,"Introduced By Senator Michael Kowall"
909285,2017-01-11,Senate,2,"Rules Suspended"
909285,2017-01-11,Senate,3,Adopted
909285,2017-01-11,House,4,"Received In House"
909285,2017-01-11,House,5,"Adopted And Returned"
909285,2017-01-18,Senate,6,"House Concurrence Received"
909285,2017-01-18,Senate,7,"Referred To Secretary For Record"
909405,2017-01-11,Senate,1,"Introduced By Senator Michael Kowall"
909405,2017-01-11,Senate,2,"Rules Suspended"
909405,2017-01-11,Senate,3,Adopted
909405,2017-01-11,House,4,"Received In House"
909405,2017-01-11,House,5,"Adopted And Returned"
909405,2017-01-18,Senate,6,"House Concurrence Received"
909405,2017-01-18,Senate,7,"Referred To Secretary For Record"
909523,2017-01-12,House,1,"Introduced By Representative Scott Dianda"
909523,2017-01-12,House,2,Adopted
909643,2017-01-11,Senate,1,"Introduced By Senator Michael Kowall"
909643,2017-01-11,Senate,2,"Rules Suspended"
909643,2017-01-11,Senate,3,Adopted
909755,2017-01-11,Senate,1,"Introduced By Senator Michael Kowall"
909755,2017-01-11,Senate,2,"Rules Suspended"
909755,2017-01-11,Senate,3,Adopted
909765,2017-01-12,House,1,"Introduced By Representative Robert Wittenberg"
909765,2017-01-12,House,2,"Read A First Time"
909765,2017-01-12,House,3,"Referred To Committee On Elections And Ethics"
909765,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
909793,2017-01-12,House,1,"Introduced By Representative Robert Kosowski"
909793,2017-01-12,House,2,"Read A First Time"
909793,2017-01-12,House,3,"Referred To Committee On Law And Justice"
909793,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
909825,2017-01-12,House,1,"Introduced By Representative Robert Kosowski"
909825,2017-01-12,House,2,"Read A First Time"
909825,2017-01-12,House,3,"Referred To Committee On Oversight"
909825,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
909857,2017-01-12,House,1,"Introduced By Representative Robert Kosowski"
909857,2017-01-12,House,2,"Read A First Time"
909857,2017-01-12,House,3,"Referred To Committee On Tax Policy"
909857,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
909889,2017-01-12,House,1,"Introduced By Representative Robert Kosowski"
909889,2017-01-12,House,2,"Read A First Time"
909889,2017-01-12,House,3,"Referred To Committee On Appropriations"
909889,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
909921,2017-01-12,House,1,"Introduced By Representative Robert Kosowski"
909921,2017-01-12,House,2,"Read A First Time"
909921,2017-01-12,House,3,"Referred To Committee On Transportation And Infrastructure"
909921,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
909955,2017-01-12,House,1,"Introduced By Representative Patrick Green"
909955,2017-01-12,House,2,"Read A First Time"
909955,2017-01-12,House,3,"Referred To Committee On Elections And Ethics"
909955,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
909987,2017-01-12,House,1,"Introduced By Representative Pam Faris"
909987,2017-01-12,House,2,"Read A First Time"
909987,2017-01-12,House,3,"Referred To Committee On Appropriations"
909987,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
910020,2017-01-12,House,1,"Introduced By Representative Jim Ellison"
910020,2017-01-12,House,2,"Read A First Time"
910020,2017-01-12,House,3,"Referred To Committee On Elections And Ethics"
910020,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
910056,2017-01-12,House,1,"Introduced By Representative Wendell Byrd"
910056,2017-01-12,House,2,"Read A First Time"
910056,2017-01-12,House,3,"Referred To Committee On Tax Policy"
910056,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
910056,2018-02-07,House,5,"Reported With Recommendation Without Amendment"
910056,2018-02-07,House,6,"Referred To Second Reading"
910056,2018-02-28,House,7,"Read A Second Time"
910056,2018-02-28,House,8,"Placed On Third Reading"
910056,2018-03-01,House,9,"Read A Third Time"
910056,2018-03-01,House,10,"Passed; Given Immediate Effect Roll Call # 122 Yeas 105 Nays 2"
910056,2018-03-01,House,11,Transmitted
910056,2018-03-06,Senate,12,"Referred To Committee On Finance"
910056,2018-05-15,Senate,13,"Reported Favorably Without Amendment"
910056,2018-05-15,Senate,14,"Committee Recommended Immediate Effect"
910056,2018-05-15,Senate,15,"Referred To Committee Of The Whole"
910056,2018-06-12,Senate,16,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
910056,2018-06-12,Senate,17,"Placed On Order Of Third Reading"
910056,2018-06-12,Senate,18,"Rules Suspended"
910056,2018-06-12,Senate,19,"Placed On Immediate Passage"
910056,2018-06-12,Senate,20,"Passed; Given Immediate Effect Roll Call # 491 Yeas 36 Nays 0 Excused 1 Not Voting 0"
910056,2018-06-12,House,21,"Returned From Senate Without Amendment With Immediate Effect"
910056,2018-06-12,House,22,"Full Title Agreed To"
910056,2018-06-12,House,23,"Bill Ordered Enrolled"
910056,2018-08-15,House,24,"Presented To The Governor 6/25/2018 @ 2:10 Pm"
910056,2018-08-15,House,25,"Approved By The Governor 6/27/2018 @ 10:26 Pm"
910056,2018-08-15,House,26,"Filed With Secretary Of State 6/28/2018 @ 2:42 Pm"
910056,2018-08-15,House,27,"Assigned Pa 255'18 With Immediate Effect"
910087,2017-01-12,House,1,"Introduced By Representative Wendell Byrd"
910087,2017-01-12,House,2,"Read A First Time"
910087,2017-01-12,House,3,"Referred To Committee On Tax Policy"
910087,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
910087,2018-02-07,House,5,"Reported With Recommendation With Substitute  H-1"
910087,2018-02-07,House,6,"Referred To Second Reading"
910087,2018-02-28,House,7,"Read A Second Time"
910087,2018-02-28,House,8,"Substitute  H-1 Adopted"
910087,2018-02-28,House,9,"Placed On Third Reading"
910087,2018-03-01,House,10,"Read A Third Time"
910087,2018-03-01,House,11,"Passed; Given Immediate Effect Roll Call # 121 Yeas 105 Nays 2"
910087,2018-03-01,House,12,Transmitted
910087,2018-03-06,Senate,13,"Referred To Committee On Finance"
910087,2018-05-15,Senate,14,"Reported Favorably Without Amendment"
910087,2018-05-15,Senate,15,"Committee Recommended Immediate Effect"
910087,2018-05-15,Senate,16,"Referred To Committee Of The Whole"
910087,2018-06-12,Senate,17,"Reported By Committee Of The Whole Favorably With Substitute S-1"
910087,2018-06-12,Senate,18,"Substitute  S-1 Concurred In"
910087,2018-06-12,Senate,19,"Placed On Order Of Third Reading With Substitute S-1"
910087,2018-06-12,Senate,20,"Rules Suspended"
910087,2018-06-12,Senate,21,"Placed On Immediate Passage"
910087,2018-06-12,Senate,22,"Passed; Given Immediate Effect Roll Call # 490 Yeas 36 Nays 0 Excused 1 Not Voting 0"
910087,2018-06-12,Senate,23,"Inserted Full Title"
910087,2018-06-12,House,24,"Returned From Senate With Substitute S-1 With Immediate Effect And Full Title"
910087,2018-06-12,House,25,"Laid Over One Day Under The Rules"
910087,2018-06-12,House,26,"Rule Suspended"
910087,2018-06-12,House,27,"Senate Substitute S-1 Concurred In"
910087,2018-06-12,House,28," Roll Call # 546 Yeas 104 Nays 3"
910087,2018-06-12,House,29,"Full Title Agreed To"
910087,2018-06-12,House,30,"Bill Ordered Enrolled"
910087,2018-08-15,House,31,"Presented To The Governor 6/25/2018 @ 2:08 Pm"
910087,2018-08-15,House,32,"Approved By The Governor 6/27/2018 @ 10:24 Pm"
910087,2018-08-15,House,33,"Filed With Secretary Of State 6/28/2018 @ 2:40 Pm"
910087,2018-08-15,House,34,"Assigned Pa 254'18 With Immediate Effect"
910122,2017-01-12,House,1,"Introduced By Representative Pam Faris"
910122,2017-01-12,House,2,"Read A First Time"
910122,2017-01-12,House,3,"Referred To Committee On Families, Children, And Seniors"
910122,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
910122,2018-03-15,House,5,"Reported With Recommendation For Referral To Committee On Law And Justice"
910122,2018-03-15,House,6,"Recommendation Concurred In"
910156,2017-01-12,House,1,"Introduced By Representative Robert Kosowski"
910156,2017-01-12,House,2,"Read A First Time"
910156,2017-01-12,House,3,"Referred To Committee On Judiciary"
910156,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
910191,2017-01-12,House,1,"Introduced By Representative Wendell Byrd"
910191,2017-01-12,House,2,"Read A First Time"
910191,2017-01-12,House,3,"Referred To Committee On Tax Policy"
910191,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
910226,2017-01-12,House,1,"Introduced By Representative Phil Phelps"
910226,2017-01-12,House,2,"Read A First Time"
910226,2017-01-12,House,3,"Referred To Committee On Education Reform"
910226,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
910257,2017-01-12,House,1,"Introduced By Representative Pam Faris"
910257,2017-01-12,House,2,"Read A First Time"
910257,2017-01-12,House,3,"Referred To Committee On Appropriations"
910257,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
910289,2017-01-12,House,1,"Introduced By Representative Robert Wittenberg"
910289,2017-01-12,House,2,"Read A First Time"
910289,2017-01-12,House,3,"Referred To Committee On Elections And Ethics"
910289,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
910325,2017-01-12,House,1,"Introduced By Representative Robert Kosowski"
910325,2017-01-12,House,2,"Read A First Time"
910325,2017-01-12,House,3,"Referred To Committee On Law And Justice"
910325,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
910389,2017-01-12,House,1,"Introduced By Representative Darrin Camilleri"
910389,2017-01-12,House,2,"Read A First Time"
910389,2017-01-12,House,3,"Referred To Committee On Government Operations"
910389,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
910421,2017-01-12,House,1,"Introduced By Representative Robert Kosowski"
910421,2017-01-12,House,2,"Read A First Time"
910421,2017-01-12,House,3,"Referred To Committee On Judiciary"
910421,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
910456,2017-01-12,House,1,"Introduced By Representative Pam Faris"
910456,2017-01-12,House,2,"Read A First Time"
910456,2017-01-12,House,3,"Referred To Committee On Insurance"
910456,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
910490,2017-01-12,House,1,"Introduced By Representative Abdullah Hammoud"
910490,2017-01-12,House,2,"Read A First Time"
910490,2017-01-12,House,3,"Referred To Committee On Elections And Ethics"
910490,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
910524,2017-01-12,House,1,"Introduced By Representative John Chirkun"
910524,2017-01-12,House,2,"Read A First Time"
910524,2017-01-12,House,3,"Referred To Committee On Elections And Ethics"
910524,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
910557,2017-01-12,House,1,"Introduced By Representative Abdullah Hammoud"
910557,2017-01-12,House,2,"Read A First Time"
910557,2017-01-12,House,3,"Referred To Committee On Elections And Ethics"
910557,2017-01-18,House,4,"Bill Electronically Reproduced 01/12/2017"
916636,2017-01-18,Senate,1,"Introduced By Senator Vincent Gregory"
916636,2017-01-18,Senate,2,"Rules Suspended"
916636,2017-01-18,Senate,3,"Referred To Committee On Michigan Competitiveness"
916636,2017-01-31,Senate,4,"Reported Favorably Without Amendment"
916636,2017-02-02,Senate,5,Adopted
916636,2017-02-07,House,6,"Received In House"
916636,2017-02-07,House,7,"Referred To Committee On Michigan Competitiveness"
916636,2017-03-02,House,8,"Reported With Recommendation Without Amendment"
916636,2017-03-08,House,9,"Adopted And Returned"
916636,2017-03-14,Senate,10,"House Concurrence Received"
916636,2017-03-14,Senate,11,"Referred To Secretary For Record"
917005,2017-01-18,Senate,1,"Introduced By Senator Arlan Meekhof"
917005,2017-01-18,Senate,2,"Rules Suspended"
917005,2017-01-18,Senate,3,Adopted
917096,2017-01-18,House,1,"Introduced By Representative Robert Kosowski"
917096,2017-01-18,House,2,"Read A First Time"
917096,2017-01-18,House,3,"Referred To Committee On Transportation And Infrastructure"
917096,2017-01-18,House,4,"Bill Electronically Reproduced 01/18/2017"
917105,2017-01-18,Senate,1,"Introduced By Senator Rick Jones"
917105,2017-01-18,Senate,2,"Referred To Committee On Regulatory Reform"
917105,2017-02-02,Senate,3,"Reported Favorably With Substitute S-1"
917105,2017-02-02,Senate,4,"Committee Recommended Immediate Effect"
917105,2017-02-02,Senate,5,"Referred To Committee Of The Whole With Substitute  S-1"
917105,2017-02-07,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute S-1"
917105,2017-02-07,Senate,7,"Substitute  S-1 Concurred In"
917105,2017-02-07,Senate,8,"Placed On Order Of Third Reading With Substitute S-1"
917105,2017-02-09,Senate,9,"Passed Roll Call # 22 Yeas 34 Nays 3 Excused 1 Not Voting 0"
917105,2017-02-09,House,10,"Received On 02/09/2017"
917105,2017-02-09,House,11,"Read A First Time"
917105,2017-02-09,House,12,"Referred To Committee On Regulatory Reform"
917105,2017-03-29,House,13,"Reported With Recommendation With Substitute  H-1"
917105,2017-03-29,House,14,"Referred To Second Reading"
917105,2017-04-26,House,15,"Read A Second Time"
917105,2017-04-26,House,16,"Substitute  H-1 Adopted And Amended"
917105,2017-04-26,House,17,"Placed On Third Reading"
917105,2017-04-27,House,18,"Read A Third Time"
917105,2017-04-27,House,19,"Passed; Given Immediate Effect Roll Call # 81 Yeas 100 Nays 9"
917105,2017-04-27,House,20,"Title Amended"
917105,2017-04-27,House,21,"Returned To Senate"
917105,2017-05-02,Senate,22,"Laid Over One Day Under The Rules"
917105,2018-12-20,Senate,23,"House Substitute H-1 Concurred In"
917105,2018-12-20,Senate,24," Roll Call # 1024 Yeas 37 Nays 1 Excused 0 Not Voting 0"
917105,2018-12-20,Senate,25,"Full Title Agreed To"
917105,2018-12-20,Senate,26,"Ordered Enrolled"
917105,2018-12-28,Senate,27,"Presented To Governor 12/27/2018 @ 12:32 Pm"
917105,2018-12-31,Senate,28,"Vetoed By Governor 12/28/2018 12/31/18 Addenda"
917118,2017-01-18,House,1,"Introduced By Representative Mary Whiteford"
917118,2017-01-18,House,2,"Read A First Time"
917118,2017-01-18,House,3,"Referred To Committee On Tax Policy"
917118,2017-01-18,House,4,"Bill Electronically Reproduced 01/18/2017"
917118,2017-10-18,House,5,"Reported With Recommendation For Referral To Committee On Communications And Technology"
917118,2017-10-18,House,6,"Recommendation Concurred In"
917132,2017-01-18,Senate,1,"Introduced By Senator David Knezek"
917132,2017-01-18,Senate,2,"Referred To Committee On Finance"
917141,2017-01-18,House,1,"Introduced By Representative Andy Schor"
917141,2017-01-18,House,2,"Read A First Time"
917141,2017-01-18,House,3,"Referred To Committee On Health Policy"
917141,2017-01-18,House,4,"Bill Electronically Reproduced 01/18/2017"
917155,2017-01-18,Senate,1,"Introduced By Senator John Proos"
917155,2017-01-18,Senate,2,"Referred To Committee On Michigan Competitiveness"
917155,2017-01-31,Senate,3,"Reported Favorably Without Amendment"
917155,2017-01-31,Senate,4,"Committee Recommended Immediate Effect"
917155,2017-01-31,Senate,5,"Referred To Committee Of The Whole"
917155,2017-02-01,Senate,6,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
917155,2017-02-01,Senate,7,"Placed On Order Of Third Reading"
917155,2017-02-02,Senate,8,"Passed Roll Call # 12 Yeas 35 Nays 0 Excused 3 Not Voting 0"
917155,2017-02-02,House,9,"Received On 02/02/2017"
917155,2017-02-02,House,10,"Read A First Time"
917155,2017-02-02,House,11,"Referred To Committee On Michigan Competitiveness"
917155,2017-03-02,House,12,"Reported With Recommendation With Substitute  H-1"
917155,2017-03-02,House,13,"Referred To Second Reading"
917155,2017-03-07,House,14,"Read A Second Time"
917155,2017-03-07,House,15,"Substitute  H-1 Adopted"
917155,2017-03-07,House,16,"Placed On Third Reading"
917155,2017-03-08,House,17,"Read A Third Time"
917155,2017-03-08,House,18,"Passed; Given Immediate Effect Roll Call # 21 Yeas 103 Nays 4"
917155,2017-03-08,House,19,"Inserted Full Title"
917155,2017-03-08,House,20,"Returned To Senate"
917155,2017-03-09,Senate,21,"House Substitute H-1 Concurred In"
917155,2017-03-09,Senate,22," Roll Call # 57 Yeas 35 Nays 0 Excused 3 Not Voting 0"
917155,2017-03-09,Senate,23,"Given Immediate Effect"
917155,2017-03-09,Senate,24,"Full Title Agreed To"
917155,2017-03-09,Senate,25,"Ordered Enrolled"
917155,2017-03-22,Senate,26,"Presented To Governor 3/21/2017 @ 1:02 Pm"
917155,2017-04-18,Senate,27,"Approved By Governor 3/30/2017 @ 3:41 Pm"
917155,2017-04-18,Senate,28,"Filed With Secretary Of State 3/31/2017 @ 9:58 Am"
917155,2017-04-18,Senate,29,"Assigned Pa 0001'17 With Immediate Effect"
917171,2017-01-18,House,1,"Introduced By Representative Tom Barrett"
917171,2017-01-18,House,2,"Read A First Time"
917171,2017-01-18,House,3,"Referred To Committee On Government Operations"
917171,2017-01-18,House,4,"Bill Electronically Reproduced 01/18/2017"
917171,2017-12-13,House,5,"Reported With Recommendation Without Amendment"
917171,2017-12-13,House,6,"Referred To Second Reading"
917171,2018-02-22,House,7,"Read A Second Time"
917171,2018-02-22,House,8,"Substitute  H-1 Adopted"
917171,2018-02-22,House,9,"Placed On Third Reading"
917171,2018-02-22,House,10,"Placed On Immediate Passage"
917171,2018-02-22,House,11,"Read A Third Time"
917171,2018-02-22,House,12,"Passed; Given Immediate Effect Roll Call # 95 Yeas 62 Nays 46"
917171,2018-02-22,House,13,"Title Amended"
917171,2018-02-22,House,14,Transmitted
917171,2018-02-27,Senate,15,"Referred To Committee On Judiciary"
917171,2018-03-22,Senate,16,"Reported Favorably Without Amendment"
917171,2018-03-22,Senate,17,"Committee Recommended Immediate Effect"
917171,2018-03-22,Senate,18,"Referred To Committee Of The Whole"
917183,2017-01-18,Senate,1,"Introduced By Senator Rick Jones"
917183,2017-01-18,Senate,2,"Referred To Committee On Judiciary"
917183,2017-01-25,Senate,3,"Reported Favorably Without Amendment"
917183,2017-01-25,Senate,4,"Committee Recommended Immediate Effect"
917183,2017-01-25,Senate,5,"Referred To Committee Of The Whole"
917183,2017-02-09,Senate,6,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
917183,2017-02-09,Senate,7,"Placed On Order Of Third Reading"
917183,2017-02-14,Senate,8,"Passed Roll Call # 27 Yeas 36 Nays 1 Excused 1 Not Voting 0"
917183,2017-02-14,House,9,"Received On 02/14/2017"
917183,2017-02-14,House,10,"Read A First Time"
917183,2017-02-14,House,11,"Referred To Committee On Judiciary"
917183,2017-02-28,House,12,"Reported With Recommendation With Substitute H-1"
917183,2017-02-28,House,13,"Referred To Second Reading"
917183,2017-03-08,House,14,"Read A Second Time"
917183,2017-03-08,House,15,"Substitute  H-1 Adopted"
917183,2017-03-08,House,16,"Placed On Third Reading"
917183,2017-03-09,House,17,"Read A Third Time"
917183,2017-03-09,House,18,"Passed; Given Immediate Effect Roll Call # 31 Yeas 108 Nays 0"
917183,2017-03-09,House,19,"Inserted Full Title"
917183,2017-03-09,House,20,"Returned To Senate"
917183,2017-03-14,Senate,21,"House Substitute H-1 Concurred In"
917183,2017-03-14,Senate,22," Roll Call # 69 Yeas 36 Nays 1 Excused 1 Not Voting 0"
917183,2017-03-14,Senate,23,"Given Immediate Effect"
917183,2017-03-14,Senate,24,"Full Title Agreed To"
917183,2017-03-14,Senate,25,"Ordered Enrolled"
917183,2017-03-22,Senate,26,"Presented To Governor 3/21/2017 @ 1:22 Pm"
917183,2017-04-18,Senate,27,"Approved By Governor 3/30/2017 @ 10:04 Am"
917183,2017-04-18,Senate,28,"Filed With Secretary Of State 3/31/2017 @ 10:36 Am"
917183,2017-04-18,Senate,29,"Assigned Pa 0020'17 With Immediate Effect"
917195,2017-01-18,Senate,1,"Introduced By Senator Patrick Colbeck"
917195,2017-01-18,Senate,2,"Referred To Committee On Michigan Competitiveness"
917195,2017-01-31,Senate,3,"Reported Favorably With Substitute  S-1"
917195,2017-01-31,Senate,4,"Committee Recommended Immediate Effect"
917195,2017-01-31,Senate,5,"Referred To Committee Of The Whole With Substitute S-1"
917195,2017-02-01,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute S-1"
917195,2017-02-01,Senate,7,"Substitute  S-1 Concurred In"
917195,2017-02-01,Senate,8,"Placed On Order Of Third Reading With Substitute S-1"
917195,2017-02-02,Senate,9,"Passed Roll Call # 7 Yeas 35 Nays 0 Excused 3 Not Voting 0"
917195,2017-02-02,House,10,"Received On 02/02/2017"
917195,2017-02-02,House,11,"Read A First Time"
917195,2017-02-02,House,12,"Referred To Committee On Michigan Competitiveness"
917195,2017-03-02,House,13,"Reported With Recommendation With Substitute  H-2"
917195,2017-03-02,House,14,"Referred To Second Reading"
917195,2017-03-07,House,15,"Read A Second Time"
