people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
2866,"Tonya Schuitmaker",Tonya,L.,Schuitmaker,,,2,R,2,Sen,SD-026,24547,124539,,Tonya_Schuitmaker,227574,0
2874,"Jim Stamas",Jim,,Stamas,,,2,R,2,Sen,SD-036,57255,105707,,Jim_Stamas,268395,0
2884,"Phillip Pavlov",Phillip,J.,Pavlov,,Phil,2,R,2,Sen,SD-025,493750,38280,,Phil_Pavlov,227576,0
2950,"Mike Nofs",Mike,,Nofs,,,2,R,2,Sen,SD-019,263443,38437,,Mike_Nofs,212907,0
2957,"Rick Jones",Rick,A.,Jones,,,2,R,2,Sen,SD-024,140217,37786,,"Rick_Jones,_Michigan_Senator",227567,0
10642,"John Brandenburg",John,M.,Brandenburg,,Jack,2,R,2,Sen,SD-008,545211,19956,,Jack_Brandenburg,212891,0
10833,"Dale Zorn",Dale,W.,Zorn,,,2,R,2,Sen,SD-017,106937,88207,,Dale_Zorn,291834,0
10848,"Margaret O'Brien",Margaret,E.,O'Brien,,,2,R,2,Sen,SD-020,13002422,76335,,Margaret_O%27Brien_(Michigan),291840,0
10849,"Peter MacGregor",Peter,F.,MacGregor,,,2,R,2,Sen,SD-028,183524,124237,,Peter_MacGregor,291851,0
10851,"Michael Shirkey",Michael,J.,Shirkey,,Mike,2,R,2,Sen,SD-016,541130,124194,,Mike_Shirkey,290035,0
10853,"Holly Hughes",Holly,,Hughes,,,2,R,1,Rep,HD-091,52847,105635,,Holly_Hughes,268386,0
10854,"Jeffry Farrington",Jeffry,,Farrington,,Jeff,2,R,1,Rep,HD-030,6689445,123234,,Jeff_Farrington,291818,0
11166,"James Ananich",James,,Ananich,,Jim,1,D,2,Sen,SD-027,147406,37901,,Jim_Ananich,290029,0
11458,"David Robertson",David,B.,Robertson,,,2,R,2,Sen,SD-014,171650,38344,,David_Robertson_(Michigan),119325,0
11459,"Joseph Hune",Joseph,,Hune,,Joe,2,R,2,Sen,SD-022,1393809,37928,,Joe_Hune,212902,0
11460,"Judith Emmons",Judith,K.,Emmons,,Judy,2,R,2,Sen,SD-033,262229,38055,,Judy_Emmons,212912,0
11461,"Thomas Casperson",Thomas,,Casperson,,Tom,2,R,2,Sen,SD-038,611257,38110,,Tom_Casperson,212924,0
11464,"Michael Kowall",Michael,W.,Kowall,,Mike,2,R,2,Sen,SD-015,13002320,19994,,Mike_Kowall,195602,0
11465,"Patrick Colbeck",Patrick,J.,Colbeck,,,2,R,2,Sen,SD-007,174782,123123,,Patrick_Colbeck,290075,0
11466,"Michael Green",Michael,L.,Green,,Mike,2,R,2,Sen,SD-031,13002549,8682,,"Mike_Green,_Michigan",195729,0
11467,"Morris Hood",Morris,W.,Hood,III,,1,D,2,Sen,SD-003,321098,37313,,Morris_Hood,212883,0
11468,"Steven Bieda",Steven,M.,Bieda,,Steve,1,D,2,Sen,SD-009,255685,19835,,Steven_Bieda,296830,0
11469,"Hoon-Yung Hopgood",Hoon-Yung,,Hopgood,,,1,D,2,Sen,SD-006,268219,37791,,Hoon-Yung_Hopgood,212889,0
13924,"Timothy Greimel",Timothy,A.,Greimel,,Tim,1,D,1,Rep,HD-029,6514501,88580,,Tim_Greimel,401379,0
13925,"Joseph Graves",Joseph,,Graves,,,2,R,1,Rep,HD-051,6700052,132316,,Joseph_Graves,400061,0
14516,"Brian Banks",Brian,R.,Banks,,,1,D,1,Rep,HD-001,12719947,140037,,Brian_Banks,410666,0
14517,"Winnie Brinks",Winnie,Theresa,Brinks,,,1,D,1,Rep,SD-029,292533,143374,,Winnie_Brinks,436517,0
14518,"Tom Cochran",Tom,,Cochran,,,1,D,1,Rep,HD-067,122097,139966,,Tom_Cochran,415902,0
14519,"Scott Dianda",Scott,,Dianda,,,1,D,1,Rep,HD-110,6507056,123171,,Scott_Dianda,290073,0
14521,"Pam Faris",Pam,,Faris,,,1,D,1,Rep,HD-048,12720039,139943,,Pam_Faris,419406,0
14522,"Martin Howrylak",Martin,,Howrylak,,,2,R,1,Rep,HD-041,494686,76585,,Martin_Howrylak,401486,0
14523,"Tim Kelly",Tim,,Kelly,,,2,R,1,Rep,HD-094,1027944,65644,,Tim_Kelly_(Michigan_state_representative),399175,0
14524,"Klint Kesto",Klint,,Kesto,,,2,R,1,Rep,HD-039,12720021,139930,,Klint_Kesto,401485,0
14525,"John Kivela",John,,Kivela,,,1,D,1,Rep,HD-109,12720146,140031,,John_Kivela,419590,0
14526,"David Knezek",David,,Knezek,Jr.,,1,D,2,Sen,SD-005,12719978,139894,,David_Knezek,399110,0
14527,"Robert Kosowski",Robert,L.,Kosowski,,,1,D,1,Rep,HD-016,12719984,139898,,Robert_Kosowski,397958,0
14529,"Dan Lauwers",Dan,,Lauwers,,,2,R,1,Rep,SD-025,12720097,139989,,Dan_Lauwers,401506,0
14531,"Thomas Leonard",Thomas,L.,Leonard,III,Tom,2,R,1,Rep,HD-093,25630,140008,,Tom_Leonard,415923,0
14532,"Michael McCready",Michael,D.,McCready,,,2,R,1,Rep,HD-040,820533,139934,,Michael_McCready_(Michigan),415879,0
14533,"Dave Pagel",Dave,,Pagel,,,2,R,1,Rep,HD-078,12720092,112911,,Dave_Pagel,419490,0
14534,"Rose Mary Robinson","Rose Mary",C.,Robinson,,,1,D,1,Rep,HD-004,12719960,139872,,Rose_Mary_Robinson,415850,0
14535,"Andy Schor",Andy,,Schor,,,1,D,1,Rep,HD-068,267015,87203,,Andy_Schor,410689,0
14536,"Samir Singh",Samir,,Singh,,,1,D,1,Rep,HD-069,2017490,75776,,Sam_Singh,415906,0
14537,"Robert VerHeulen",Robert,,VerHeulen,,Rob,2,R,1,Rep,HD-074,226293,124417,,Rob_VerHeulen,290050,0
14538,"Roger Victory",Roger,,Victory,,,2,R,1,Rep,SD-030,56635,140004,,Roger_Victory,410693,0
14539,"Henry Yanez",Henry,J.,Yanez,,,1,D,1,Rep,HD-025,176517,124614,,Henry_Yanez,297325,0
14540,"Adam Zemke",Adam,,Zemke,,,1,D,1,Rep,HD-055,253862,139952,,Adam_Zemke,397900,0
16057,"Phil Phelps",Phil,,Phelps,,,1,D,1,Rep,HD-049,16912356,144688,,Phil_Phelps,474702,0
17014,"John Bizon",John,,Bizon,,,2,R,1,Rep,SD-019,26597,149684,,John_Bizon,479845,0
17015,"Tom Barrett",Tom,,Barrett,,,2,R,1,Rep,SD-024,6216270,153540,,Tom_Barrett_(Michigan),494611,0
17061,"Chris Afendoulis",Chris,,Afendoulis,,,2,R,1,Rep,HD-073,101552,149687,,Chris_Afendoulis,488677,0
17062,"Wendell Byrd",Wendell,L.,Byrd,,,1,D,1,Rep,HD-003,1344850,19675,,Wendell_Byrd,495819,0
17063,"Edward Canfield",Edward,J.,Canfield,,Ed,2,R,1,Rep,HD-084,15666114,142990,,Edward_J._Canfield,436538,0
17064,"Stephanie Chang",Stephanie,,Chang,,,1,D,1,Rep,SD-001,121391,149654,,Stephanie_Chang,488626,0
17065,"Lee Chatfield",Lee,,Chatfield,,,2,R,1,Rep,HD-107,21037648,153621,,Lee_Chatfield,488823,0
17066,"John Chirkun",John,,Chirkun,,,1,D,1,Rep,HD-022,257426,76398,,John_Chirkun,488641,0
17067,"Triston Cole",Triston,,Cole,,,2,R,1,Rep,HD-105,141941,123126,,Triston_Cole,297005,0
17069,"Laura Cox",Laura,,Cox,,,2,R,1,Rep,HD-019,37474,89605,,Laura_Cox,488638,0
17071,"Daniela Garcia",Daniela,,Garcia,,,2,R,1,Rep,HD-090,20965525,153589,,Daniela_Garcia,222686,0
17072,"Latanya Garrett",Latanya,,Garrett,,,1,D,1,Rep,HD-007,537503,38025,,LaTanya_Garrett,496474,0
17073,"Sherry Gay-Dagnogo",Sherry,,Gay-Dagnogo,,,1,D,1,Rep,HD-008,220997,139881,,Sherry_Gay-Dagnogo,415853,0
17074,"Gary Glenn",Gary,,Glenn,,,2,R,1,Rep,HD-098,309028,136094,,Gary_Glenn,378584,0
17075,"Christine Greig",Christine,E.,Greig,,,1,D,1,Rep,HD-037,337654,153466,,Christine_Greig,494576,0
17076,"Vanessa Guerra",Vanessa,,Guerra,,,1,D,1,Rep,HD-095,21013076,153600,,Vanessa_Guerra,494630,0
17077,"Jon Hoadley",Jon,,Hoadley,,,1,D,1,Rep,HD-060,187183,153515,,Jon_Hoadley,496528,0
17078,"Brandt Iden",Brandt,,Iden,,,2,R,1,Rep,HD-061,23500,132406,,Brandt_Iden,479843,0
17079,"Larry Inman",Larry,C.,Inman,,,2,R,1,Rep,HD-104,284213,87085,,Larry_Inman_(Michigan),479869,0
17080,"Eric Leutheuser",Eric,,Leutheuser,,,2,R,1,Rep,HD-058,492065,153510,,Eric_Leutheuser,488665,0
17081,"Frank Liberati",Frank,,Liberati,,,1,D,1,Rep,HD-013,180980,124092,,Frank_Liberati,290008,0
17082,"Leslie Love",Leslie,,Love,,,1,D,1,Rep,HD-010,13002130,105343,,Leslie_Love,291796,0
17083,"Peter Lucido",Peter,J.,Lucido,,,2,R,1,Rep,SD-008,47919,149668,,Peter_Lucido,479812,0
17084,"David Maturen",David,C.,Maturen,,,2,R,1,Rep,HD-063,94519,87745,,David_Maturen,479847,0
17086,"Aaron Miller",Aaron,,Miller,,,2,R,1,Rep,HD-059,23592914,149682,,Aaron_Miller_(Michigan),488668,0
17087,"Sheldon Neeley",Sheldon,A.,Neeley,,,1,D,1,Rep,HD-034,23592793,75936,,Sheldon_Neeley,488645,0
17088,"Kristy Pagan",Kristy,,Pagan,,,1,D,1,Rep,HD-021,14675355,153436,,Kristy_Pagan,495831,0
17090,"Brett Roberts",Brett,,Roberts,,,2,R,1,Rep,HD-065,20960758,153528,,Brett_Roberts,496306,0
17091,"James Runestad",James,,Runestad,,Jim,2,R,1,Rep,SD-015,20965787,113102,,Jim_Runestad,488661,0
17092,"Jason Sheppard",Jason,M.,Sheppard,,,2,R,1,Rep,HD-056,229644,132584,,Jason_Sheppard,494590,0
17093,"James Tedder",James,,Tedder,,Jim,2,R,1,Rep,HD-043,341903,149673,,Jim_Tedder,488658,0
17094,"Lana Theis",Lana,L.,Theis,,,2,R,1,Rep,SD-022,317248,149672,,Lana_Theis,488656,0
17095,"Henry Vaupel",Henry,,Vaupel,,Hank,2,R,1,Rep,HD-047,272307,149676,,Henry_Vaupel,479831,0
17096,"Michael Webber",Michael,,Webber,,,2,R,1,Rep,HD-045,275256,76357,,Michael_Webber,488662,0
17097,"Robert Wittenberg",Robert,,Wittenberg,,,1,D,1,Rep,HD-027,18920754,153447,,Robert_Wittenberg,494568,0
17213,"Curtis Hertel",Curtis,,Hertel,Jr.,,1,D,2,Sen,SD-023,1350509,87212,,Curtis_Hertel,494542,0
17308,"Erika Geiss",Erika,,Geiss,,,1,D,1,Rep,SD-006,20972257,149656,,Erika_Geiss,479805,0
17309,"Fred Durhal",Fred,,Durhal,III,,1,D,1,Rep,HD-005,26314073,155095,,Fred_Durhal_III,511402,0
17310,"Kathy Crawford",Kathy,,Crawford,,,2,R,1,Rep,HD-038,819870,76294,,Kathy_Crawford_(Michigan),488651,0
17385,"Jeremy Moss",Jeremy,,Moss,,,1,D,1,Rep,SD-011,20931561,146868,,Jeremy_Moss,494572,0
17923,"David LaGrand",David,,LaGrand,,,1,D,1,Rep,HD-075,147500,105929,,David_LaGrand,296318,0
17924,"Gary Howell",Gary,,Howell,,,2,R,1,Rep,HD-082,493737,105598,,Gary_Howell_(Michigan),564623,0
17925,"Mary Whiteford",Mary,,Whiteford,,,2,R,1,Rep,HD-080,20967960,149693,,Mary_Whiteford,479859,0
18000,"Patrick Green",Patrick,,Green,,,1,D,1,Rep,HD-028,28196477,76605,,Patrick_Green,570711,0
18002,"Ian Conyers",Ian,,Conyers,,,1,D,2,Sen,SD-004,19502231,176055,,Ian_Conyers,567623,0
18737,"Thomas Albert",Thomas,A.,Albert,,,2,R,1,Rep,HD-086,38525738,170553,,Thomas_Albert_(Michigan),573016,0
18738,"Julie Alexander",Julie,,Alexander,,,2,R,1,Rep,HD-064,198969,145295,,Julie_Alexander,564617,0
18739,"Sue Allor",Sue,,Allor,,,2,R,1,Rep,HD-106,179146,132259,,Sue_Allor,565336,0
18740,"Joseph Bellino",Joseph,,Bellino,Jr.,,2,R,1,Rep,HD-017,218671,170286,,Joseph_Bellino,572997,0
18741,"Tommy Brann",Tommy,,Brann,,,2,R,1,Rep,HD-077,1833906,38147,,Tommy_Brann,496457,0
18742,"Darrin Camilleri",Darrin,,Camilleri,,,1,D,1,Rep,HD-023,15617984,170332,,Darrin_Camilleri,570705,0
18743,"Brian Elder",Brian,K.,Elder,,,1,D,1,Rep,HD-096,150014,88030,,Brian_Elder,291884,0
18744,"Jim Ellison",Jim,,Ellison,,,1,D,1,Rep,HD-026,224488,76417,,Jim_Ellison,567630,0
18745,"Ben Frederick",Ben,,Frederick,,,2,R,1,Rep,HD-085,12538130,170546,,Ben_Frederick,215995,0
18746,"Abdullah Hammoud",Abdullah,,Hammoud,,,1,D,1,Rep,HD-015,39849843,170270,,Abdullah_Hammoud,565327,0
18747,"Roger Hauck",Roger,,Hauck,,,2,R,1,Rep,HD-099,38477780,170619,,Roger_Hauck,567642,0
18748,"Shane Hernandez",Shane,,Hernandez,,,2,R,1,Rep,HD-083,24359804,170539,,Shane_Hernandez,567633,0
18749,"Kevin Hertel",Kevin,,Hertel,,,1,D,1,Rep,HD-018,14677863,170296,,Kevin_Hertel,579739,0
18750,"Michele Hoitenga",Michele,,Hoitenga,,,2,R,1,Rep,HD-102,26300137,170642,,Michele_Hoitenga,577295,0
18751,"Pamela Hornberger",Pamela,,Hornberger,,,2,R,1,Rep,HD-032,252134,170397,,Pamela_Hornberger,572999,0
18752,"Bronna Kahle",Bronna,,Kahle,,,2,R,1,Rep,HD-057,39849923,170477,,Bronna_Kahle,570726,0
18753,"Beau LaFave",Beau,Matthew,LaFave,,,2,R,1,Rep,HD-108,39850015,170674,,Beau_LaFave,575414,0
18754,"Kimberly LaSata",Kimberly,,LaSata,,Kim,2,R,1,Rep,SD-021,39849956,170533,,Kim_LaSata,577293,0
18755,"Donna Lasinski",Donna,,Lasinski,,,1,D,1,Rep,HD-052,15621315,170460,,Donna_Lasinski,578177,0
18756,"Jim Lilly",Jim,,Lilly,,,2,R,1,Rep,HD-089,26726716,170577,,Jim_Lilly_(Michigan),567637,0
18757,"James Lower",James,A.,Lower,,,2,R,1,Rep,HD-070,38473489,132381,,James_Lower,578190,0
18758,"Steven Marino",Steven,,Marino,,Steve,2,R,1,Rep,HD-024,20944502,160578,,Steve_Marino,579744,0
18759,"Jeffrey Noble",Jeffrey,,Noble,,Jeff,2,R,1,Rep,HD-020,233112,170306,,Jeff_Noble,566537,0
18760,"Ronnie Peterson",Ronnie,D.,Peterson,,,1,D,1,Rep,HD-054,1095698,89558,,Ronnie_Peterson,580457,0
18761,"Yousef Rabhi",Yousef,,Rabhi,,,1,D,1,Rep,HD-053,21049195,145351,,Yousef_Rabhi,579766,0
18762,"John Reilly",John,M.,Reilly,,,2,R,1,Rep,HD-046,66716,37803,,John_Reilly,496518,0
18763,"Terry Sabo",Terry,J.,Sabo,,,1,D,1,Rep,HD-092,15618153,145346,,Terry_Sabo,573021,0
18764,"Tim Sneller",Tim,,Sneller,,,1,D,1,Rep,HD-050,39849907,170455,,Tim_Sneller,579762,0
18765,"William Sowerby",William,J.,Sowerby,,,1,D,1,Rep,HD-031,14627467,76800,,William_Sowerby,564603,0
18766,"Scott VanSingel",Scott,A.,VanSingel,,,2,R,1,Rep,HD-100,139777,170627,,Scott_VanSingel,564629,0
18767,"Curtis VanderWall",Curtis,,VanderWall,,Curt,2,R,1,Rep,SD-035,39850000,132533,,Curt_VanderWall,565334,0
18768,"Jason Wentworth",Jason,,Wentworth,,,2,R,1,Rep,HD-097,39849990,170609,,Jason_Wentworth,575410,0
18769,"Jeffrey Yaroch",Jeffrey,,Yaroch,,Jeff,2,R,1,Rep,HD-033,1702331,170415,,Jeff_Yaroch,576411,0
18770,"Jewell Jones",Jewell,,Jones,,,1,D,1,Rep,HD-011,38522471,173895,,Jewell_Jones,591955,0
19008,"Diana Farrington",Diana,,Farrington,,,2,R,1,Rep,HD-030,153347,170380,,Diana_Farrington,565328,0
19119,"Elizabeth Griffin",Elizabeth,J.,Griffin,,Beth,2,R,1,Rep,HD-066,192428,86866,,Elizabeth_Gleicher,575404,0
19137,"Steven Johnson",Steven,,Johnson,,,2,R,1,Rep,HD-072,29319821,170519,,Steven_Johnson_(Michigan),580471,0
19138,"Daire Rendon",Daire,L.,Rendon,,,2,R,1,Rep,HD-103,1001419,170648,,Daire_Rendon,564633,0
19142,"Julie Calley",Julie,,Calley,,,2,R,1,Rep,HD-087,14670342,113041,,Julie_Calley,565332,0
19206,"Sylvia Santana",Sylvia,,Santana,,,1,D,1,Rep,SD-003,208690,170218,,Sylvia_Santana,570702,0
19212,"Cara Clemente",Cara,,Clemente,,,1,D,1,Rep,HD-014,39849836,170249,,Cara_Clemente,576403,0
19450,"Sara Cambensy",Sara,,Cambensy,,,1,D,1,Rep,HD-109,39850021,170683,,Sara_Cambensy,580514,0
19451,"Tenisha Yancey",Tenisha,,Yancey,,,1,D,1,Rep,HD-001,26329146,176433,,Tenisha_Yancey,644451,0
19699,"Sarah Anthony",Sarah,,Anthony,,,1,D,1,Rep,HD-068,45285874,145280,,Sarah_Anthony,664412,0
19704,"Adam Hollier",Adam,J.,Hollier,,,1,D,2,Sen,SD-002,12719958,139871,,Adam_Hollier,341069,0
