bill_id,date,chamber,sequence,action
224252,2012-12-06,Senate,20,"Placed On Order Of Third Reading With Substitute S-8"
224252,2012-12-06,Senate,21,"Rules Suspended"
224252,2012-12-06,Senate,22,"Placed On Immediate Passage"
224252,2012-12-06,Senate,23,"Amendment(s) Defeated"
224252,2012-12-06,Senate,24,"Passed Roll Call # 863 Yeas 22 Nays 4 Excused 0 Not Voting 12"
224252,2012-12-06,Senate,25,"Immediate Effect Defeated"
224252,2012-12-06,House,26,"Returned From Senate With Substitute S-8 With Title Amendment"
224252,2012-12-06,House,27,"Laid Over One Day Under The Rules"
224252,2012-12-11,House,28,"Senate Substitute S-8 Concurred In"
224252,2012-12-11,House,29," Roll Call # 721 Yeas 58 Nays 51"
224252,2012-12-11,House,30,"Title Amendment Agreed To"
224252,2012-12-11,House,31,"Bill Ordered Enrolled"
224252,2012-12-11,House,32,"Presented To The Governor 12/11/2012 @ 4:44 Pm"
224252,2012-12-12,House,33,"Approved By The Governor 12/11/2012 @ 5:21 Pm"
224252,2012-12-12,House,34,"Filed With Secretary Of State 12/11/2012 @ 5:39 Pm"
224252,2012-12-12,House,35,"Assigned Pa 349'12"
224253,2011-01-13,House,1,"Introduced By Representative Kenneth Kurtz"
224253,2011-01-13,House,2,"Read A First Time"
224253,2011-01-13,House,3,"Referred To Committee On Transportation"
224253,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224253,2011-02-09,House,5,"Reported With Recommendation With Substitute H-2"
224253,2011-02-09,House,6,"Referred To Second Reading"
224253,2011-02-16,House,7,"Read A Second Time"
224253,2011-02-16,House,8,"Substitute H-2 Not Adopted"
224253,2011-02-16,House,9,"Substitute H-3 Adopted"
224253,2011-02-16,House,10,"Placed On Third Reading"
224253,2011-02-17,House,11,"Read A Third Time"
224253,2011-02-17,House,12,"Passed; Given Immediate Effect Roll Call # 9 Yeas 109 Nays 0"
224253,2011-02-17,House,13,Transmitted
224253,2011-02-22,Senate,14,"Referred To Committee On Transportation"
224253,2011-04-13,Senate,15,"Reported Favorably Without Amendment"
224253,2011-04-13,Senate,16,"Committee Recommended Immediate Effect"
224253,2011-04-13,Senate,17,"Referred To Committee Of The Whole"
224253,2011-05-03,Senate,18,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
224253,2011-05-03,Senate,19,"Placed On Order Of Third Reading"
224253,2011-05-04,Senate,20,"Passed; Given Immediate Effect Roll Call # 122 Yeas 36 Nays 0 Excused 1 Not Voting 1"
224253,2011-05-04,Senate,21,"Inserted Full Title"
224253,2011-05-04,House,22,"Returned From Senate Without Amendment With Immediate Effect And Full Title"
224253,2011-05-04,House,23,"Full Title Agreed To"
224253,2011-05-04,House,24,"Bill Ordered Enrolled"
224253,2011-05-05,House,25,"Presented To The Governor 5/5/2011 @ 1:35 Pm"
224253,2011-05-18,House,26,"Approved By The Governor 5/17/2011 @ 3:18 Pm"
224253,2011-05-18,House,27,"Filed With Secretary Of State 5/17/2011 @ 3:45 Pm"
224253,2011-05-18,House,28,"Assigned Pa 29'11 With Immediate Effect"
224254,2011-01-13,House,1,"Introduced By Representative Kurt Heise"
224254,2011-01-13,House,2,"Read A First Time"
224254,2011-01-13,House,3,"Referred To Committee On Redistricting And Elections"
224254,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224254,2011-05-10,House,5,"Reported With Recommendation Without Amendment"
224254,2011-05-10,House,6,"Referred To Second Reading"
224254,2011-08-24,House,7,"Read A Second Time"
224254,2011-08-24,House,8,"Placed On Third Reading"
224254,2011-08-24,House,9,"Placed On Immediate Passage"
224254,2011-08-24,House,10,"Read A Third Time"
224254,2011-08-24,House,11,"Passed; Given Immediate Effect Roll Call # 307 Yeas 72 Nays 36"
224254,2011-08-24,House,12,Transmitted
224254,2011-09-07,Senate,13,"Referred To Committee On Local Government And Elections"
224254,2011-10-04,Senate,14,"Reported Favorably With Substitute S-1"
224254,2011-10-04,Senate,15,"Committee Recommended Immediate Effect"
224254,2011-10-04,Senate,16,"Referred To Committee Of The Whole With Substitute S-1"
224254,2011-10-04,Senate,17,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
224254,2011-10-04,Senate,18,"Placed On Order Of Third Reading"
224254,2011-11-03,Senate,19,"Amendment(s) Adopted"
224254,2011-11-03,Senate,20,"Amendment(s) Defeated"
224254,2011-11-03,Senate,21,"Reconsider Vote Postponed"
224254,2011-11-03,Senate,22,"Vote Reconsidered"
224254,2011-11-03,Senate,23,"Amendment(s) Defeated"
224254,2011-11-03,Senate,24,"Passed; Given Immediate Effect Roll Call # 649 Yeas 24 Nays 14 Excused 0 Not Voting 0"
224254,2011-11-03,Senate,25,"Title Amended"
224254,2011-11-03,House,26,"Returned From Senate With Amendment(s) With Immediate Effect And Title Amendment"
224254,2011-11-03,House,27,"Laid Over One Day Under The Rules"
224254,2011-11-09,House,28,"Senate Amendment(s) Concurred In Roll Call # 461 Yeas 69 Nays 39"
224254,2011-11-09,House,29,"Title Amendment Agreed To"
224254,2011-11-09,House,30,"Bill Ordered Enrolled"
224254,2011-11-29,House,31,"Presented To The Governor 11/15/2011 @ 10:00 Am"
224254,2011-11-29,House,32,"Approved By The Governor 11/28/2011 @ 12:46 Pm"
224254,2011-11-29,House,33,"Filed With Secretary Of State 11/29/2011 @ 9:08 Am"
224254,2011-11-29,House,34,"Assigned Pa 233'11 With Immediate Effect"
224255,2011-01-13,House,1,"Introduced By Representative Kurt Heise"
224255,2011-01-13,House,2,"Read A First Time"
224255,2011-01-13,House,3,"Referred To Committee On Redistricting And Elections"
224255,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224255,2011-05-10,House,5,"Reported With Recommendation Without Amendment"
224255,2011-05-10,House,6,"Referred To Second Reading"
224255,2011-08-24,House,7,"Read A Second Time"
224255,2011-08-24,House,8,"Placed On Third Reading"
224255,2011-08-24,House,9,"Placed On Immediate Passage"
224255,2011-08-24,House,10,"Read A Third Time"
224255,2011-08-24,House,11,"Passed; Given Immediate Effect Roll Call # 308 Yeas 72 Nays 36"
224255,2011-08-24,House,12,Transmitted
224255,2011-09-07,Senate,13,"Referred To Committee On Local Government And Elections"
224256,2011-01-13,House,1,"Introduced By Representative Kurt Heise"
224256,2011-01-13,House,2,"Read A First Time"
224256,2011-01-13,House,3,"Referred To Committee On Local, Intergovernmental, And Regional Affairs"
224256,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224257,2011-01-13,House,1,"Introduced By Representative Richard Leblanc"
224257,2011-01-13,House,2,"Read A First Time"
224257,2011-01-13,House,3,"Referred To Committee On Transportation"
224257,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224258,2011-01-13,House,1,"Introduced By Representative Richard Leblanc"
224258,2011-01-13,House,2,"Read A First Time"
224258,2011-01-13,House,3,"Referred To Committee On Judiciary"
224258,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224259,2011-01-13,House,1,"Introduced By Representative Richard Leblanc"
224259,2011-01-13,House,2,"Read A First Time"
224259,2011-01-13,House,3,"Referred To Committee On Judiciary"
224259,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224260,2011-01-13,House,1,"Introduced By Representative Richard Leblanc"
224260,2011-01-13,House,2,"Read A First Time"
224260,2011-01-13,House,3,"Referred To Committee On Judiciary"
224260,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224261,2011-01-13,House,1,"Introduced By Representative Richard Leblanc"
224261,2011-01-13,House,2,"Read A First Time"
224261,2011-01-13,House,3,"Referred To Committee On Judiciary"
224261,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224262,2011-01-13,House,1,"Introduced By Representative Richard Leblanc"
224262,2011-01-13,House,2,"Read A First Time"
224262,2011-01-13,House,3,"Referred To Committee On Judiciary"
224262,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224262,2011-03-10,House,5,"Reported With Recommendation With Substitute H-1"
224262,2011-03-10,House,6,"Referred To Second Reading"
224262,2011-03-23,House,7,"Read A Second Time"
224262,2011-03-23,House,8,"Substitute H-1 Adopted"
224262,2011-03-23,House,9,"Placed On Third Reading"
224262,2011-03-24,House,10,"Read A Third Time"
224262,2011-03-24,House,11,"Passed; Given Immediate Effect Roll Call # 57 Yeas 99 Nays 11"
224262,2011-03-24,House,12,Transmitted
224262,2011-04-12,Senate,13,"Referred To Committee On Judiciary"
224262,2011-05-25,Senate,14,"Reported Favorably Without Amendment"
224262,2011-05-25,Senate,15,"Committee Recommended Immediate Effect"
224262,2011-05-25,Senate,16,"Referred To Committee Of The Whole"
224263,2011-01-13,House,1,"Introduced By Representative Richard Leblanc"
224263,2011-01-13,House,2,"Read A First Time"
224263,2011-01-13,House,3,"Referred To Committee On Regulatory Reform"
224263,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224264,2011-01-13,House,1,"Introduced By Representative Richard Leblanc"
224264,2011-01-13,House,2,"Read A First Time"
224264,2011-01-13,House,3,"Referred To Committee On Families, Children, And Seniors"
224264,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224265,2011-01-13,House,1,"Introduced By Representative Jim Stamas"
224265,2011-01-13,House,2,"Read A First Time"
224265,2011-01-13,House,3,"Referred To Committee On Regulatory Reform"
224265,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224265,2011-05-11,House,5,"Reported With Recommendation With Substitute H-2"
224265,2011-05-11,House,6,"Referred To Second Reading"
224265,2011-06-15,House,7,"Read A Second Time"
224265,2011-06-15,House,8,"Substitute H-2 Adopted"
224265,2011-06-15,House,9,"Placed On Third Reading"
224265,2011-06-16,House,10,"Read A Third Time"
224265,2011-06-16,House,11,"Passed; Given Immediate Effect Roll Call # 197 Yeas 100 Nays 8"
224265,2011-06-16,House,12,Transmitted
224265,2011-06-21,Senate,13,"Referred To Committee On Economic Development"
224266,2011-01-13,House,1,"Introduced By Representative Dave Agema"
224266,2011-01-13,House,2,"Read A First Time"
224266,2011-01-13,House,3,"Referred To Committee On Regulatory Reform"
224266,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224266,2011-05-11,House,5,"Reported With Recommendation With Substitute H-1"
224266,2011-05-11,House,6,"Referred To Second Reading"
224266,2011-06-15,House,7,"Read A Second Time"
224266,2011-06-15,House,8,"Substitute H-1 Adopted"
224266,2011-06-15,House,9,"Placed On Third Reading"
224266,2011-06-16,House,10,"Read A Third Time"
224266,2011-06-16,House,11,"Passed; Given Immediate Effect Roll Call # 198 Yeas 105 Nays 3"
224266,2011-06-16,House,12,Transmitted
224266,2011-06-21,Senate,13,"Referred To Committee On Economic Development"
224266,2011-11-03,Senate,14,"Reported Favorably Without Amendment"
224266,2011-11-03,Senate,15,"Committee Recommended Immediate Effect"
224266,2011-11-03,Senate,16,"Referred To Committee Of The Whole"
224266,2011-11-09,Senate,17,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
224266,2011-11-09,Senate,18,"Placed On Order Of Third Reading"
224266,2011-11-10,Senate,19,"Passed; Given Immediate Effect Roll Call # 682 Yeas 27 Nays 9 Excused 2 Not Voting 0"
224266,2011-11-10,Senate,20,"Inserted Full Title"
224266,2011-11-10,House,21,"Returned From Senate Without Amendment With Immediate Effect And Full Title"
224266,2011-11-10,House,22,"Full Title Agreed To"
224266,2011-11-10,House,23,"Bill Ordered Enrolled"
224266,2011-11-29,House,24,"Presented To The Governor 11/18/2011 @ 9:38 Am"
224266,2011-12-06,House,25,"Approved By The Governor 11/28/2011 @ 12:52 Pm"
224266,2011-12-06,House,26,"Filed With Secretary Of State 12/1/2011 @ 2:47 Pm"
224266,2011-12-06,House,27,"Assigned Pa 235'11 With Immediate Effect"
224267,2011-01-13,House,1,"Introduced By Representative Ken Yonker"
224267,2011-01-13,House,2,"Read A First Time"
224267,2011-01-13,House,3,"Referred To Committee On Regulatory Reform"
224267,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224268,2011-01-13,House,1,"Introduced By Representative Tom Mcmillin"
224268,2011-01-13,House,2,"Read A First Time"
224268,2011-01-13,House,3,"Referred To Committee On Education"
224268,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224269,2011-01-13,House,1,"Introduced By Representative Mark Ouimet"
224269,2011-01-13,House,2,"Read A First Time"
224269,2011-01-13,House,3,"Referred To Committee On Banking And Financial Services"
224269,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224270,2011-01-13,House,1,"Introduced By Representative Dave Agema"
224270,2011-01-13,House,2,"Read A First Time"
224270,2011-01-13,House,3,"Referred To Committee On Natural Resources, Tourism, And Outdoor Recreation"
224270,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224271,2011-01-13,House,1,"Introduced By Representative Dave Agema"
224271,2011-01-13,House,2,"Read A First Time"
224271,2011-01-13,House,3,"Referred To Committee On Tax Policy"
224271,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224272,2011-01-13,House,1,"Introduced By Representative Dave Agema"
224272,2011-01-13,House,2,"Read A First Time"
224272,2011-01-13,House,3,"Referred To Committee On Transportation"
224272,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224273,2011-01-13,House,1,"Introduced By Representative Dave Agema"
224273,2011-01-13,House,2,"Read A First Time"
224273,2011-01-13,House,3,"Referred To Committee On Commerce"
224273,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224273,2012-11-08,House,5,"Notice Given To Discharge Committee"
224273,2012-11-27,House,6,"Motion To Discharge Committee Postponed For Day"
224274,2011-01-13,House,1,"Introduced By Representative Dave Agema"
224274,2011-01-13,House,2,"Read A First Time"
224274,2011-01-13,House,3,"Referred To Committee On Transportation"
224274,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224274,2011-06-22,House,5,"Reported With Recommendation With Substitute H-3"
224274,2011-06-22,House,6,"Referred To Second Reading"
224274,2012-04-25,House,7,"Read A Second Time"
224274,2012-04-25,House,8,"Substitute  H-3 Adopted"
224274,2012-04-25,House,9,"Placed On Third Reading"
224274,2012-04-26,House,10,"Read A Third Time"
224274,2012-04-26,House,11,"Passed; Given Immediate Effect Roll Call # 199 Yeas 81 Nays 29"
224274,2012-04-26,House,12,Transmitted
224274,2012-05-01,Senate,13,"Referred To Committee On Transportation"
224274,2012-06-06,Senate,14,"Reported Favorably With Substitute S-1"
224274,2012-06-06,Senate,15,"Committee Recommended Immediate Effect"
224274,2012-06-06,Senate,16,"Referred To Committee Of The Whole With Substitute S-1"
224274,2012-06-13,Senate,17,"Reported By Committee Of The Whole Favorably With Substitute S-1"
224274,2012-06-13,Senate,18,"Substitute  S-1 Concurred In"
224274,2012-06-13,Senate,19,"Placed On Order Of Third Reading With Substitute S-1"
224274,2012-06-14,Senate,20,"Substitute S-2 Adopted"
224274,2012-06-14,Senate,21,"Passed; Given Immediate Effect Roll Call # 542 Yeas 37 Nays 1 Excused 0 Not Voting 0"
224274,2012-06-14,Senate,22,"Inserted Full Title"
224274,2012-06-14,House,23,"Returned From Senate With Substitute S-2 With Immediate Effect And Full Title"
224274,2012-06-14,House,24,"Laid Over One Day Under The Rules"
224274,2012-06-14,House,25,"Rule Suspended"
224274,2012-06-14,House,26,"Senate Substitute S-2 Concurred In"
224274,2012-06-14,House,27," Roll Call # 486 Yeas 87 Nays 22"
224274,2012-06-14,House,28,"Full Title Agreed To"
224274,2012-06-14,House,29,"Bill Ordered Enrolled"
224274,2012-07-18,House,30,"Presented To The Governor 6/21/2012 @ 3:16 Pm"
224274,2012-07-18,House,31,"Approved By The Governor 6/25/2012 @ 3:34 Pm"
224274,2012-07-18,House,32,"Filed With Secretary Of State 6/29/2012 @ 2:14 Pm"
224274,2012-07-18,House,33,"Assigned Pa 226'12 With Immediate Effect"
224275,2011-01-13,House,1,"Introduced By Representative Dave Agema"
224275,2011-01-13,House,2,"Read A First Time"
224275,2011-01-13,House,3,"Referred To Committee On Commerce"
224275,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224275,2012-11-08,House,5,"Notice Given To Discharge Committee"
224275,2012-11-27,House,6,"Motion To Discharge Committee Postponed For Day"
224276,2011-01-13,House,1,"Introduced By Representative Dave Agema"
224276,2011-01-13,House,2,"Read A First Time"
224276,2011-01-13,House,3,"Referred To Committee On Tax Policy"
224276,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224277,2011-01-13,House,1,"Introduced By Representative Dave Agema"
224277,2011-01-13,House,2,"Read A First Time"
224277,2011-01-13,House,3,"Referred To Committee On Natural Resources, Tourism, And Outdoor Recreation"
224277,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224278,2011-01-13,House,1,"Introduced By Representative Wayne Schmidt"
224278,2011-01-13,House,2,"Read A First Time"
224278,2011-01-13,House,3,"Referred To Committee On Transportation"
224278,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224278,2011-06-29,House,5,"Reported With Recommendation Without Amendment"
224278,2011-06-29,House,6,"Referred To Second Reading"
224278,2011-11-29,House,7,"Read A Second Time"
224278,2011-11-29,House,8,"Placed On Third Reading"
224278,2011-11-30,House,9,"Read A Third Time"
224278,2011-11-30,House,10,"Passed; Given Immediate Effect Roll Call # 510 Yeas 73 Nays 33"
224278,2011-11-30,House,11,Transmitted
224278,2011-12-01,Senate,12,"Referred To Committee On Transportation"
224279,2011-01-13,House,1,"Introduced By Representative Wayne Schmidt"
224279,2011-01-13,House,2,"Read A First Time"
224279,2011-01-13,House,3,"Referred To Committee On Transportation"
224279,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224279,2011-06-29,House,5,"Reported With Recommendation Without Amendment"
224279,2011-06-29,House,6,"Referred To Second Reading"
224279,2011-11-29,House,7,"Read A Second Time"
224279,2011-11-29,House,8,"Placed On Third Reading"
224279,2011-11-30,House,9,"Read A Third Time"
224279,2011-11-30,House,10,"Passed; Given Immediate Effect Roll Call # 511 Yeas 74 Nays 32"
224279,2011-11-30,House,11,Transmitted
224279,2011-12-01,Senate,12,"Referred To Committee On Transportation"
224280,2011-01-13,House,1,"Introduced By Representative Wayne Schmidt"
224280,2011-01-13,House,2,"Read A First Time"
224280,2011-01-13,House,3,"Referred To Committee On Transportation"
224280,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224280,2011-06-29,House,5,"Reported With Recommendation Without Amendment"
224280,2011-06-29,House,6,"Referred To Second Reading"
224280,2011-11-29,House,7,"Read A Second Time"
224280,2011-11-29,House,8,"Placed On Third Reading"
224280,2011-11-30,House,9,"Read A Third Time"
224280,2011-11-30,House,10,"Passed; Given Immediate Effect Roll Call # 512 Yeas 75 Nays 31"
224280,2011-11-30,House,11,Transmitted
224280,2011-12-01,Senate,12,"Referred To Committee On Transportation"
224281,2011-01-13,House,1,"Introduced By Representative Wayne Schmidt"
224281,2011-01-13,House,2,"Read A First Time"
224281,2011-01-13,House,3,"Referred To Committee On Tax Policy"
224281,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224282,2011-01-13,House,1,"Introduced By Representative Wayne Schmidt"
224282,2011-01-13,House,2,"Read A First Time"
224282,2011-01-13,House,3,"Referred To Committee On Transportation"
224282,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224283,2011-01-13,House,1,"Introduced By Representative Wayne Schmidt"
224283,2011-01-13,House,2,"Read A First Time"
224283,2011-01-13,House,3,"Referred To Committee On Tax Policy"
224283,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224284,2011-01-13,House,1,"Introduced By Representative Wayne Schmidt"
224284,2011-01-13,House,2,"Read A First Time"
224284,2011-01-13,House,3,"Referred To Committee On Transportation"
224284,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224285,2011-01-13,House,1,"Introduced By Representative Eileen Kowall"
224285,2011-01-13,House,2,"Read A First Time"
224285,2011-01-13,House,3,"Referred To Committee On Transportation"
224285,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224286,2011-01-13,House,1,"Introduced By Representative Eileen Kowall"
224286,2011-01-13,House,2,"Read A First Time"
224286,2011-01-13,House,3,"Referred To Committee On Transportation"
224286,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224287,2011-01-13,House,1,"Introduced By Representative Eileen Kowall"
224287,2011-01-13,House,2,"Read A First Time"
224287,2011-01-13,House,3,"Referred To Committee On Government Operations"
224287,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224288,2011-01-13,House,1,"Introduced By Representative Eileen Kowall"
224288,2011-01-13,House,2,"Read A First Time"
224288,2011-01-13,House,3,"Referred To Committee On Government Operations"
224288,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224289,2011-01-13,House,1,"Introduced By Representative Cindy Denby"
224289,2011-01-13,House,2,"Read A First Time"
224289,2011-01-13,House,3,"Referred To Committee On Government Operations"
224289,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224290,2011-01-13,House,1,"Introduced By Representative Mark Meadows"
224290,2011-01-13,House,2,"Read A First Time"
224290,2011-01-13,House,3,"Referred To Committee On Government Operations"
224290,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224291,2011-01-13,House,1,"Introduced By Representative Greg Macmaster"
224291,2011-01-13,House,2,"Read A First Time"
224291,2011-01-13,House,3,"Referred To Committee On Regulatory Reform"
224291,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224291,2011-03-23,House,5,"Reported With Recommendation With Substitute H-1"
224291,2011-03-23,House,6,"Referred To Second Reading"
224291,2011-06-15,House,7,"Read A Second Time"
224291,2011-06-15,House,8,"Substitute H-1 Adopted"
224291,2011-06-15,House,9,"Placed On Third Reading"
224291,2011-06-16,House,10,"Read A Third Time"
224291,2011-06-16,House,11,"Passed; Given Immediate Effect Roll Call # 195 Yeas 103 Nays 5"
224291,2011-06-16,House,12,Transmitted
224291,2011-06-21,Senate,13,"Referred To Committee On Economic Development"
224291,2011-11-03,Senate,14,"Reported Favorably With Substitute S-2"
224291,2011-11-03,Senate,15,"Committee Recommended Immediate Effect"
224291,2011-11-03,Senate,16,"Referred To Committee Of The Whole With Substitute S-2"
224291,2011-11-09,Senate,17,"Reported By Committee Of The Whole Favorably With Substitute S-2"
224291,2011-11-09,Senate,18,"Substitute  S-2 Concurred In"
224291,2011-11-09,Senate,19,"Placed On Order Of Third Reading With Substitute S-2"
224291,2011-11-10,Senate,20,"Passed; Given Immediate Effect Roll Call # 683 Yeas 25 Nays 11 Excused 2 Not Voting 0"
224291,2011-11-10,Senate,21,"Inserted Full Title"
224291,2011-11-10,House,22,"Returned From Senate With Substitute S-2 With Immediate Effect And Full Title"
224291,2011-11-10,House,23,"Laid Over One Day Under The Rules"
224291,2011-11-10,House,24,"Rule Suspended"
224291,2011-11-10,House,25,"Senate Substitute S-2 Concurred In"
224291,2011-11-10,House,26," Roll Call # 485 Yeas 101 Nays 6"
224291,2011-11-10,House,27,"Full Title Agreed To"
224291,2011-11-10,House,28,"Bill Ordered Enrolled"
224291,2011-11-29,House,29,"Presented To The Governor 11/18/2011 @ 9:40 Am"
224291,2011-12-06,House,30,"Approved By The Governor 11/28/2011 @ 12:54 Pm"
224291,2011-12-06,House,31,"Filed With Secretary Of State 12/1/2011 @ 2:49 Pm"
224291,2011-12-06,House,32,"Assigned Pa 236'11 With Immediate Effect"
224292,2011-01-13,House,1,"Introduced By Representative Greg Macmaster"
224292,2011-01-13,House,2,"Read A First Time"
224292,2011-01-13,House,3,"Referred To Committee On Regulatory Reform"
224292,2011-01-18,House,4,"Printed Bill Filed 01/14/2011"
224292,2011-03-23,House,5,"Reported With Recommendation With Substitute H-2"
224292,2011-03-23,House,6,"Referred To Second Reading"
224292,2011-06-15,House,7,"Read A Second Time"
224292,2011-06-15,House,8,"Substitute H-2 Adopted"
224292,2011-06-15,House,9,"Placed On Third Reading"
224292,2011-06-16,House,10,"Read A Third Time"
224292,2011-06-16,House,11,"Passed; Given Immediate Effect Roll Call # 196 Yeas 105 Nays 3"
224292,2011-06-16,House,12,Transmitted
224292,2011-06-21,Senate,13,"Referred To Committee On Economic Development"
224292,2011-11-03,Senate,14,"Reported Favorably Without Amendment"
224292,2011-11-03,Senate,15,"Committee Recommended Immediate Effect"
224292,2011-11-03,Senate,16,"Referred To Committee Of The Whole"
224292,2011-11-09,Senate,17,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
224292,2011-11-09,Senate,18,"Placed On Order Of Third Reading"
