bill_id,date,chamber,sequence,action
1656317,2023-01-12,House,1,"Introduced By Representative Brenda Carter"
1656317,2023-01-12,House,2,"Read A First Time"
1656317,2023-01-12,House,3,"Referred To Committee On Labor"
1656317,2023-01-17,House,4,"Bill Electronically Reproduced 01/12/2023"
1656317,2023-03-08,House,5,"Reported With Recommendation Without Amendment"
1656317,2023-03-08,House,6,"Referred To Second Reading"
1656317,2023-03-08,House,7,"Read A Second Time"
1656317,2023-03-08,House,8,"Placed On Third Reading"
1656317,2023-03-08,House,9,"Placed On Immediate Passage"
1656317,2023-03-08,House,10,"Read A Third Time"
1656317,2023-03-08,House,11,"Passed; Given Immediate Effect Roll Call # 22 Yeas 56 Nays 53 Excused 0 Not Voting 1"
1656317,2023-03-08,House,12,Transmitted
1656317,2023-03-09,Senate,13,"Referred To Committee On Labor"
1656317,2023-03-15,Senate,14,"Reported Favorably Without Amendment"
1656317,2023-03-15,Senate,15,"Referred To Committee Of The Whole"
1656317,2023-03-21,Senate,16,"Reported By Committee Of The Whole Favorably With Substitute (s-6)"
1656317,2023-03-21,Senate,17,"Substitute (s-6) Concurred In"
1656317,2023-03-21,Senate,18,"Placed On Order Of Third Reading With Substitute (s-6)"
1656317,2023-03-21,Senate,19,"Rules Suspended"
1656317,2023-03-21,Senate,20,"Placed On Immediate Passage"
1656317,2023-03-21,Senate,21,"Amendment(s) Defeated"
1656317,2023-03-21,Senate,22,"Passed Roll Call # 99 Yeas 20 Nays 16 Excused 2 Not Voting 0"
1656317,2023-03-21,Senate,23,"Title Amended"
1656317,2023-03-21,House,24,"Returned From Senate With Substitute (s-6) With Title Amendment"
1656317,2023-03-21,House,25,"Laid Over One Day Under The Rules"
1656317,2023-03-21,House,26,"Rule Suspended"
1656317,2023-03-21,House,27,"Senate Substitute (s-6) Concurred In"
1656317,2023-03-21,House,28,"Roll Call Roll Call # 37 Yeas 56 Nays 52 Excused 0 Not Voting 2"
1656317,2023-03-21,House,29,"Title Amendment Agreed To"
1656317,2023-03-21,House,30,"Bill Ordered Enrolled"
1656317,2023-03-23,House,31,"Presented To The Governor 03/23/2023 12:05 Pm"
1656317,2023-04-11,House,32,"Approved By The Governor 03/24/2023 09:36 Am"
1656317,2023-03-23,House,33,"Filed With Secretary Of State 03/24/2023 01:06 Pm"
1656317,2023-03-23,House,34,"Assigned Pa 10'23"
1656337,2023-01-12,House,1,"Introduced By Representative Jennifer Conlin"
1656337,2023-01-12,House,2,"Read A First Time"
1656337,2023-01-12,House,3,"Referred To Committee On Insurance And Financial Services"
1656337,2023-01-17,House,4,"Bill Electronically Reproduced 01/12/2023"
1656337,2024-05-23,House,5,"Reported With Recommendation With Substitute (h-4)"
1656337,2024-05-23,House,6,"Referred To Second Reading"
1656358,2023-01-12,Senate,1,"Introduced By Senator Veronica Klinefelt"
1656358,2023-01-12,Senate,2,"Referred To Committee On Labor"
1656358,2023-03-14,Senate,3,"Reported Favorably Without Amendment"
1656358,2023-03-14,Senate,4,"Referred To Committee Of The Whole"
1656358,2023-03-14,Senate,5,"Reported By Committee Of The Whole Favorably With Substitute (s-10)"
1656358,2023-03-14,Senate,6,"Substitute (s-10) Concurred In"
1656358,2023-03-14,Senate,7,"Placed On Order Of Third Reading With Substitute (s-10)"
1656358,2023-03-14,Senate,8,"Rules Suspended"
1656358,2023-03-14,Senate,9,"Placed On Immediate Passage"
1656358,2023-03-14,Senate,10,"Amendment(s) Defeated"
1656358,2023-03-14,Senate,11,"Passed Roll Call # 74 Yeas 20 Nays 17 Excused 1 Not Voting 0"
1656358,2023-03-15,House,12,"Received On 03/15/2023"
1656358,2023-03-15,House,13,"Read A First Time"
1656358,2023-03-15,House,14,"Referred To Committee On Labor"
1656358,2023-03-21,House,15,"Rule Suspended"
1656358,2023-03-21,House,16,"Motion To Discharge Committee Approved"
1656358,2023-03-21,House,17,"Placed On Second Reading"
1656358,2023-03-21,House,18,"Read A Second Time"
1656358,2023-03-21,House,19,"Placed On Third Reading"
1656358,2023-03-21,House,20,"Placed On Immediate Passage"
1656358,2023-03-21,House,21,"Read A Third Time"
1656358,2023-03-21,House,22,"Passed; Given Immediate Effect Roll Call # 33 Yeas 56 Nays 52 Excused 0 Not Voting 2"
1656358,2023-03-21,House,23,"Returned To Senate"
1656358,2023-03-21,Senate,24,"Ordered Enrolled"
1656358,2023-03-23,House,25,"House Requests Return"
1656358,2023-03-23,Senate,26,"House Requests Return"
1656358,2023-03-23,Senate,27,"Enrollment Vacated"
1656358,2023-03-23,Senate,28,"Return Granted"
1656358,2023-04-11,House,29,"Returned As Requested"
1656385,2023-01-12,Senate,1,"Introduced By Senator Kevin Hertel"
1656385,2023-01-12,Senate,2,"Referred To Committee On Finance, Insurance, And Consumer Protection"
1656385,2023-01-26,Senate,3,"Reported Favorably Without Amendment"
1656385,2023-01-26,Senate,4,"Committee Recommended Immediate Effect"
1656385,2023-01-26,Senate,5,"Referred To Committee Of The Whole"
1656385,2023-01-26,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute (s-2)"
1656385,2023-01-26,Senate,7,"Substitute (s-2) Concurred In"
1656385,2023-01-26,Senate,8,"Placed On Order Of Third Reading With Substitute (s-2)"
1656385,2023-01-26,Senate,9,"Rules Suspended"
1656385,2023-01-26,Senate,10,"Placed On Immediate Passage"
1656385,2023-01-26,Senate,11,"Amendment(s) Ruled Not Germane"
1656385,2023-01-26,Senate,12,"Amendment(s) Defeated"
1656385,2023-01-26,Senate,13,"Passed Roll Call # 14 Yeas 23 Nays 15 Excused 0 Not Voting 0"
1656385,2023-01-26,House,14,"Received On 01/26/2023"
1656385,2023-01-26,House,15,"Read A First Time"
1656385,2023-01-26,House,16,"Referred To Committee On Tax Policy"
1656407,2023-01-12,Senate,1,"Introduced By Senator Joseph Bellino"
1656407,2023-01-12,Senate,2,"Referred To Committee On Local Government"
1656430,2023-01-12,House,1,"Introduced By Representative Bradley Slagh"
1656430,2023-01-12,House,2,"Read A First Time"
1656430,2023-01-12,House,3,"Referred To Committee On Transportation, Mobility, And Infrastructure"
1656430,2023-01-17,House,4,"Bill Electronically Reproduced 01/12/2023"
1656430,2023-06-13,House,5,"Reported With Recommendation Without Amendment"
1656430,2023-06-13,House,6,"Referred To Second Reading"
1656430,2023-10-12,House,7,"Read A Second Time"
1656430,2023-10-12,House,8,"Placed On Third Reading"
1656430,2023-10-12,House,9,"Placed On Immediate Passage"
1656430,2023-10-12,House,10,"Read A Third Time"
1656430,2023-10-12,House,11,"Passed; Given Immediate Effect Roll Call # 355 Yeas 100 Nays 10 Excused 0 Not Voting 0"
1656430,2023-10-12,House,12,Transmitted
1656430,2023-10-17,Senate,13,"Referred To Committee On Transportation And Infrastructure"
1656430,2024-02-21,Senate,14,"Reported Favorably Without Amendment"
1656430,2024-02-21,Senate,15,"Referred To Committee Of The Whole"
1656430,2024-03-14,Senate,16,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
1656430,2024-03-14,Senate,17,"Placed On Order Of Third Reading"
1656430,2024-03-19,Senate,18,"Passed; Given Immediate Effect Roll Call # 60 Yeas 37 Nays 0 Excused 1 Not Voting 0"
1656430,2024-03-19,Senate,19,"Inserted Full Title"
1656430,2024-03-19,House,20,"Returned From Senate Without Amendment With Immediate Effect And Full Title"
1656430,2024-03-19,House,21,"Full Title Agreed To"
1656430,2024-03-19,House,22,"Bill Ordered Enrolled"
1656430,2024-04-09,House,23,"Presented To The Governor 03/27/2024 11:02 Am"
1656430,2024-04-09,House,24,"Approved By The Governor 04/02/2024 01:16 Pm"
1656430,2024-04-09,House,25,"Filed With Secretary Of State 04/02/2024 02:10 Pm"
1656430,2024-04-09,House,26,"Assigned Pa 33'24 With Immediate Effect"
1656453,2023-01-12,House,1,"Introduced By Representative Andrew W. Beeler"
1656453,2023-01-12,House,2,"Read A First Time"
1656453,2023-01-12,House,3,"Referred To Committee On Government Operations"
1656453,2023-01-17,House,4,"Bill Electronically Reproduced 01/12/2023"
1656453,2023-04-11,House,5,"Notice Given To Discharge Committee"
1656453,2023-04-12,House,6,"Notice Given To Discharge Committee"
1656453,2023-04-13,House,7,"Notice Given To Discharge Committee"
1656453,2023-04-19,House,8,"Motion To Discharge Committee Postponed For Day"
1656476,2023-01-12,Senate,1,"Introduced By Senator Jeremy Moss"
1656476,2023-01-12,Senate,2,"Rules Suspended"
1656476,2023-01-12,Senate,3,"Referred To Committee Of The Whole"
1656476,2023-01-26,Senate,4,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
1656476,2023-01-26,Senate,5,"Placed On Order Of Third Reading"
1656476,2023-01-26,Senate,6,"Rules Suspended"
1656476,2023-01-26,Senate,7,"Placed On Immediate Passage"
1656476,2023-01-26,Senate,8,"Passed Roll Call # 9 Yeas 20 Nays 18 Excused 0 Not Voting 0"
1656476,2023-01-26,House,9,"Received On 01/26/2023"
1656476,2023-01-26,House,10,"Read A First Time"
1656476,2023-01-26,House,11,"Referred To Committee On Elections"
1656476,2023-01-31,House,12,"Rule Suspended"
1656476,2023-01-31,House,13,"Motion To Discharge Committee Approved"
1656476,2023-01-31,House,14,"Placed On Second Reading"
1656476,2023-01-31,House,15,"Read A Second Time"
1656476,2023-01-31,House,16,"Placed On Third Reading"
1656476,2023-01-31,House,17,"Placed On Immediate Passage"
1656476,2023-01-31,House,18,"Read A Third Time"
1656476,2023-01-31,House,19,"Passed; Given Immediate Effect Roll Call # 10 Yeas 56 Nays 53 Excused 0 Not Voting 1"
1656476,2023-01-31,House,20,"Inserted Full Title"
1656476,2023-01-31,House,21,"Returned To Senate"
1656476,2023-02-01,Senate,22,"Ordered Enrolled"
1656476,2023-02-02,Senate,23,"Presented To Governor 02/01/2023 12:22 Pm"
1656476,2023-02-02,Senate,24,"Approved By Governor 02/01/2023 12:54 Pm"
1656476,2023-02-02,Senate,25,"Filed With Secretary Of State 02/01/2023 01:44 Pm"
1656476,2023-02-02,Senate,26,"Assigned Pa 0002'23"
1656502,2023-01-12,Senate,1,"Introduced By Senator Darrin Camilleri"
1656502,2023-01-12,Senate,2,"Referred To Committee On Labor"
1656522,2023-01-12,House,1,"Introduced By Representative Bill Schuette"
1656522,2023-01-12,House,2,"Read A First Time"
1656522,2023-01-12,House,3,"Referred To Committee On Government Operations"
1656522,2023-01-17,House,4,"Bill Electronically Reproduced 01/12/2023"
1656522,2023-04-11,House,5,"Notice Given To Discharge Committee"
1656522,2023-04-12,House,6,"Notice Given To Discharge Committee"
1656522,2023-04-13,House,7,"Notice Given To Discharge Committee"
1656522,2023-04-19,House,8,"Motion To Discharge Committee Postponed For Day"
1656542,2023-01-12,Senate,1,"Introduced By Senator Joseph Bellino"
1656542,2023-01-12,Senate,2,"Referred To Committee On Finance, Insurance, And Consumer Protection"
1656567,2023-01-12,Senate,1,"Introduced By Senator Dayna Polehanki"
1656567,2023-01-12,Senate,2,"Referred To Committee On Education"
1656567,2023-02-01,Senate,3,"Reported Favorably Without Amendment"
1656567,2023-02-01,Senate,4,"Committee Recommended Immediate Effect"
1656567,2023-02-01,Senate,5,"Referred To Committee Of The Whole"
1656567,2023-02-07,Senate,6,"Reported By Committee Of The Whole Favorably With Substitute (s-2)"
1656567,2023-02-07,Senate,7,"Substitute (s-2) Concurred In"
1656567,2023-02-07,Senate,8,"Placed On Order Of Third Reading With Substitute (s-2)"
1656567,2023-02-08,Senate,9,"Amendment(s) Defeated"
1656567,2023-02-08,Senate,10,"Passed Roll Call # 20 Yeas 22 Nays 16 Excused 0 Not Voting 0"
1656567,2023-02-08,House,11,"Received On 02/08/2023"
1656567,2023-02-08,House,12,"Read A First Time"
1656567,2023-02-08,House,13,"Referred To Committee On Education"
1656567,2023-02-28,House,14,"Reported With Recommendation Without Amendment"
1656567,2023-04-13,House,15,"Referred To Second Reading"
1656567,2023-03-07,House,16,"Read A Second Time"
1656567,2023-03-07,House,17,"Placed On Third Reading"
1656567,2023-03-07,House,18,"Placed On Immediate Passage"
1656567,2023-03-07,House,19,"Read A Third Time"
1656567,2023-03-07,House,20,"Passed; Given Immediate Effect Roll Call # 17 Yeas 57 Nays 51 Excused 0 Not Voting 2"
1656567,2023-03-07,House,21,"Inserted Full Title"
1656567,2023-03-07,House,22,"Returned To Senate"
1656567,2023-03-08,Senate,23,"Immediate Effect Defeated"
1656567,2023-03-08,Senate,24,"Full Title Agreed To"
1656567,2023-03-08,Senate,25,"Ordered Enrolled"
1656567,2023-03-14,Senate,26,"Presented To Governor 03/14/2023 11:17 Am"
1656567,2023-04-11,Senate,27,"Approved By Governor 03/24/2023 09:30 Am"
1656567,2023-04-11,Senate,28,"Filed With Secretary Of State 03/24/2023 01:00 Pm"
1656567,2023-04-11,Senate,29,"Assigned Pa 0007'23"
1656587,2023-01-12,Senate,1,"Introduced By Senator Kristen Mcdonald Rivet"
1656587,2023-01-12,Senate,2,"Referred To Committee On Housing And Human Services"
1656587,2023-01-25,Senate,3,"Reported Favorably With Substitute (s-5)"
1656587,2023-01-25,Senate,4,"Referred To Committee Of The Whole With Substitute (s-5)"
1656587,2023-01-26,Senate,5,"Reported By Committee Of The Whole Favorably With Substitute (s-5)"
1656587,2023-01-26,Senate,6,"Substitute (s-5) Concurred In"
1656587,2023-01-26,Senate,7,"Placed On Order Of Third Reading With Substitute (s-5)"
1656587,2023-01-26,Senate,8,"Rules Suspended"
1656587,2023-01-26,Senate,9,"Placed On Immediate Passage"
1656587,2023-01-26,Senate,10,"Passed Roll Call # 8 Yeas 27 Nays 11 Excused 0 Not Voting 0"
1656587,2023-01-26,House,11,"Received On 01/26/2023"
1656587,2023-01-26,House,12,"Read A First Time"
1656587,2023-01-26,House,13,"Referred To Committee On Tax Policy"
1656609,2023-01-12,House,1,"Introduced By Representative Regina Weiss"
1656609,2023-01-12,House,2,"Read A First Time"
1656609,2023-01-12,House,3,"Referred To Committee On Labor"
1656609,2023-01-17,House,4,"Bill Electronically Reproduced 01/12/2023"
1656609,2023-03-08,House,5,"Reported With Recommendation Without Amendment"
1656609,2023-03-08,House,6,"Referred To Second Reading"
1656609,2023-03-08,House,7,"Read A Second Time"
1656609,2023-03-08,House,8,"Substitute (h-2) Adopted"
1656609,2023-03-08,House,9,"Placed On Third Reading"
1656609,2023-03-08,House,10,"Placed On Immediate Passage"
1656609,2023-03-08,House,11,"Read A Third Time"
1656609,2023-03-08,House,12,"Passed; Given Immediate Effect Roll Call # 21 Yeas 56 Nays 53 Excused 0 Not Voting 1"
1656609,2023-03-08,House,13,"Title Amended"
1656609,2023-03-08,House,14,Transmitted
1656609,2023-03-09,Senate,15,"Referred To Committee On Labor"
1656638,2023-01-12,House,1,"Introduced By Representative Jerry Neyer"
1656638,2023-01-12,House,2,"Read A First Time"
1656638,2023-01-12,House,3,"Referred To Committee On Agriculture"
1656638,2023-01-17,House,4,"Bill Electronically Reproduced 01/12/2023"
1656638,2023-10-11,House,5,"Rule Suspended"
1656638,2023-10-11,House,6,"Motion To Discharge Committee Approved"
1656638,2023-10-11,House,7,"Placed On Second Reading"
1656638,2023-10-11,House,8,"Read A Second Time"
1656638,2023-10-11,House,9,"Placed On Third Reading"
1656638,2023-10-11,House,10,"Substitute (h-1) Adopted"
1656638,2024-02-29,House,11,"Read A Third Time"
1656638,2024-02-29,House,12,"Passed; Given Immediate Effect Roll Call # 18 Yeas 93 Nays 13 Excused 0 Not Voting 2"
1656638,2024-02-29,House,13,Transmitted
1656638,2024-03-05,Senate,14,"Referred To Committee On Government Operations"
1656659,2023-01-12,Senate,1,"Introduced By Senator Joseph Bellino"
1656659,2023-01-12,Senate,2,"Referred To Committee On Finance, Insurance, And Consumer Protection"
1656684,2023-01-12,House,1,"Introduced By Representative Nate Shannon"
1656684,2023-01-12,House,2,"Read A First Time"
1656684,2023-01-12,House,3,"Referred To Committee On Tax Policy"
1656684,2023-01-17,House,4,"Bill Electronically Reproduced 01/12/2023"
1656684,2023-01-26,House,5,"Rule Suspended"
1656684,2023-01-26,House,6,"Motion To Discharge Committee Approved"
1656684,2023-01-26,House,7,"Placed On Second Reading"
1656684,2023-01-26,House,8,"Read A Second Time"
1656684,2023-01-26,House,9,"Substitute (h-4) Adopted"
1656684,2023-01-26,House,10,"Placed On Third Reading"
1656684,2023-01-26,House,11,"Placed On Immediate Passage"
1656684,2023-01-26,House,12,"Read A Third Time"
1656684,2023-01-26,House,13,"Passed; Given Immediate Effect Roll Call # 6 Yeas 100 Nays 8 Excused 0 Not Voting 2"
1656684,2023-01-26,House,14,Transmitted
1656684,2023-01-31,Senate,15,"Rules Suspended"
1656684,2023-01-31,Senate,16,"Referred To Committee Of The Whole"
1656684,2023-04-26,Senate,17,"Referred To Committee On Finance, Insurance, And Consumer Protection"
1656706,2023-01-12,House,1,"Introduced By Representative Angela Witwer"
1656706,2023-01-12,House,2,"Read A First Time"
1656706,2023-01-12,House,3,"Referred To Committee On Tax Policy"
1656706,2023-01-17,House,4,"Bill Electronically Reproduced 01/12/2023"
1656706,2023-01-26,House,5,"Rule Suspended"
1656706,2023-01-26,House,6,"Motion To Discharge Committee Approved"
1656706,2023-01-26,House,7,"Placed On Second Reading"
1656706,2023-01-26,House,8,"Read A Second Time"
1656706,2023-01-26,House,9,"Placed On Third Reading"
1656706,2023-01-26,House,10,"Placed On Immediate Passage"
1656706,2023-01-26,House,11,"Read A Third Time"
1656706,2023-01-26,House,12,"Passed; Given Immediate Effect Roll Call # 5 Yeas 67 Nays 41 Excused 0 Not Voting 2"
1656706,2023-01-26,House,13,Transmitted
1656706,2023-01-31,Senate,14,"Rules Suspended"
1656706,2023-01-31,Senate,15,"Referred To Committee Of The Whole"
1656706,2023-02-01,Senate,16,"Reported By Committee Of The Whole Favorably With Substitute (s-2)"
1656706,2023-02-01,Senate,17,"Substitute (s-2) Concurred In"
1656706,2023-02-01,Senate,18,"Placed On Order Of Third Reading With Substitute (s-2)"
1656706,2023-02-01,Senate,19,"Rules Suspended"
1656706,2023-02-01,Senate,20,"Placed On Immediate Passage"
1656706,2023-02-01,Senate,21,"Passed Roll Call # 16 Yeas 20 Nays 18 Excused 0 Not Voting 0"
1656706,2023-02-01,Senate,22,"Title Amended"
1656706,2023-02-01,House,23,"Returned From Senate With Substitute (s-2) With Title Amendment"
1656706,2023-02-01,House,24,"Laid Over One Day Under The Rules"
1656706,2023-02-01,House,25,"Rule Suspended"
1656706,2023-02-01,House,26,"Senate Substitute (s-2) Nonconcurred In"
1656706,2023-02-01,House,27,"Roll Call Roll Call # 12 Yeas 53 Nays 56 Excused 0 Not Voting 1"
1656706,2023-02-01,House,28,"House Conferees Named 02/01/2023: Reps. Samantha Steckloff Cynthia Neeley Greg Vanwoerkom"
1656706,2023-02-02,Senate,29,"Senate Named Conferees 02/01/2023: Sens. Sam Singh, Sarah Anthony, Dan Lauwers"
1656706,2023-02-01,House,30,"Senate Conferees Named 02/01/2023: Sens. Sam Singh Sarah Anthony Dan Lauwers"
1656706,2023-02-01,House,31,"Referred To Conference Committee 02/01/2023"
1656706,2023-02-02,Senate,32,"Senate Named Conferees 02/02/2023: Sens. Sam Singh, Sarah Anthony, Dan Lauwers"
1656706,2023-02-08,House,33,"Conference Report Received"
1656706,2023-02-09,House,34,"Conference Report Adopted Roll Call # 13 Yeas 56 Nays 53 Excused 0 Not Voting 1"
1656706,2023-02-09,House,35,Retransmitted
1656706,2023-02-16,Senate,36,"Conference Report Received In Senate"
1656706,2023-02-16,Senate,37,"Senate Adopted Conference Report Roll Call # 22 Yeas 20 Nays 17 Excused 1 Not Voting 0"
1656706,2023-02-16,Senate,38,"Immediate Effect Defeated"
1656706,2023-02-16,Senate,39,"Vote Reconsidered"
1656706,2023-02-16,Senate,40,"Immediate Effect Postponed"
1656706,2023-02-28,Senate,41,"Immediate Effect Defeated"
1656706,2023-03-01,House,42,"Conference Report Adopted By Senate"
1656706,2023-03-01,House,43,"Bill Ordered Enrolled"
1656706,2023-03-01,House,44,"Presented To The Governor 03/01/2023 07:41 Pm"
1656706,2023-03-07,House,45,"Approved By The Governor 03/07/2023 09:34 Am"
1656706,2023-03-07,House,46,"Filed With Secretary Of State 03/07/2023 10:10 Am"
1656706,2023-03-07,House,47,"Assigned Pa 4'23"
1656732,2023-01-12,House,1,"Introduced By Representative Laurie Pohutsky"
1656732,2023-01-12,House,2,"Read A First Time"
1656732,2023-01-12,House,3,"Referred To Committee On Judiciary"
1656732,2023-01-17,House,4,"Bill Electronically Reproduced 01/12/2023"
1656732,2023-03-01,House,5,"Reported With Recommendation With Substitute (h-1)"
1656732,2023-03-01,House,6,"Referred To Second Reading"
1656732,2023-03-02,House,7,"Read A Second Time"
1656732,2023-03-02,House,8,"Substitute (h-1) Adopted"
1656732,2023-03-02,House,9,"Placed On Third Reading"
1656732,2023-03-02,House,10,"Placed On Immediate Passage"
1656732,2023-03-02,House,11,"Read A Third Time"
1656732,2023-03-02,House,12,"Passed; Given Immediate Effect Roll Call # 15 Yeas 58 Nays 50 Excused 0 Not Voting 2"
1656732,2023-03-02,House,13,"Title Amended"
1656732,2023-03-02,House,14,Transmitted
1656732,2023-03-07,Senate,15,"Rules Suspended"
1656732,2023-03-07,Senate,16,"Referred To Committee Of The Whole"
1656732,2023-03-08,Senate,17,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
1656732,2023-03-08,Senate,18,"Placed On Order Of Third Reading"
1656732,2023-03-08,Senate,19,"Rules Suspended"
1656732,2023-03-08,Senate,20,"Placed On Immediate Passage"
1656732,2023-03-08,Senate,21,"Amendment(s) Defeated"
1656732,2023-03-08,Senate,22,"Passed Roll Call # 47 Yeas 20 Nays 18 Excused 0 Not Voting 0"
1656732,2023-03-08,Senate,23,"Inserted Full Title"
1656732,2023-03-08,House,24,"Returned From Senate Without Amendment With Full Title"
1656732,2023-03-08,House,25,"Full Title Agreed To"
1656732,2023-03-08,House,26,"Bill Ordered Enrolled"
1656732,2023-03-23,House,27,"Presented To The Governor 03/31/2023 01:19 Pm"
1656732,2023-03-23,House,28,"Approved By The Governor 04/05/2023 11:26 Am"
1656732,2023-03-23,House,29,"Filed With Secretary Of State 04/05/2023 02:00 Pm"
1656732,2023-03-23,House,30,"Assigned Pa 11'23"
1656753,2023-01-12,House,1,"Introduced By Representative Jason Hoskins"
1656753,2023-01-12,House,2,"Read A First Time"
1656753,2023-01-12,House,3,"Referred To Committee On Judiciary"
1656753,2023-01-17,House,4,"Bill Electronically Reproduced 01/12/2023"
1656753,2023-03-08,House,5,"Reported With Recommendation Without Amendment"
1656753,2023-03-08,House,6,"Referred To Second Reading"
1656753,2023-03-08,House,7,"Read A Second Time"
1656753,2023-03-08,House,8,"Placed On Third Reading"
1656753,2023-03-08,House,9,"Placed On Immediate Passage"
1656753,2023-03-08,House,10,"Read A Third Time"
1656753,2023-03-08,House,11,"Passed; Given Immediate Effect Roll Call # 19 Yeas 64 Nays 45 Excused 0 Not Voting 1"
1656753,2023-03-08,House,12,Transmitted
1656753,2023-03-09,Senate,13,"Referred To Committee On Civil Rights, Judiciary, And Public Safety"
1656778,2023-01-12,House,1,"Introduced By Representative Regina Weiss"
1656778,2023-01-12,House,2,"Read A First Time"
1656778,2023-01-12,House,3,"Referred To Committee On Labor"
1656778,2023-01-17,House,4,"Bill Electronically Reproduced 01/12/2023"
1656778,2023-03-08,House,5,"Reported With Recommendation Without Amendment"
1656778,2023-03-08,House,6,"Referred To Second Reading"
1656778,2023-03-08,House,7,"Read A Second Time"
1656778,2023-03-08,House,8,"Substitute (h-6) Adopted"
1656778,2023-03-08,House,9,"Placed On Third Reading"
1656778,2023-03-08,House,10,"Placed On Immediate Passage"
1656778,2023-03-08,House,11,"Read A Third Time"
1656778,2023-03-08,House,12,"Passed; Given Immediate Effect Roll Call # 20 Yeas 56 Nays 53 Excused 0 Not Voting 1"
1656778,2023-03-08,House,13,Transmitted
