bill_id,date,chamber,sequence,action
86862,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86863,2009-01-22,,1,"Introduced By Representative Lesia Liss"
86863,2009-01-22,,2,"Read A First Time"
86863,2009-01-22,,3,"Referred To Committee On Health Policy"
86863,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86864,2009-01-22,,1,"Introduced By Representative Lesia Liss"
86864,2009-01-22,,2,"Read A First Time"
86864,2009-01-22,,3,"Referred To Committee On Senior Health, Security, And Retirement"
86864,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86865,2009-01-22,,1,"Introduced By Representative Lesia Liss"
86865,2009-01-22,,2,"Read A First Time"
86865,2009-01-22,,3,"Referred To Committee On Insurance"
86865,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86866,2009-01-22,,1,"Introduced By Representative Lesia Liss"
86866,2009-01-22,,2,"Read A First Time"
86866,2009-01-22,,3,"Referred To Committee On Families And Children's Services"
86866,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86867,2009-01-22,,1,"Introduced By Representative Paul Opsommer"
86867,2009-01-22,,2,"Read A First Time"
86867,2009-01-22,,3,"Referred To Committee On Energy And Technology"
86867,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86868,2009-01-22,,1,"Introduced By Representative Richard Leblanc"
86868,2009-01-22,,2,"Read A First Time"
86868,2009-01-22,,3,"Referred To Committee On Tax Policy"
86868,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86869,2009-01-22,,1,"Introduced By Representative Richard Leblanc"
86869,2009-01-22,,2,"Read A First Time"
86869,2009-01-22,,3,"Referred To Committee On Tax Policy"
86869,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86870,2009-01-22,,1,"Introduced By Representative Richard Leblanc"
86870,2009-01-22,,2,"Read A First Time"
86870,2009-01-22,,3,"Referred To Committee On Tax Policy"
86870,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86871,2009-01-22,,1,"Introduced By Representative Richard Leblanc"
86871,2009-01-22,,2,"Read A First Time"
86871,2009-01-22,,3,"Referred To Committee On Tax Policy"
86871,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86872,2009-01-22,,1,"Introduced By Representative Rick Jones"
86872,2009-01-22,,2,"Read A First Time"
86872,2009-01-22,,3,"Referred To Committee On Judiciary"
86872,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86873,2009-01-22,,1,"Introduced By Representative Rick Jones"
86873,2009-01-22,,2,"Read A First Time"
86873,2009-01-22,,3,"Referred To Committee On Ethics And Elections"
86873,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86874,2009-01-22,,1,"Introduced By Representative Mary Valentine"
86874,2009-01-22,,2,"Read A First Time"
86874,2009-01-22,,3,"Referred To Committee On Energy And Technology"
86874,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86875,2009-01-22,,1,"Introduced By Representative Richard Hammel"
86875,2009-01-22,,2,"Read A First Time"
86875,2009-01-22,,3,"Referred To Committee On Intergovernmental And Regional Affairs"
86875,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86875,2009-02-04,,5,"Reassign To Committee On Intergovernmental And Regional Affairs 02/04/2009"
86876,2009-01-22,,1,"Introduced By Representative Richard Hammel"
86876,2009-01-22,,2,"Read A First Time"
86876,2009-01-22,,3,"Referred To Committee On Judiciary"
86876,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86877,2009-01-22,,1,"Introduced By Representative Richard Hammel"
86877,2009-01-22,,2,"Read A First Time"
86877,2009-01-22,,3,"Referred To Committee On Appropriations"
86877,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86877,2009-03-18,,5,"Reported With Recommendation Without Amendment(s)"
86877,2009-03-18,,6,"Referred To Second Reading"
86877,2009-04-02,,7,"Read A Second Time"
86877,2009-04-02,,8,"Placed On Third Reading"
86877,2009-04-02,,9,"Placed On Immediate Passage"
86877,2009-04-02,,10,"Read A Third Time"
86877,2009-04-02,,11,"Passed; Given Immediate Effect Roll Call # 142 Yeas 91 Nays 19"
86877,2009-04-02,,12,Transmitted
86877,2009-04-21,,13,"Referred To Committee On Appropriations"
86878,2009-01-22,,1,"Introduced By Representative Richard Hammel"
86878,2009-01-22,,2,"Read A First Time"
86878,2009-01-22,,3,"Referred To Committee On Ethics And Elections"
86878,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86879,2009-01-22,,1,"Introduced By Representative Richard Leblanc"
86879,2009-01-22,,2,"Read A First Time"
86879,2009-01-22,,3,"Referred To Committee On Regulatory Reform"
86879,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86880,2009-01-22,,1,"Introduced By Representative Tim Moore"
86880,2009-01-22,,2,"Read A First Time"
86880,2009-01-22,,3,"Referred To Committee On Appropriations"
86880,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86881,2009-01-22,,1,"Introduced By Representative Douglas Geiss"
86881,2009-01-22,,2,"Read A First Time"
86881,2009-01-22,,3,"Referred To Committee On Education"
86881,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86881,2009-02-17,,5,"Reported With Recommendation With Substitute H-2"
86881,2009-02-17,,6,"Referred To Second Reading"
86881,2009-03-04,,7,"Read A Second Time"
86881,2009-03-04,,8,"Substitute H-2 Adopted"
86881,2009-03-04,,9,"Placed On Third Reading"
86881,2009-03-04,,10,"Placed On Immediate Passage"
86881,2009-03-04,,11,"Read A Third Time"
86881,2009-03-04,,12,"Passed; Given Immediate Effect Roll Call # 15 Yeas 71 Nays 37"
86881,2009-03-04,,13,Transmitted
86881,2009-03-05,,14,"Referred To Committee On Education"
86882,2009-01-22,,1,"Introduced By Representative Douglas Geiss"
86882,2009-01-22,,2,"Read A First Time"
86882,2009-01-22,,3,"Referred To Committee On Great Lakes And Environment"
86882,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86882,2010-12-01,,5,"Referred To Committee On Judiciary"
86883,2009-01-22,,1,"Introduced By Representative Brian Calley"
86883,2009-01-22,,2,"Read A First Time"
86883,2009-01-22,,3,"Referred To Committee On Tax Policy"
86883,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86884,2009-01-22,,1,"Introduced By Representative Shanelle Jackson"
86884,2009-01-22,,2,"Read A First Time"
86884,2009-01-22,,3,"Referred To Committee On Banking And Financial Services"
86884,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86885,2009-01-22,,1,"Introduced By Representative Shanelle Jackson"
86885,2009-01-22,,2,"Read A First Time"
86885,2009-01-22,,3,"Referred To Committee On Banking And Financial Services"
86885,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86886,2009-01-22,,1,"Introduced By Representative Shanelle Jackson"
86886,2009-01-22,,2,"Read A First Time"
86886,2009-01-22,,3,"Referred To Committee On Tax Policy"
86886,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86886,2009-02-25,,5,"Reported With Recommendation For Referral To Committee On Urban Policy"
86886,2009-02-25,,6,"Recommendation Concurred In"
86887,2009-01-22,,1,"Introduced By Representative Matt Lori"
86887,2009-01-22,,2,"Read A First Time"
86887,2009-01-22,,3,"Referred To Committee On Tax Policy"
86887,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86888,2009-01-22,,1,"Introduced By Representative Matt Lori"
86888,2009-01-22,,2,"Read A First Time"
86888,2009-01-22,,3,"Referred To Committee On Tax Policy"
86888,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86889,2009-01-22,,1,"Introduced By Representative Matt Lori"
86889,2009-01-22,,2,"Read A First Time"
86889,2009-01-22,,3,"Referred To Committee On Regulatory Reform"
86889,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86890,2009-01-22,,1,"Introduced By Representative Matt Lori"
86890,2009-01-22,,2,"Read A First Time"
86890,2009-01-22,,3,"Referred To Committee On Transportation"
86890,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86891,2009-01-22,,1,"Introduced By Representative Matt Lori"
86891,2009-01-22,,2,"Read A First Time"
86891,2009-01-22,,3,"Referred To Committee On Judiciary"
86891,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86892,2009-01-22,,1,"Introduced By Representative Matt Lori"
86892,2009-01-22,,2,"Read A First Time"
86892,2009-01-22,,3,"Referred To Committee On Judiciary"
86892,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86893,2009-01-22,,1,"Introduced By Representative Matt Lori"
86893,2009-01-22,,2,"Read A First Time"
86893,2009-01-22,,3,"Referred To Committee On Judiciary"
86893,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86894,2009-01-22,,1,"Introduced By Representative Kim Meltzer"
86894,2009-01-22,,2,"Read A First Time"
86894,2009-01-22,,3,"Referred To Committee On Oversight And Investigations"
86894,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86894,2009-02-25,,5,"Notice Given To Discharge Committee"
86894,2009-02-26,,6,"Motion To Discharge Committee Approved"
86894,2009-02-26,,7,"Placed On Second Reading"
86894,2009-02-26,,8,"Referred To Committee On Government Operations"
86895,2009-01-22,,1,"Introduced By Representative Kim Meltzer"
86895,2009-01-22,,2,"Read A First Time"
86895,2009-01-22,,3,"Referred To Committee On Oversight And Investigations"
86895,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86895,2009-02-25,,5,"Notice Given To Discharge Committee"
86895,2009-02-26,,6,"Motion To Discharge Committee Approved"
86895,2009-02-26,,7,"Placed On Second Reading"
86895,2009-02-26,,8,"Referred To Committee On Judiciary"
86896,2009-01-22,,1,"Introduced By Representative Bettie Scott"
86896,2009-01-22,,2,"Read A First Time"
86896,2009-01-22,,3,"Referred To Committee On Intergovernmental And Regional Affairs"
86896,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86896,2009-02-04,,5,"Reassign To Committee On Urban Policy 02/04/2009"
86896,2009-02-24,,6,"Reported With Recommendation Without Amendment"
86896,2009-02-24,,7,"Referred To Second Reading"
86896,2009-02-25,,8,"Read A Second Time"
86896,2009-02-25,,9,Amended
86896,2009-02-25,,10,"Placed On Third Reading"
86896,2009-02-25,,11,"Placed On Immediate Passage"
86896,2009-02-25,,12,"Read A Third Time"
86896,2009-02-25,,13,"Passed; Given Immediate Effect Roll Call # 8 Yeas 102 Nays 5"
86896,2009-02-25,,14,Transmitted
86896,2009-03-03,,15,"Referred To Committee On Local, Urban And State Affairs"
86896,2009-03-05,,16,"Reported Favorably With Recommendation For Referral To Committee On Commerce And Tourism"
86896,2009-03-26,,17,"Reported Favorably With Substitute S-1"
86896,2009-03-26,,18,"Committee Recommended Immediate Effect"
86896,2009-03-26,,19,"Referred To Committee Of The Whole With Substitute S-1"
86896,2009-04-01,,20,"Reported By Committee Of The Whole Favorably With Substitute S-1"
86896,2009-04-01,,21,"Substitute S-1 Concurred In"
86896,2009-04-01,,22,"Placed On Order Of Third Reading With Substitute S-1"
86896,2009-04-02,,23,"Passed; Given Immediate Effect Roll Call # 121 Yeas 37 Nays 0 Excused 0 Not Voting 0"
86896,2009-04-02,,24,"Inserted Full Title"
86896,2009-04-02,,25,"Returned From Senate With Substitute S-1 With Immediate Effect And Full Title"
86896,2009-04-02,,26,"Laid Over One Day Under The Rules"
86896,2009-04-02,,27,"Rule Suspended"
86896,2009-04-02,,28,"Senate Substitute S-1 Concurred In"
86896,2009-04-02,,29," Roll Call # 147 Yeas 104 Nays 6"
86896,2009-04-02,,30,"Full Title Agreed To"
86896,2009-04-02,,31,"Bill Ordered Enrolled"
86896,2009-04-21,,32,"Presented To The Governor 4/7/2009 @ 2:10 Pm"
86896,2009-04-21,,33,"Approved By The Governor 4/9/2009 @ 10:20 Am"
86896,2009-04-21,,34,"Filed With Secretary Of State 4/9/2009 @ 11:28 Am"
86896,2009-04-21,,35,"Assigned Pa 16'09 With Immediate Effect"
86897,2009-01-22,,1,"Introduced By Representative Bettie Scott"
86897,2009-01-22,,2,"Read A First Time"
86897,2009-01-22,,3,"Referred To Committee On Banking And Financial Services"
86897,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86898,2009-01-22,,1,"Introduced By Representative Bettie Scott"
86898,2009-01-22,,2,"Read A First Time"
86898,2009-01-22,,3,"Referred To Committee On Education"
86898,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86898,2009-03-19,,5,"Reported With Recommendation With Substitute H-1"
86898,2009-03-19,,6,"Referred To Second Reading"
86898,2009-04-02,,7,"Read A Second Time"
86898,2009-04-02,,8,"Substitute H-1 Adopted"
86898,2009-04-02,,9,"Placed On Third Reading"
86898,2009-04-02,,10,"Placed On Immediate Passage"
86898,2009-04-02,,11,"Read A Third Time"
86898,2009-04-02,,12,"Passed; Given Immediate Effect Roll Call # 150 Yeas 71 Nays 38"
86898,2009-04-02,,13,Transmitted
86898,2009-04-21,,14,"Referred To Committee On Education"
86899,2009-01-22,,1,"Introduced By Representative Bettie Scott"
86899,2009-01-22,,2,"Read A First Time"
86899,2009-01-22,,3,"Referred To Committee On Insurance"
86899,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86900,2009-01-22,,1,"Introduced By Representative Bettie Scott"
86900,2009-01-22,,2,"Read A First Time"
86900,2009-01-22,,3,"Referred To Committee On Energy And Technology"
86900,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86901,2009-01-22,,1,"Introduced By Representative Bettie Scott"
86901,2009-01-22,,2,"Read A First Time"
86901,2009-01-22,,3,"Referred To Committee On Intergovernmental And Regional Affairs"
86901,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86901,2009-02-04,,5,"Reassign To Committee On Urban Policy 02/04/2009"
86901,2009-10-13,,6,"Reported With Recommendation With Substitute H-2"
86901,2009-10-13,,7,"Referred To Second Reading"
86902,2009-01-22,,1,"Introduced By Representative Bettie Scott"
86902,2009-01-22,,2,"Read A First Time"
86902,2009-01-22,,3,"Referred To Committee On Insurance"
86902,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86903,2009-01-22,,1,"Introduced By Representative Bettie Scott"
86903,2009-01-22,,2,"Read A First Time"
86903,2009-01-22,,3,"Referred To Committee On Banking And Financial Services"
86903,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86904,2009-01-22,,1,"Introduced By Representative Mike Simpson"
86904,2009-01-22,,2,"Read A First Time"
86904,2009-01-22,,3,"Referred To Committee On Transportation"
86904,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86904,2009-03-05,,5,"Reported With Recommendation Without Amendment(s)"
86904,2009-03-05,,6,"Referred To Second Reading"
86904,2009-03-10,,7,"Read A Second Time"
86904,2009-03-10,,8,"Placed On Third Reading"
86904,2009-03-10,,9,"Placed On Immediate Passage"
86904,2009-03-10,,10,"Read A Third Time"
86904,2009-03-10,,11,"Passed; Given Immediate Effect Roll Call # 33 Yeas 109 Nays 0"
86904,2009-03-10,,12,Transmitted
86904,2009-03-11,,13,"Referred To Committee On Transportation"
86904,2009-05-13,,14,"Reported Favorably Without Amendment"
86904,2009-05-13,,15,"Committee Recommended Immediate Effect"
86904,2009-05-13,,16,"Referred To Committee Of The Whole"
86904,2009-07-15,,17,"Reported By Committee Of The Whole Favorably Without Amendment(s)"
86904,2009-07-15,,18,"Placed On Order Of Third Reading"
86904,2009-07-15,,19,"Rules Suspended"
86904,2009-07-15,,20,"Placed On Immediate Passage"
86904,2009-07-15,,21,"Passed; Given Immediate Effect Roll Call # 381 Yeas 36 Nays 0 Excused 1 Not Voting 0"
86904,2009-07-15,,22,"Inserted Full Title"
86904,2009-07-15,,23,"Returned From Senate Without Amendment With Immediate Effect And Full Title"
86904,2009-07-15,,24,"Full Title Agreed To"
86904,2009-07-15,,25,"Bill Ordered Enrolled"
86904,2009-08-04,,26,"Presented To The Governor 7/16/2009 @ 3:45 Pm"
86904,2009-08-04,,27,"Approved By The Governor 7/28/2009 @ 3:25 Pm"
86904,2009-08-04,,28,"Filed With Secretary Of State 7/29/2009 @ 9:00 Am"
86904,2009-08-04,,29,"Assigned Pa 74'09 With Immediate Effect"
86905,2009-01-22,,1,"Introduced By Representative Mike Simpson"
86905,2009-01-22,,2,"Read A First Time"
86905,2009-01-22,,3,"Referred To Committee On Transportation"
86905,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86905,2009-03-05,,5,"Reported With Recommendation Without Amendment(s)"
86905,2009-03-05,,6,"Referred To Second Reading"
86905,2009-03-10,,7,"Read A Second Time"
86905,2009-03-10,,8,"Placed On Third Reading"
86905,2009-03-10,,9,"Placed On Immediate Passage"
86905,2009-03-10,,10,"Read A Third Time"
86905,2009-03-10,,11,"Passed; Given Immediate Effect Roll Call # 34 Yeas 109 Nays 0"
86905,2009-03-10,,12,Transmitted
86905,2009-03-11,,13,"Referred To Committee On Transportation"
86906,2009-01-22,,1,"Introduced By Representative Mike Simpson"
86906,2009-01-22,,2,"Read A First Time"
86906,2009-01-22,,3,"Referred To Committee On Regulatory Reform"
86906,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86907,2009-01-22,,1,"Introduced By Representative Mary Valentine"
86907,2009-01-22,,2,"Read A First Time"
86907,2009-01-22,,3,"Referred To Committee On Energy And Technology"
86907,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86908,2009-01-22,,1,"Introduced By Representative Lamar Lemmons"
86908,2009-01-22,,2,"Read A First Time"
86908,2009-01-22,,3,"Referred To Committee On Judiciary"
86908,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86909,2009-01-22,,1,"Introduced By Representative Lamar Lemmons"
86909,2009-01-22,,2,"Read A First Time"
86909,2009-01-22,,3,"Referred To Committee On Appropriations"
86909,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86910,2009-01-22,,1,"Introduced By Representative Lamar Lemmons"
86910,2009-01-22,,2,"Read A First Time"
86910,2009-01-22,,3,"Referred To Committee On Insurance"
86910,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86911,2009-01-22,,1,"Introduced By Representative Lamar Lemmons"
86911,2009-01-22,,2,"Read A First Time"
86911,2009-01-22,,3,"Referred To Committee On Judiciary"
86911,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86912,2009-01-22,,1,"Introduced By Representative Lamar Lemmons"
86912,2009-01-22,,2,"Read A First Time"
86912,2009-01-22,,3,"Referred To Committee On Families And Children's Services"
86912,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86913,2009-01-22,,1,"Introduced By Representative Lamar Lemmons"
86913,2009-01-22,,2,"Read A First Time"
86913,2009-01-22,,3,"Referred To Committee On Intergovernmental And Regional Affairs"
86913,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86913,2009-02-04,,5,"Reassign To Committee On Urban Policy 02/04/2009"
86914,2009-01-22,,1,"Introduced By Representative Lamar Lemmons"
86914,2009-01-22,,2,"Read A First Time"
86914,2009-01-22,,3,"Referred To Committee On Education"
86914,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86915,2009-01-22,,1,"Introduced By Representative Lamar Lemmons"
86915,2009-01-22,,2,"Read A First Time"
86915,2009-01-22,,3,"Referred To Committee On Insurance"
86915,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86916,2009-01-22,,1,"Introduced By Representative Jon Switalski"
86916,2009-01-22,,2,"Read A First Time"
86916,2009-01-22,,3,"Referred To Committee On Banking And Financial Services"
86916,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86917,2009-01-22,,1,"Introduced By Representative Roy Schmidt"
86917,2009-01-22,,2,"Read A First Time"
86917,2009-01-22,,3,"Referred To Committee On Banking And Financial Services"
86917,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86918,2009-01-22,,1,"Introduced By Representative Vincent Gregory"
86918,2009-01-22,,2,"Read A First Time"
86918,2009-01-22,,3,"Referred To Committee On Banking And Financial Services"
86918,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86919,2009-01-22,,1,"Introduced By Representative Tory Rocca"
86919,2009-01-22,,2,"Read A First Time"
86919,2009-01-22,,3,"Referred To Committee On Energy And Technology"
86919,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86920,2009-01-22,,1,"Introduced By Representative Tory Rocca"
86920,2009-01-22,,2,"Read A First Time"
86920,2009-01-22,,3,"Referred To Committee On Energy And Technology"
86920,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86921,2009-01-22,,1,"Introduced By Representative Tory Rocca"
86921,2009-01-22,,2,"Read A First Time"
86921,2009-01-22,,3,"Referred To Committee On Insurance"
86921,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86921,2009-04-30,,5,"Reported With Recommendation With Substitute H-1"
86921,2009-04-30,,6,"Referred To Second Reading"
86921,2009-04-30,,7,"Read A Second Time"
86921,2009-04-30,,8,"Substitute H-1 Adopted"
86921,2009-04-30,,9,"Placed On Third Reading"
86921,2009-04-30,,10,"Placed On Immediate Passage"
86921,2009-04-30,,11,"Read A Third Time"
86921,2009-04-30,,12,"Passed; Given Immediate Effect Roll Call # 206 Yeas 63 Nays 46"
86921,2009-04-30,,13,Transmitted
86921,2009-05-05,,14,"Referred To Committee On Economic Development And Regulatory Reform"
86922,2009-01-22,,1,"Introduced By Representative Alma Smith"
86922,2009-01-22,,2,"Read A First Time"
86922,2009-01-22,,3,"Referred To Committee On Judiciary"
86922,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86922,2009-02-18,,5,"Reported With Recommendation Without Amendment(s)"
86922,2009-02-18,,6,"Referred To Second Reading"
86922,2009-03-04,,7,"Read A Second Time"
86922,2009-03-04,,8,"Placed On Third Reading"
86922,2009-03-04,,9,"Placed On Immediate Passage"
86922,2009-03-04,,10,"Read A Third Time"
86922,2009-03-04,,11,"Passed; Given Immediate Effect Roll Call # 17 Yeas 108 Nays 0"
86922,2009-03-04,,12,Transmitted
86922,2009-03-05,,13,"Referred To Committee On Appropriations"
86923,2009-01-22,,1,"Introduced By Representative Mark Meadows"
86923,2009-01-22,,2,"Read A First Time"
86923,2009-01-22,,3,"Referred To Committee On Judiciary"
86923,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86923,2009-02-18,,5,"Reported With Recommendation With Substitute H-1"
86923,2009-02-18,,6,"Referred To Second Reading"
86923,2009-03-12,,7,"Read A Second Time"
86923,2009-03-12,,8,"Substitute H-1 Adopted"
86923,2009-03-12,,9,"Placed On Third Reading"
86923,2009-03-12,,10,"Placed On Immediate Passage"
86923,2009-03-12,,11,"Read A Third Time"
86923,2009-03-12,,12,"Passed; Given Immediate Effect Roll Call # 53 Yeas 95 Nays 12"
86923,2009-03-12,,13,Transmitted
86923,2009-03-17,,14,"Referred To Committee On Appropriations"
86924,2009-01-22,,1,"Introduced By Representative Richard Hammel"
86924,2009-01-22,,2,"Read A First Time"
86924,2009-01-22,,3,"Referred To Committee On Judiciary"
86924,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86924,2009-02-25,,5,"Reported With Recommendation With Substitute H-4"
86924,2009-02-25,,6,"Referred To Second Reading"
86924,2009-03-04,,7,"Read A Second Time"
86924,2009-03-04,,8,"Substitute H-4 Adopted"
86924,2009-03-04,,9,"Placed On Third Reading"
86924,2009-03-04,,10,"Placed On Immediate Passage"
86924,2009-03-04,,11,"Read A Third Time"
86924,2009-03-04,,12,"Passed; Given Immediate Effect Roll Call # 24 Yeas 67 Nays 41"
86924,2009-03-04,,13,Transmitted
86924,2009-03-05,,14,"Referred To Committee On Appropriations"
86924,2009-12-19,,15,"Reported Favorably With Substitute S-2"
86924,2009-12-19,,16,"Committee Recommended Immediate Effect"
86924,2009-12-19,,17,"Referred To Committee Of The Whole With Substitute S-2"
86924,2010-05-14,,18,"Reported By Committee Of The Whole Favorably With Substitute S-4"
86924,2010-05-14,,19,"Substitute S-4 Concurred In"
86924,2010-05-14,,20,"Placed On Order Of Third Reading With Substitute S-4"
86924,2010-05-14,,21,"Rules Suspended"
86924,2010-05-14,,22,"Placed On Immediate Passage"
86924,2010-05-14,,23,"Passed; Given Immediate Effect Roll Call # 239 Yeas 23 Nays 10 Excused 5 Not Voting 0"
86924,2010-05-14,,24,"Returned From Senate With Substitute S-4 With Immediate Effect"
86924,2010-05-14,,25,"Laid Over One Day Under The Rules"
86924,2010-05-14,,26,"Rule Suspended"
86924,2010-05-14,,27,"Senate Substitute S-4 Concurred In"
86924,2010-05-14,,28," Roll Call # 193 Yeas 77 Nays 24"
86924,2010-05-14,,29,"Bill Ordered Enrolled"
86924,2010-05-18,,30,"Presented To The Governor 5/18/2010 @ 9:44 Am"
86924,2010-05-20,,31,"Approved By The Governor 5/19/2010 @ 12:08 Pm"
86924,2010-05-20,,32,"Filed With Secretary Of State 5/19/2010 @ 1:23 Pm"
86924,2010-05-20,,33,"Assigned Pa 77'10 With Immediate Effect"
86925,2009-01-22,,1,"Introduced By Representative Mary Valentine"
86925,2009-01-22,,2,"Read A First Time"
86925,2009-01-22,,3,"Referred To Committee On Judiciary"
86925,2009-01-27,,4,"Printed Bill Filed 01/23/2009"
86925,2009-02-18,,5,"Reported With Recommendation Without Amendment(s)"
86925,2009-02-18,,6,"Referred To Second Reading"
86925,2009-03-04,,7,"Read A Second Time"
86925,2009-03-04,,8,"Placed On Third Reading"
86925,2009-03-04,,9,"Placed On Immediate Passage"
