bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
685456,404020,2015-03-03,Senate,"Reported Favorably With Recommendation For Referral To Committee On Finance",4,0,0,0,4
685456,449681,2015-05-21,Senate,"Reported Favorably With Substitute  S-1",5,2,0,0,7
685456,482493,2015-12-15,Senate,"Senate Third Reading: Passed Roll Call # 601",36,2,0,0,38
685497,446827,2015-05-14,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
685497,446828,2015-05-14,Senate,"Senate Third Reading: Passed Roll Call # 170",22,15,0,1,38
685511,446892,2015-05-14,Senate,"Reported Favorably With Substitute  S-1",3,0,0,0,3
685511,446893,2015-05-14,Senate,"Senate Third Reading: Passed Roll Call # 173",22,15,0,1,38
685524,513327,2016-03-03,Senate,"Reported Favorably With Recommendation For Referral To Committee On Natural Resources",4,0,0,0,4
685541,418717,2015-03-26,Senate,"Reported Favorably With Substitute  S-2",7,0,0,0,7
685590,397582,2015-02-18,Senate,"Reported Favorably With Substitute  S-1",4,0,0,0,4
685590,422181,2015-03-26,Senate,"Senate Third Reading: Passed Roll Call # 71",37,0,0,1,38
685590,440236,2015-04-28,House,"Reported With Recommendation With Substitute  H-1",16,0,0,0,16
685590,451915,2015-05-26,House,"House Third Reading: Given Immediate Effect Roll Call # 195",110,0,0,0,110
685590,453557,2015-05-27,Senate,"Senate Third Reading: Roll Call # 243",37,0,0,1,38
687763,459394,2015-06-11,Senate,"Reported Favorably With Substitute  S-1",4,0,0,0,4
687763,461461,2015-06-17,Senate,"Senate Third Reading: Passed Roll Call # 299",38,0,0,0,38
687763,477590,2015-10-07,House,"Reported With Recommendation With Substitute H-2",24,1,0,0,25
687763,480293,2015-10-20,House,"House Third Reading: Given Immediate Effect Roll Call # 368",103,2,0,0,105
687763,480345,2015-10-21,Senate,"Senate Third Reading: Roll Call # 448",37,0,0,1,38
688013,406477,2015-03-05,Senate,"Reported Favorably With Substitute  S-1",7,0,0,0,7
688013,414011,2015-03-19,Senate,"Senate Third Reading: Passed Roll Call # 56",37,0,0,1,38
688108,459365,2015-06-11,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
688108,461394,2015-06-17,Senate,"Senate Third Reading: Passed Roll Call # 298",38,0,0,0,38
688270,437274,2015-04-22,House,"Reported With Recommendation With Substitute  H-2",11,0,0,0,11
688270,460841,2015-06-17,House,"House Third Reading: Given Immediate Effect Roll Call # 258",93,17,0,0,110
688270,480726,2015-10-28,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
688270,480907,2015-11-05,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 498",37,1,0,0,38
688428,408812,2015-03-10,House,"Reported With Recommendation With Substitute  H-2",7,0,0,0,7
688428,413241,2015-03-18,House,"House Third Reading: Given Immediate Effect Roll Call # 38",85,24,0,0,109
688428,438853,2015-04-23,Senate,"Reported Favorably Without Amendment",3,1,0,0,4
688428,445801,2015-05-12,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 161",26,11,1,0,38
688901,443465,2015-05-05,House,"Reported With Recommendation With Substitute  H-1",15,0,0,0,15
688901,456041,2015-06-02,House,"House Third Reading: Given Immediate Effect Roll Call # 209",108,0,0,0,108
688901,550172,2016-05-31,Senate,"Reported Favorably With Substitute  S-1",5,0,0,0,5
688901,564027,2016-10-20,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 568",36,0,0,1,37
688901,564818,2016-11-09,House,"House Third Reading: Roll Call # 502",105,0,0,0,105
689055,413159,2015-03-18,House,"Reported With Recommendation Without Amendment",5,3,0,0,8
689055,418755,2015-03-26,House,"House Third Reading: Given Immediate Effect Roll Call # 50",74,36,0,0,110
689055,446757,2015-05-14,Senate,"Reported Favorably With Substitute  S-2",4,0,0,0,4
689055,451785,2015-05-26,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 222",26,12,0,0,38
689055,456086,2015-06-02,House,"House Third Reading: Roll Call # 207",74,34,0,0,108
691087,564059,2016-10-20,Senate,"Reported Favorably With Substitute  S-1",4,0,0,0,4
691087,564060,2016-10-20,Senate,"Senate Third Reading: Passed Roll Call # 592",36,0,0,1,37
691087,565476,2016-11-30,House,"Reported With Recommendation With Substitute  H-1",13,0,0,0,13
691087,566262,2016-12-13,House,"House Third Reading: Passed Roll Call # 666",106,2,0,0,108
691087,566263,2016-12-13,Senate,"Senate Third Reading: Roll Call # 755",37,0,0,1,38
691184,397457,2015-02-18,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
691184,404157,2015-03-03,House,"House Third Reading: Given Immediate Effect Roll Call # 24",110,0,0,0,110
691184,410676,2015-03-12,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
691184,416990,2015-03-25,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 62",37,0,0,1,38
691240,387976,2015-01-29,Senate,"Reported Favorably With Substitute S-1",5,0,0,0,5
691715,563064,2016-09-21,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
691715,564066,2016-10-20,Senate,"Senate Third Reading: Passed Roll Call # 564",35,2,0,0,37
691715,566052,2016-12-07,House,"Reported With Recommendation Without Amendment",26,0,0,0,26
691715,566643,2016-12-14,House,"House Third Reading: Given Immediate Effect Roll Call # 706",104,4,0,0,108
691824,448441,2015-05-19,House,"Reported With Recommendation With Substitute  H-3",11,7,0,0,18
691824,448956,2015-05-20,House,"House Third Reading: Given Immediate Effect Roll Call # 173",57,52,0,0,109
691824,459349,2015-06-11,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
691824,459350,2015-06-11,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 293",22,16,0,0,38
691824,460202,2015-06-16,House,"House Third Reading: Roll Call # 249",59,51,0,0,110
691824,461316,2015-06-17,Senate,"Senate Third Reading: Roll Call # 296",23,15,0,0,38
691824,461317,2015-06-17,Senate,"Senate Third Reading: Roll Call # 297",22,16,0,0,38
691879,387718,2015-01-29,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
691990,409727,2015-03-11,House,"Reported With Recommendation With Substitute  H-3",14,1,0,0,15
691990,416369,2015-03-24,House,"House Third Reading: Given Immediate Effect Roll Call # 41",106,3,0,0,109
691990,438847,2015-04-23,Senate,"Reported Favorably With Substitute  S-1",9,0,0,0,9
691990,445875,2015-05-12,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 162",37,0,1,0,38
691990,448442,2015-05-19,House,"House Third Reading: Roll Call # 151",105,3,0,0,108
698192,387817,2015-01-29,Senate,"Reported Favorably Without Amendment",4,1,0,0,5
700184,563880,2016-10-18,Senate,"Reported Favorably With Substitute  S-2",4,1,0,0,5
700184,564096,2016-10-20,Senate,"Senate Third Reading: Passed Roll Call # 576",26,10,0,1,37
700245,393114,2015-02-10,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
700245,396549,2015-02-17,Senate,"Senate Third Reading: Passed Roll Call # 14",38,0,0,0,38
700245,408716,2015-03-10,House,"Reported With Recommendation Without Amendment",16,0,0,0,16
700245,414053,2015-03-19,House,"House Third Reading: Given Immediate Effect Roll Call # 40",105,2,0,0,107
700245,416955,2015-03-25,Senate,"Senate Third Reading: House Amendment(s) Concurred In Roll Call # 61",37,0,0,1,38
700275,406125,2015-03-05,Senate,"Reported Favorably With Substitute  S-1",3,1,0,0,4
700332,458875,2015-06-10,Senate,"Reported Favorably With Substitute  S-2",3,0,0,0,3
700332,480884,2015-11-04,Senate,"Senate Third Reading: Passed Roll Call # 485",38,0,0,0,38
700332,564862,2016-11-10,House,"Reported With Recommendation With Substitute  H-2",12,2,0,0,14
700332,566008,2016-12-07,House,"House Third Reading: Given Immediate Effect Roll Call # 564",84,22,0,0,106
700332,566009,2016-12-08,Senate,"Senate Third Reading: Roll Call # 700",36,1,0,1,38
700332,566010,2016-12-08,Senate,"Senate Third Reading: Roll Call # 701",37,0,0,1,38
700361,563887,2016-10-18,Senate,"Reported Favorably With Substitute  S-1",5,0,0,0,5
700361,564065,2016-10-20,Senate,"Senate Third Reading: Passed Roll Call # 577",26,10,0,1,37
700391,387724,2015-01-29,Senate,"Reported Favorably With Substitute  S-1",5,0,0,0,5
700391,389743,2015-02-03,Senate,"Senate Third Reading: Passed Roll Call # 5",28,9,0,1,38
700391,397607,2015-02-18,House,"Reported With Recommendation With Substitute  H-1",7,3,0,0,10
700391,401736,2015-02-25,House,"House Third Reading: Given Immediate Effect Roll Call # 16",76,34,0,0,110
700391,402420,2015-02-26,Senate,"Senate Third Reading: Roll Call # 35",28,9,0,1,38
700451,406672,2015-03-05,Senate,"Reported Favorably With Substitute  S-1",3,1,0,0,4
700480,387893,2015-01-29,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
700480,389744,2015-02-03,Senate,"Senate Third Reading: Passed Roll Call # 6",28,9,0,1,38
700480,397452,2015-02-18,House,"Reported With Recommendation Without Amendment",7,3,0,0,10
700480,401677,2015-02-25,House,"House Third Reading: Given Immediate Effect Roll Call # 17",81,29,0,0,110
700528,414131,2015-03-19,House,"Reported With Recommendation Without Amendment",7,0,0,0,7
700528,418714,2015-03-26,House,"House Third Reading: Given Immediate Effect Roll Call # 53",110,0,0,0,110
700528,448439,2015-05-19,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
700528,452193,2015-05-26,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 224",38,0,0,0,38
700538,390623,2015-02-04,House,"Reported With Recommendation Without Amendment",27,1,0,0,28
700538,390871,2015-02-05,House,"House Third Reading: Given Immediate Effect Roll Call # 4",103,7,0,0,110
700538,402528,2015-02-26,Senate,"Reported Favorably Without Amendment",16,0,0,0,16
700538,406684,2015-03-05,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 39",31,5,0,2,38
700595,441712,2015-04-29,House,"Reported With Recommendation With Substitute  H-2",14,0,0,0,14
700595,445754,2015-05-12,House,"House Third Reading: Given Immediate Effect Roll Call # 142",106,4,0,0,110
700616,404846,2015-03-04,House,"Reported With Recommendation Without Amendment",10,0,0,0,10
700616,412477,2015-03-17,House,"House Third Reading: Given Immediate Effect Roll Call # 34",104,4,0,0,108
700616,441176,2015-04-29,Senate,"Reported Favorably With Substitute  S-1",5,0,0,0,5
700616,445858,2015-05-12,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 163",37,0,1,0,38
700616,449297,2015-05-20,Senate,"Senate Third Reading: Passed Roll Call # 213",37,0,0,1,38
700616,449711,2015-05-21,House,"House Third Reading: Roll Call # 185",105,4,0,0,109
700629,432682,2015-04-15,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
700636,404081,2015-03-03,House,"Reported With Recommendation With Substitute  H-1",7,0,0,0,7
700636,410606,2015-03-12,House,"House Third Reading: Given Immediate Effect Roll Call # 29",98,12,0,0,110
700636,438580,2015-04-23,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
700636,444463,2015-05-07,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 158",38,0,0,0,38
700692,535136,2016-04-19,House,"Reported With Recommendation For Referral To Committee On Government Operations",20,1,0,0,21
700702,401600,2015-02-25,House,"Reported With Recommendation With Substitute  H-2",13,0,0,0,13
700715,397770,2015-02-18,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
700715,401599,2015-02-25,House,"House Third Reading: Given Immediate Effect Roll Call # 12",110,0,0,0,110
700715,444737,2015-05-07,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
700715,446265,2015-05-13,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 164",37,0,0,1,38
700721,444503,2015-05-07,House,"Reported With Recommendation With Substitute  H-2",6,0,0,0,6
700721,449039,2015-05-20,House,"House Third Reading: Given Immediate Effect Roll Call # 184",101,9,0,0,110
700721,461541,2015-06-17,Senate,"Reported Favorably With Substitute  S-1",5,0,0,0,5
700721,476823,2015-09-17,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 358",34,2,1,1,38
700721,476937,2015-09-22,House,"House Third Reading: Roll Call # 305",86,18,0,0,104
700735,440704,2015-04-28,House,"Reported With Recommendation With Substitute  H-1",10,0,0,0,10
700735,444504,2015-05-07,House,"House Third Reading: Given Immediate Effect Roll Call # 132",110,0,0,0,110
700735,452120,2015-05-26,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 217",38,0,0,0,38
700746,394610,2015-02-12,House,"Reported With Recommendation With Substitute  H-2",9,0,0,0,9
700746,406220,2015-03-05,House,"House Third Reading: Given Immediate Effect Roll Call # 25",108,2,0,0,110
700746,477643,2015-10-08,Senate,"Reported Favorably With Substitute  S-5",5,0,0,0,5
700746,481580,2015-12-01,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 532",35,0,0,3,38
700746,481721,2015-12-03,House,"House Third Reading: Roll Call # 442",102,2,0,0,104
700746,481967,2015-12-08,Senate,"Senate Third Reading: Roll Call # 551",37,0,0,1,38
700756,393833,2015-02-11,House,"Reported With Recommendation With Substitute  H-1",8,0,0,0,8
700756,396666,2015-02-17,House,"House Third Reading: Given Immediate Effect Roll Call # 5",109,1,0,0,110
700935,441651,2015-04-29,House,"Reported With Recommendation Without Amendment",8,0,0,0,8
700940,408804,2015-03-10,Senate,"Reported Favorably With Substitute  S-1",6,3,0,0,9
701554,413997,2015-03-19,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
701554,418790,2015-03-26,Senate,"Senate Third Reading: Passed Roll Call # 74",33,3,1,1,38
701554,488671,2016-01-27,House,"Reported With Recommendation With Substitute  H-1",27,2,0,0,29
701554,499287,2016-02-16,House,"House Third Reading: Given Immediate Effect Roll Call # 40",97,6,0,0,103
701554,501158,2016-02-17,Senate,"Senate Third Reading: Roll Call # 57",32,4,0,2,38
701612,444577,2015-05-07,House,"Reported With Recommendation With Substitute  H-2",24,3,0,0,27
701612,444578,2015-05-07,House,"House Third Reading: Passed Roll Call # 124",86,24,0,0,110
701612,447019,2015-05-14,Senate,"Senate Third Reading: Passed Roll Call # 183",28,9,0,1,38
701612,448525,2015-05-19,House,"House Third Reading: Roll Call # 152",0,108,0,0,108
701671,394822,2015-02-12,Senate,"Reported Favorably With Substitute  S-1",5,0,0,0,5
701671,398406,2015-02-19,Senate,"Senate Third Reading: Passed Roll Call # 19",37,1,0,0,38
701671,408748,2015-03-10,House,"Reported With Recommendation With Substitute H-1",7,4,0,0,11
701671,408829,2015-03-10,House,"Reported With Recommendation With Substitute  H-1",7,4,0,0,11
701671,416950,2015-03-25,House,"House Third Reading: Given Immediate Effect Roll Call # 44",73,37,0,0,110
701671,422309,2015-03-26,Senate,"Senate Third Reading: Roll Call # 67",35,2,0,1,38
701671,422310,2015-03-26,Senate,"Senate Third Reading: Roll Call # 68",36,1,0,1,38
701694,444491,2015-05-07,House,"Reported With Recommendation With Substitute  H-2",25,1,0,0,26
701694,444492,2015-05-07,House,"House Third Reading: Passed Roll Call # 123",103,7,0,0,110
701694,447106,2015-05-14,Senate,"Senate Third Reading: Passed Roll Call # 184",28,9,0,1,38
701694,448642,2015-05-19,House,"House Third Reading: Roll Call # 153",0,108,0,0,108
701729,444478,2015-05-07,House,"Reported With Recommendation With Substitute  H-2",22,2,0,0,24
701729,444479,2015-05-07,House,"House Third Reading: Passed Roll Call # 117",103,7,0,0,110
701729,446896,2015-05-14,Senate,"Senate Third Reading: Passed Roll Call # 190",27,10,0,1,38
701729,448593,2015-05-19,House,"House Third Reading: Roll Call # 159",0,109,0,0,109
701741,444567,2015-05-07,House,"Reported With Recommendation With Substitute  H-2",24,1,0,0,25
701741,444568,2015-05-07,House,"House Third Reading: Passed Roll Call # 119",104,6,0,0,110
701741,447111,2015-05-14,Senate,"Senate Third Reading: Passed Roll Call # 185",28,9,0,1,38
701741,448468,2015-05-19,House,"House Third Reading: Roll Call # 154",0,108,0,0,108
701768,460752,2015-06-17,House,"Reported With Recommendation With Substitute  H-1",27,0,0,0,27
701768,481737,2015-12-03,House,"House Third Reading: Given Immediate Effect Roll Call # 443",103,1,0,0,104
701768,482240,2015-12-10,Senate,"Reported Favorably Without Amendment",16,0,0,0,16
701768,482505,2015-12-15,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 598",38,0,0,0,38
701792,393378,2015-02-10,Senate,"Reported Favorably Without Amendment",4,1,0,0,5
701792,394675,2015-02-12,Senate,"Senate Third Reading: Passed Roll Call # 10",38,0,0,0,38
701792,396555,2015-02-17,House,"Reported With Recommendation Without Amendment",6,0,0,0,6
701792,397466,2015-02-18,House,"House Third Reading: Given Immediate Effect Roll Call # 8",72,38,0,0,110
701792,398400,2015-02-19,Senate,"Senate Third Reading: House Amendment(s) Concurred In Roll Call # 15",37,1,0,0,38
701815,390778,2015-02-05,Senate,"Reported Favorably With Substitute  S-1",5,0,0,0,5
701815,396585,2015-02-17,Senate,"Senate Third Reading: Passed Roll Call # 12",38,0,0,0,38
701815,405194,2015-03-04,House,"Reported With Recommendation With Substitute  H-1",8,0,0,0,8
701815,416924,2015-03-25,House,"House Third Reading: Given Immediate Effect Roll Call # 42",110,0,0,0,110
701815,418708,2015-03-26,Senate,"Senate Third Reading: Roll Call # 69",37,0,0,1,38
701824,394664,2015-02-12,Senate,"Reported Favorably With Substitute  S-1",4,1,0,0,5
701850,438546,2015-04-23,House,"Reported With Recommendation With Substitute  H-1",17,12,0,0,29
701850,441231,2015-04-29,House,"House Third Reading: Given Immediate Effect Roll Call # 92",60,50,0,0,110
701850,446779,2015-05-14,Senate,"Senate Third Reading: Passed Roll Call # 191",27,10,0,1,38
701850,448469,2015-05-19,House,"House Third Reading: Roll Call # 160",0,109,0,0,109
701850,456858,2015-06-03,House,"House Third Reading: Conference Report Adopted Roll Call # 213",99,10,0,0,109
701850,456859,2015-06-03,Senate,"Senate Third Reading: Senate Adopted Conference Report With Immediate Effect Roll Call # 262",24,14,0,0,38
701863,444471,2015-05-07,House,"Reported With Recommendation With Substitute  H-2",22,2,0,0,24
701863,444472,2015-05-07,House,"House Third Reading: Passed Roll Call # 118",102,8,0,0,110
701863,446957,2015-05-14,Senate,"Senate Third Reading: Passed Roll Call # 186",27,10,0,1,38
701863,448475,2015-05-19,House,"House Third Reading: Roll Call # 155",0,108,0,0,108
701875,390782,2015-02-05,Senate,"Reported Favorably With Substitute  S-1",5,0,0,0,5
701875,396696,2015-02-17,Senate,"Senate Third Reading: Passed Roll Call # 13",38,0,0,0,38
701875,405177,2015-03-04,House,"Reported With Recommendation Without Amendment",8,0,0,0,8
701875,417364,2015-03-25,House,"House Third Reading: Given Immediate Effect Roll Call # 43",110,0,0,0,110
701875,421968,2015-03-26,Senate,"Senate Third Reading: Roll Call # 70",37,0,0,1,38
701897,393107,2015-02-10,Senate,"Reported Favorably Without Amendment",4,1,0,0,5
701897,394668,2015-02-12,Senate,"Senate Third Reading: Passed Roll Call # 11",38,0,0,0,38
701897,396930,2015-02-17,House,"Reported With Recommendation Without Amendment",6,0,0,0,6
701897,397934,2015-02-18,House,"House Third Reading: Given Immediate Effect Roll Call # 9",74,36,0,0,110
701897,398466,2015-02-19,Senate,"Senate Third Reading: House Amendment(s) Concurred In Roll Call # 16",37,1,0,0,38
701944,394591,2015-02-12,House,"Reported With Recommendation With Substitute  H-1",19,10,0,0,29
701944,397887,2015-02-18,House,"House Third Reading: Given Immediate Effect Roll Call # 7",66,44,0,0,110
701944,402364,2015-02-26,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
701944,402365,2015-02-26,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 29",26,11,0,1,38
701957,481966,2015-12-08,Senate,"Reported Favorably With Substitute  S-1",5,0,0,0,5
701957,482524,2015-12-15,Senate,"Senate Third Reading: Passed Roll Call # 606",38,0,0,0,38
701957,499301,2016-02-16,House,"Reported With Recommendation Without Amendment",15,0,0,0,15
701957,510889,2016-03-01,House,"House Third Reading: Given Immediate Effect Roll Call # 76",105,0,0,0,105
701978,404259,2015-03-03,Senate,"Reported Favorably With Substitute  S-1",5,0,0,0,5
701978,409679,2015-03-11,Senate,"Senate Third Reading: Passed Roll Call # 42",38,0,0,0,38
701978,442391,2015-04-30,House,"Reported With Recommendation Without Amendment",9,0,0,0,9
701978,445838,2015-05-12,House,"House Third Reading: Given Immediate Effect Roll Call # 143",110,0,0,0,110
701987,394755,2015-02-12,Senate,"Reported Favorably With Substitute  S-1",4,1,0,0,5
702002,444480,2015-05-07,House,"Reported With Recommendation With Substitute  H-2",26,0,0,0,26
702002,444481,2015-05-07,House,"House Third Reading: Passed Roll Call # 122",103,7,0,0,110
702002,446808,2015-05-14,Senate,"Senate Third Reading: Passed Roll Call # 189",27,10,0,1,38
702002,448514,2015-05-19,House,"House Third Reading: Roll Call # 158",0,109,0,0,109
702096,416942,2015-03-25,House,"Reported With Recommendation With Substitute  H-1",27,0,0,0,27
702096,446830,2015-05-14,House,"House Third Reading: Given Immediate Effect Roll Call # 146",107,1,0,0,108
702096,459410,2015-06-11,Senate,"Reported Favorably With Substitute S--1",4,0,0,0,4
702096,459411,2015-06-11,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 287",38,0,0,0,38
702096,459412,2015-06-11,House,"House Third Reading: Roll Call # 247",109,0,0,0,109
702096,459951,2015-06-11,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
702391,438560,2015-04-23,House,"Reported With Recommendation With Substitute  H-1",18,11,0,0,29
702391,440473,2015-04-28,House,"House Third Reading: Given Immediate Effect Roll Call # 83",59,51,0,0,110
702391,477455,2015-10-01,Senate,"Reported Favorably With Substitute  S-1",9,0,0,0,9
702391,477456,2015-10-01,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 394",30,5,0,3,38
702391,477707,2015-10-14,House,"House Third Reading: Roll Call # 354",105,0,0,0,105
702391,478808,2015-10-15,Senate,"Senate Third Reading: Roll Call # 434",37,0,0,1,38
702591,394589,2015-02-12,House,"Reported With Recommendation With Substitute  H-1",18,11,0,0,29
702591,397476,2015-02-18,House,"House Third Reading: Given Immediate Effect Roll Call # 6",62,48,0,0,110
702591,402520,2015-02-26,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
702591,402521,2015-02-26,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 26",23,14,0,1,38
702687,444465,2015-05-07,House,"Reported With Recommendation With Substitute  H-2",22,2,0,0,24
702687,444466,2015-05-07,House,"House Third Reading: Passed Roll Call # 120",102,8,0,0,110
702687,447100,2015-05-14,Senate,"Senate Third Reading: Passed Roll Call # 187",27,10,0,1,38
702687,448460,2015-05-19,House,"House Third Reading: Roll Call # 156",0,108,0,0,108
703182,444572,2015-05-07,House,"Reported With Recommendation With Substitute  H-2",25,1,0,0,26
703182,444573,2015-05-07,House,"House Third Reading: Passed Roll Call # 121",104,6,0,0,110
703182,446807,2015-05-14,Senate,"Senate Third Reading: Passed Roll Call # 188",27,10,0,1,38
703182,448619,2015-05-19,House,"House Third Reading: Roll Call # 157",0,109,0,0,109
704274,393306,2015-02-10,House,"Reported With Recommendation With Substitute H-1",19,0,0,0,19
704274,399051,2015-02-19,House,"House Third Reading: Given Immediate Effect Roll Call # 10",109,1,0,0,110
704274,410661,2015-03-12,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
704274,418738,2015-03-26,Senate,"Senate Third Reading: Given Immediate Effect Roll Call # 72",37,0,0,1,38
704274,418739,2015-03-26,House,"House Third Reading: Roll Call # 56",110,0,0,0,110
704280,441192,2015-04-29,Senate,"Reported Favorably With Substitute  S-2",5,0,0,0,5
704280,456878,2015-06-03,Senate,"Senate Third Reading: Passed Roll Call # 255",38,0,0,0,38
704280,460978,2015-06-17,House,"Reported With Recommendation Without Amendment",10,0,0,0,10
704280,476779,2015-09-16,House,"House Third Reading: Given Immediate Effect Roll Call # 300",101,2,0,0,103
704302,394607,2015-02-12,Senate,"Reported Favorably With Substitute  S-1",5,0,0,0,5
704302,408735,2015-03-10,Senate,"Senate Third Reading: Passed By 3/4 Vote Roll Call # 41",34,3,0,1,38
